영업소코드,영업소명,연도,차종,교통량
104,지곡,2021,5종,41590
104,지곡,2021,6종,15285
105,기흥,2021,1종,9649272
105,기흥,2021,2종,185052
105,기흥,2021,3종,295689
105,기흥,2021,4종,122249
105,기흥,2021,5종,89171
105,기흥,2021,6종,492729
106,오산,2021,1종,15287520
106,오산,2021,2종,975062
106,오산,2021,3종,1132941
106,오산,2021,4종,971412
106,오산,2021,5종,499498
106,오산,2021,6종,857304
107,안성,2021,1종,12459970
107,안성,2021,2종,328302
107,안성,2021,3종,437995
107,안성,2021,4종,217421
107,안성,2021,5종,140314
107,안성,2021,6종,743363
108,천안,2021,1종,19314336
108,천안,2021,2종,436843
108,천안,2021,3종,876729
108,천안,2021,4종,420957
108,천안,2021,5종,416840
108,천안,2021,6종,901217
109,계룡,2021,1종,1737609
109,계룡,2021,2종,114159
109,계룡,2021,3종,112928
109,계룡,2021,4종,99059
109,계룡,2021,5종,103195
109,계룡,2021,6종,88505
110,독립기념관,2021,1종,4020841
110,독립기념관,2021,2종,183950
110,독립기념관,2021,3종,259085
110,독립기념관,2021,4종,349405
110,독립기념관,2021,5종,261425
110,독립기념관,2021,6종,162633
111,청주,2021,1종,6417084
111,청주,2021,2종,188260
111,청주,2021,3종,446484
111,청주,2021,4종,283375
111,청주,2021,5종,318539
111,청주,2021,6종,274533
112,남청주,2021,1종,6465411
112,남청주,2021,2종,400674
112,남청주,2021,3종,360999
112,남청주,2021,4종,571577
112,남청주,2021,5종,644006
112,남청주,2021,6종,254445
113,신탄진,2021,1종,8871928
113,신탄진,2021,2종,369295
113,신탄진,2021,3종,329525
113,신탄진,2021,4종,638829
113,신탄진,2021,5종,803921
113,신탄진,2021,6종,429748
114,남대전,2021,1종,4820965
114,남대전,2021,2종,159274
114,남대전,2021,3종,237688
114,남대전,2021,4종,374460
114,남대전,2021,5종,136528
114,남대전,2021,6종,237064
115,대전,2021,1종,16539287
115,대전,2021,2종,384795
115,대전,2021,3종,588550
115,대전,2021,4종,190373
115,대전,2021,5종,170976
115,대전,2021,6종,858175
116,옥천,2021,1종,5673883
116,옥천,2021,2종,221955
116,옥천,2021,3종,223753
116,옥천,2021,4종,364263
116,옥천,2021,5종,373788
116,옥천,2021,6종,282857
117,금강,2021,1종,560947
117,금강,2021,2종,11846
117,금강,2021,3종,17355
117,금강,2021,4종,25492
117,금강,2021,5종,12718
117,금강,2021,6종,27203
118,영동,2021,1종,1260817
118,영동,2021,2종,39504
118,영동,2021,3종,53520
118,영동,2021,4종,48254
118,영동,2021,5종,136520
118,영동,2021,6종,48829
119,판암,2021,1종,7098112
119,판암,2021,2종,145255
119,판암,2021,3종,112631
119,판암,2021,4종,67974
119,판암,2021,5종,76805
119,판암,2021,6종,389316
120,황간,2021,1종,1144679
120,황간,2021,2종,25855
120,황간,2021,3종,34367
120,황간,2021,4종,52853
120,황간,2021,5종,88400
120,황간,2021,6종,41373
121,추풍령,2021,1종,545087
121,추풍령,2021,2종,12065
121,추풍령,2021,3종,16493
121,추풍령,2021,4종,19854
121,추풍령,2021,5종,40718
121,추풍령,2021,6종,24538
122,김천,2021,1종,2559402
122,김천,2021,2종,60804
122,김천,2021,3종,83622
122,김천,2021,4종,111397
122,김천,2021,5종,103355
122,김천,2021,6종,106721
123,구미,2021,1종,9711179
123,구미,2021,2종,199195
123,구미,2021,3종,270098
123,구미,2021,4종,228724
123,구미,2021,5종,189511
123,구미,2021,6종,409620
124,상주,2021,1종,1101187
124,상주,2021,2종,37002
124,상주,2021,3종,48723
124,상주,2021,4종,49001
124,상주,2021,5종,62784
124,상주,2021,6종,33739
125,남구미,2021,1종,6388133
125,남구미,2021,2종,213482
125,남구미,2021,3종,346209
125,남구미,2021,4종,326580
125,남구미,2021,5종,457143
125,남구미,2021,6종,302664
126,왜관,2021,1종,8056050
126,왜관,2021,2종,438786
126,왜관,2021,3종,368012
126,왜관,2021,4종,348069
126,왜관,2021,5종,564919
126,왜관,2021,6종,339808
127,서대구,2021,1종,20972912
127,서대구,2021,2종,733838
127,서대구,2021,3종,871516
127,서대구,2021,4종,704591
127,서대구,2021,5종,857062
127,서대구,2021,6종,842478
128,금왕꽃동네,2021,1종,2986474
128,금왕꽃동네,2021,2종,168174
128,금왕꽃동네,2021,3종,232851
128,금왕꽃동네,2021,4종,261271
128,금왕꽃동네,2021,5종,418055
128,금왕꽃동네,2021,6종,133995
129,북대구,2021,1종,23343102
129,북대구,2021,2종,631586
129,북대구,2021,3종,551091
129,북대구,2021,4종,332388
129,북대구,2021,5종,509509
129,북대구,2021,6종,909229
130,동김천,2021,1종,3256997
130,동김천,2021,2종,96686
130,동김천,2021,3종,181385
130,동김천,2021,4종,159996
130,동김천,2021,5종,252681
130,동김천,2021,6종,123871
131,경산,2021,1종,10843990
131,경산,2021,2종,707466
131,경산,2021,3종,662527
131,경산,2021,4종,647261
131,경산,2021,5종,646298
131,경산,2021,6종,523480
132,영천,2021,1종,4647432
132,영천,2021,2종,194688
132,영천,2021,3종,327814
132,영천,2021,4종,294388
132,영천,2021,5종,421895
132,영천,2021,6종,180466
133,서경주,2021,1종,2239216
133,서경주,2021,2종,72321
133,서경주,2021,3종,111484
133,서경주,2021,4종,114157
133,서경주,2021,5종,264935
133,서경주,2021,6종,70939
134,선산,2021,1종,1068442
134,선산,2021,2종,40873
134,선산,2021,3종,45552
134,선산,2021,4종,44974
134,선산,2021,5종,54487
134,선산,2021,6종,37231
135,경주,2021,1종,9970310
135,경주,2021,2종,199259
135,경주,2021,3종,488521
135,경주,2021,4종,395782
135,경주,2021,5종,645974
135,경주,2021,6종,343811
136,음성,2021,1종,2961367
136,음성,2021,2종,109979
136,음성,2021,3종,155484
136,음성,2021,4종,191267
136,음성,2021,5종,252759
136,음성,2021,6종,104178
137,통도사,2021,1종,3372276
137,통도사,2021,2종,160282
137,통도사,2021,3종,230160
137,통도사,2021,4종,192390
137,통도사,2021,5종,315980
137,통도사,2021,6종,180820
138,양산,2021,1종,9621799
138,양산,2021,2종,845017
138,양산,2021,3종,657412
138,양산,2021,4종,782376
138,양산,2021,5종,781063
138,양산,2021,6종,453917
139,서울산,2021,1종,6384719
139,서울산,2021,2종,184871
139,서울산,2021,3종,221022
139,서울산,2021,4종,152420
139,서울산,2021,5종,197130
139,서울산,2021,6종,322283
140,부산,2021,1종,22341294
140,부산,2021,2종,570032
140,부산,2021,3종,488657
140,부산,2021,4종,390886
140,부산,2021,5종,571774
140,부산,2021,6종,1136925
142,군북,2021,1종,5461255
142,군북,2021,2종,129284
142,군북,2021,3종,190268
142,군북,2021,4종,136772
142,군북,2021,5종,326334
142,군북,2021,6종,290632
143,장지,2021,1종,1376497
143,장지,2021,2종,44276
143,장지,2021,3종,65704
143,장지,2021,4종,61737
143,장지,2021,5종,237493
143,장지,2021,6종,84999
144,함안,2021,1종,3464257
144,함안,2021,2종,111578
144,함안,2021,3종,127203
144,함안,2021,4종,109805
144,함안,2021,5종,242650
144,함안,2021,6종,199562
145,산인,2021,1종,11812849
145,산인,2021,2종,208797
145,산인,2021,3종,392191
145,산인,2021,4종,172196
145,산인,2021,5종,308875
145,산인,2021,6종,532044
146,동창원,2021,1종,7621337
146,동창원,2021,2종,220317
146,동창원,2021,3종,199155
146,동창원,2021,4종,179382
146,동창원,2021,5종,283532
146,동창원,2021,6종,479984
147,진례,2021,1종,5517994
147,진례,2021,2종,348314
147,진례,2021,3종,369782
147,진례,2021,4종,357266
147,진례,2021,5종,432845
147,진례,2021,6종,338944
148,서김해,2021,1종,9967658
148,서김해,2021,2종,294798
148,서김해,2021,3종,291709
148,서김해,2021,4종,244560
148,서김해,2021,5종,246648
148,서김해,2021,6종,643271
149,동김해,2021,1종,12801432
149,동김해,2021,2종,403486
149,동김해,2021,3종,307412
149,동김해,2021,4종,179874
149,동김해,2021,5종,198195
149,동김해,2021,6종,869316
150,북부산,2021,1종,20622789
150,북부산,2021,2종,348654
150,북부산,2021,3종,296440
150,북부산,2021,4종,168054
150,북부산,2021,5종,403158
150,북부산,2021,6종,1220855
151,북대전,2021,1종,9807110
151,북대전,2021,2종,160691
151,북대전,2021,3종,254987
151,북대전,2021,4종,233258
151,북대전,2021,5종,269554
151,북대전,2021,6종,484602
152,유성,2021,1종,14074040
152,유성,2021,2종,253739
152,유성,2021,3종,363180
152,유성,2021,4종,213536
152,유성,2021,5종,191521
152,유성,2021,6종,576923
153,서대전,2021,1종,11924440
153,서대전,2021,2종,249728
153,서대전,2021,3종,246777
153,서대전,2021,4종,218447
153,서대전,2021,5종,206401
153,서대전,2021,6종,615024
154,안영,2021,1종,6238102
154,안영,2021,2종,179360
154,안영,2021,3종,159885
154,안영,2021,4종,99055
154,안영,2021,5종,138776
154,안영,2021,6종,286309
155,논산,2021,1종,3011606
155,논산,2021,2종,130461
155,논산,2021,3종,223549
155,논산,2021,4종,220560
155,논산,2021,5종,190873
155,논산,2021,6종,109024
156,익산,2021,1종,3822790
156,익산,2021,2종,222640
156,익산,2021,3종,331543
156,익산,2021,4종,391407
156,익산,2021,5종,506458
156,익산,2021,6종,105420
157,삼례,2021,1종,1386649
157,삼례,2021,2종,53037
157,삼례,2021,3종,84361
157,삼례,2021,4종,103663
157,삼례,2021,5종,137553
157,삼례,2021,6종,39563
158,전주,2021,1종,5181916
158,전주,2021,2종,154356
158,전주,2021,3종,403741
158,전주,2021,4종,239606
158,전주,2021,5종,363327
158,전주,2021,6종,143975
159,서전주,2021,1종,4393262
159,서전주,2021,2종,124776
159,서전주,2021,3종,149506
159,서전주,2021,4종,166859
159,서전주,2021,5종,136132
159,서전주,2021,6종,117330
160,김제,2021,1종,1661440
160,김제,2021,2종,77068
160,김제,2021,3종,112120
160,김제,2021,4종,125300
160,김제,2021,5종,99966
160,김제,2021,6종,43738
161,금산사,2021,1종,476606
161,금산사,2021,2종,15990
161,금산사,2021,3종,14772
161,금산사,2021,4종,15577
161,금산사,2021,5종,25658
161,금산사,2021,6종,12503
162,태인,2021,1종,1256927
162,태인,2021,2종,44866
162,태인,2021,3종,92368
162,태인,2021,4종,97250
162,태인,2021,5종,104148
162,태인,2021,6종,33841
163,정읍,2021,1종,2762848
163,정읍,2021,2종,104119
163,정읍,2021,3종,152498
163,정읍,2021,4종,149269
163,정읍,2021,5종,154170
163,정읍,2021,6종,71816
164,무주,2021,1종,2108066
164,무주,2021,2종,32720
164,무주,2021,3종,48828
164,무주,2021,4종,41040
164,무주,2021,5종,38246
164,무주,2021,6종,70026
165,백양사,2021,1종,774438
165,백양사,2021,2종,17705
165,백양사,2021,3종,19987
165,백양사,2021,4종,21394
165,백양사,2021,5종,16452
165,백양사,2021,6종,21647
166,장성,2021,1종,2477265
166,장성,2021,2종,131638
166,장성,2021,3종,155321
166,장성,2021,4종,174689
166,장성,2021,5종,192671
166,장성,2021,6종,74245
167,광주,2021,1종,13218058
167,광주,2021,2종,426294
167,광주,2021,3종,681812
167,광주,2021,4종,770001
167,광주,2021,5종,539367
167,광주,2021,6종,360263
168,덕유산,2021,1종,783430
168,덕유산,2021,2종,14236
168,덕유산,2021,3종,12481
168,덕유산,2021,4종,13858
168,덕유산,2021,5종,13915
168,덕유산,2021,6종,19138
169,장수,2021,1종,1446195
169,장수,2021,2종,32304
169,장수,2021,3종,37784
169,장수,2021,4종,37561
169,장수,2021,5종,38281
169,장수,2021,6종,38012
170,서상,2021,1종,744027
170,서상,2021,2종,19662
170,서상,2021,3종,38002
170,서상,2021,4종,48056
170,서상,2021,5종,55840
170,서상,2021,6종,28992
171,마성,2021,1종,6670598
171,마성,2021,2종,114709
171,마성,2021,3종,161529
171,마성,2021,4종,90778
171,마성,2021,5종,47713
171,마성,2021,6종,280599
172,용인,2021,1종,11007154
172,용인,2021,2종,598233
172,용인,2021,3종,464947
172,용인,2021,4종,381036
172,용인,2021,5종,322429
172,용인,2021,6종,646522
173,양지,2021,1종,11938143
173,양지,2021,2종,1022904
173,양지,2021,3종,715404
173,양지,2021,4종,916968
173,양지,2021,5종,728202
173,양지,2021,6종,544848
174,춘천,2021,1종,10693449
174,춘천,2021,2종,233287
174,춘천,2021,3종,250332
174,춘천,2021,4종,146745
174,춘천,2021,5종,146105
174,춘천,2021,6종,560849
175,덕평,2021,1종,4438917
175,덕평,2021,2종,546808
175,덕평,2021,3종,411684
175,덕평,2021,4종,580093
175,덕평,2021,5종,414895
175,덕평,2021,6종,247126
176,이천,2021,1종,6895669
176,이천,2021,2종,329445
176,이천,2021,3종,529691
176,이천,2021,4종,577393
176,이천,2021,5종,536231
176,이천,2021,6종,330047
177,여주,2021,1종,4078411
177,여주,2021,2종,122592
177,여주,2021,3종,389473
177,여주,2021,4종,383629
177,여주,2021,5종,261045
177,여주,2021,6종,149073
178,문막,2021,1종,3308355
178,문막,2021,2종,216534
178,문막,2021,3종,281819
178,문막,2021,4종,198379
178,문막,2021,5종,253567
178,문막,2021,6종,147460
179,홍천,2021,1종,4648884
179,홍천,2021,2종,115611
179,홍천,2021,3종,158948
179,홍천,2021,4종,109763
179,홍천,2021,5종,128041
179,홍천,2021,6종,259291
180,원주,2021,1종,4086918
180,원주,2021,2종,204316
180,원주,2021,3종,219300
180,원주,2021,4종,210834
180,원주,2021,5종,186588
180,원주,2021,6종,206605
181,새말,2021,1종,2921911
181,새말,2021,2종,96168
181,새말,2021,3종,126702
181,새말,2021,4종,111743
181,새말,2021,5종,89783
181,새말,2021,6종,101910
182,둔내,2021,1종,1770345
182,둔내,2021,2종,39147
182,둔내,2021,3종,44780
182,둔내,2021,4종,40257
182,둔내,2021,5종,25293
182,둔내,2021,6종,59592
183,면온,2021,1종,1015434
183,면온,2021,2종,14015
183,면온,2021,3종,13336
183,면온,2021,4종,10495
183,면온,2021,5종,20315
183,면온,2021,6종,28635
184,대관령,2021,1종,3025392
184,대관령,2021,2종,56222
184,대관령,2021,3종,83037
184,대관령,2021,4종,25648
184,대관령,2021,5종,27928
184,대관령,2021,6종,103263
185,평창,2021,1종,1531877
185,평창,2021,2종,36927
185,평창,2021,3종,84371
185,평창,2021,4종,36089
185,평창,2021,5종,60754
185,평창,2021,6종,48581
186,속사,2021,1종,566859
186,속사,2021,2종,11534
186,속사,2021,3종,15699
186,속사,2021,4종,17698
186,속사,2021,5종,16212
186,속사,2021,6종,16048
187,진부,2021,1종,1714574
187,진부,2021,2종,45990
187,진부,2021,3종,62355
187,진부,2021,4종,38868
187,진부,2021,5종,34763
187,진부,2021,6종,55127
188,서충주,2021,1종,2061706
188,서충주,2021,2종,74823
188,서충주,2021,3종,136052
188,서충주,2021,4종,162259
188,서충주,2021,5종,218502
188,서충주,2021,6종,75815
189,강릉,2021,1종,7874579
189,강릉,2021,2종,201406
189,강릉,2021,3종,339097
189,강릉,2021,4종,129775
189,강릉,2021,5종,193676
189,강릉,2021,6종,335286
190,동서울,2021,1종,42929516
190,동서울,2021,2종,1904693
190,동서울,2021,3종,1834927
190,동서울,2021,4종,1650819
190,동서울,2021,5종,1262370
190,동서울,2021,6종,1774226
191,경기광주,2021,1종,9198943
191,경기광주,2021,2종,461974
191,경기광주,2021,3종,344685
191,경기광주,2021,4종,241692
191,경기광주,2021,5종,181407
191,경기광주,2021,6종,562312
192,곤지암,2021,1종,8757962
192,곤지암,2021,2종,682706
192,곤지암,2021,3종,427480
192,곤지암,2021,4종,534711
192,곤지암,2021,5종,420475
192,곤지암,2021,6종,446012
193,일죽,2021,1종,5021439
193,일죽,2021,2종,327480
193,일죽,2021,3종,409107
193,일죽,2021,4종,532690
193,일죽,2021,5종,357736
193,일죽,2021,6종,176912
194,서이천,2021,1종,5853974
194,서이천,2021,2종,708010
194,서이천,2021,3종,503373
194,서이천,2021,4종,475797
194,서이천,2021,5종,319615
194,서이천,2021,6종,307488
195,대소,2021,1종,2901624
195,대소,2021,2종,286448
195,대소,2021,3종,452516
195,대소,2021,4종,493924
195,대소,2021,5종,379204
195,대소,2021,6종,123320
196,진천,2021,1종,3894939
196,진천,2021,2종,219256
196,진천,2021,3종,301111
196,진천,2021,4종,350226
196,진천,2021,5종,349565
196,진천,2021,6종,168749
197,증평,2021,1종,4202741
197,증평,2021,2종,193686
197,증평,2021,3종,288874
197,증평,2021,4종,303701
197,증평,2021,5종,290337
197,증평,2021,6종,153933
198,서청주,2021,1종,8279563
198,서청주,2021,2종,294078
198,서청주,2021,3종,357660
198,서청주,2021,4종,321957
198,서청주,2021,5종,274926
198,서청주,2021,6종,359300
199,오창,2021,1종,5868949
199,오창,2021,2종,169729
199,오창,2021,3종,277215
199,오창,2021,4종,243319
199,오창,2021,5종,287278
199,오창,2021,6종,228613
200,금산,2021,1종,2103514
200,금산,2021,2종,35961
200,금산,2021,3종,69877
200,금산,2021,4종,42446
200,금산,2021,5종,84967
200,금산,2021,6종,89551
201,칠곡,2021,1종,8907454
201,칠곡,2021,2종,240002
201,칠곡,2021,3종,210883
201,칠곡,2021,4종,139002
201,칠곡,2021,5종,225663
201,칠곡,2021,6종,411627
202,다부,2021,1종,1677946
202,다부,2021,2종,77801
202,다부,2021,3종,62718
202,다부,2021,4종,55452
202,다부,2021,5종,177901
202,다부,2021,6종,56720
203,가산,2021,1종,6806427
203,가산,2021,2종,208985
203,가산,2021,3종,224257
203,가산,2021,4종,201684
203,가산,2021,5종,525679
203,가산,2021,6종,257645
204,추부,2021,1종,2463301
204,추부,2021,2종,79586
204,추부,2021,3종,83865
204,추부,2021,4종,86053
204,추부,2021,5종,81605
204,추부,2021,6종,115006
205,군위,2021,1종,2254650
205,군위,2021,2종,55275
205,군위,2021,3종,62752
205,군위,2021,4종,51616
205,군위,2021,5종,83464
205,군위,2021,6종,88479
206,의성,2021,1종,2439519
206,의성,2021,2종,45653
206,의성,2021,3종,50018
206,의성,2021,4종,33247
206,의성,2021,5종,66646
206,의성,2021,6종,73053
207,남안동,2021,1종,3646584
207,남안동,2021,2종,92064
207,남안동,2021,3종,82603
207,남안동,2021,4종,70005
207,남안동,2021,5종,112399
207,남안동,2021,6종,116400
208,서안동,2021,1종,3234437
208,서안동,2021,2종,78269
208,서안동,2021,3종,171666
208,서안동,2021,4종,95640
208,서안동,2021,5종,136816
208,서안동,2021,6종,90723
209,예천,2021,1종,395409
209,예천,2021,2종,8907
209,예천,2021,3종,6909
209,예천,2021,4종,8977
209,예천,2021,5종,12472
209,예천,2021,6종,12498
210,영주,2021,1종,2445449
210,영주,2021,2종,60463
210,영주,2021,3종,92442
210,영주,2021,4종,92698
210,영주,2021,5종,242109
210,영주,2021,6종,70568
211,풍기,2021,1종,3146945
211,풍기,2021,2종,53337
211,풍기,2021,3종,110537
211,풍기,2021,4종,78953
211,풍기,2021,5종,133785
211,풍기,2021,6종,90767
212,북수원,2021,1종,14520961
212,북수원,2021,2종,366386
212,북수원,2021,3종,450996
212,북수원,2021,4종,297635
212,북수원,2021,5종,291666
212,북수원,2021,6종,725948
213,부곡,2021,1종,4082549
213,부곡,2021,2종,105051
213,부곡,2021,3종,87440
213,부곡,2021,4종,130319
213,부곡,2021,5종,747003
213,부곡,2021,6종,255264
214,동군포,2021,1종,3624782
214,동군포,2021,2종,214798
214,동군포,2021,3종,194266
214,동군포,2021,4종,469141
214,동군포,2021,5종,292358
214,동군포,2021,6종,211748
215,군포,2021,1종,8732277
215,군포,2021,2종,279455
215,군포,2021,3종,251544
215,군포,2021,4종,157358
215,군포,2021,5종,196289
215,군포,2021,6종,515575
216,횡성,2021,1종,2570285
216,횡성,2021,2종,80680
216,횡성,2021,3종,76207
216,횡성,2021,4종,69913
216,횡성,2021,5종,94164
216,횡성,2021,6종,120921
217,북원주,2021,1종,986935
217,북원주,2021,2종,50788
217,북원주,2021,3종,32712
217,북원주,2021,4종,32193
217,북원주,2021,5종,38943
217,북원주,2021,6종,47024
218,남원주,2021,1종,8085129
218,남원주,2021,2종,164178
218,남원주,2021,3종,269490
218,남원주,2021,4종,104569
218,남원주,2021,5종,129753
218,남원주,2021,6종,365715
219,신림,2021,1종,1861614
219,신림,2021,2종,35769
219,신림,2021,3종,20722
219,신림,2021,4종,38848
219,신림,2021,5종,131685
219,신림,2021,6종,65842
220,덕평휴게소,2021,1종,83168
220,덕평휴게소,2021,2종,2652
220,덕평휴게소,2021,3종,921
220,덕평휴게소,2021,4종,337
220,덕평휴게소,2021,5종,849
220,덕평휴게소,2021,6종,4296
221,생초,2021,1종,816109
221,생초,2021,2종,18605
221,생초,2021,3종,35024
221,생초,2021,4종,45769
221,생초,2021,5종,106329
221,생초,2021,6종,24430
222,산청,2021,1종,831026
222,산청,2021,2종,19395
222,산청,2021,3종,25050
222,산청,2021,4종,27810
222,산청,2021,5종,30250
222,산청,2021,6종,28801
223,단성,2021,1종,1452555
223,단성,2021,2종,23380
223,단성,2021,3종,47312
223,단성,2021,4종,57078
223,단성,2021,5종,78745
223,단성,2021,6종,47509
224,함양,2021,1종,1548283
224,함양,2021,2종,39450
224,함양,2021,3종,71095
224,함양,2021,4종,30280
224,함양,2021,5종,48289
224,함양,2021,6종,65713
225,서진주,2021,1종,3862031
225,서진주,2021,2종,88109
225,서진주,2021,3종,90496
225,서진주,2021,4종,69988
225,서진주,2021,5종,242927
225,서진주,2021,6종,174058
226,금강휴게소,2021,1종,185558
226,금강휴게소,2021,2종,3471
226,금강휴게소,2021,3종,3753
226,금강휴게소,2021,4종,4913
226,금강휴게소,2021,5종,2176
226,금강휴게소,2021,6종,5144
227,군산,2021,1종,3340193
227,군산,2021,2종,53095
227,군산,2021,3종,146610
227,군산,2021,4종,108257
227,군산,2021,5종,179704
227,군산,2021,6종,92637
228,동군산,2021,1종,3032731
228,동군산,2021,2종,82821
228,동군산,2021,3종,158413
228,동군산,2021,4종,142477
228,동군산,2021,5종,283167
228,동군산,2021,6종,69349
229,북천안,2021,1종,6874883
229,북천안,2021,2종,327774
229,북천안,2021,3종,484925
229,북천안,2021,4종,609238
229,북천안,2021,5종,559888
229,북천안,2021,6종,324329
230,팔공산,2021,1종,9748860
230,팔공산,2021,2종,259037
230,팔공산,2021,3종,193153
230,팔공산,2021,4종,131644
230,팔공산,2021,5종,236259
230,팔공산,2021,6종,425620
231,화원옥포,2021,1종,8769495
231,화원옥포,2021,2종,297754
231,화원옥포,2021,3종,237991
231,화원옥포,2021,4종,190185
231,화원옥포,2021,5종,246560
231,화원옥포,2021,6종,491550
232,달성,2021,1종,2558372
232,달성,2021,2종,142668
232,달성,2021,3종,207670
232,달성,2021,4종,99591
232,달성,2021,5종,79540
232,달성,2021,6종,145680
233,현풍,2021,1종,7169971
233,현풍,2021,2종,337948
233,현풍,2021,3종,441213
233,현풍,2021,4종,386352
233,현풍,2021,5종,545592
233,현풍,2021,6종,345738
234,서천,2021,1종,2305070
234,서천,2021,2종,47713
234,서천,2021,3종,73943
234,서천,2021,4종,95571
234,서천,2021,5종,293194
234,서천,2021,6종,67984
235,창녕,2021,1종,1846852
235,창녕,2021,2종,58186
235,창녕,2021,3종,83959
235,창녕,2021,4종,53911
235,창녕,2021,5종,94300
235,창녕,2021,6종,69856
236,영산,2021,1종,1718429
236,영산,2021,2종,81130
236,영산,2021,3종,103541
236,영산,2021,4종,116188
236,영산,2021,5종,188219
236,영산,2021,6종,59247
237,남지,2021,1종,1593927
237,남지,2021,2종,71364
237,남지,2021,3종,148469
237,남지,2021,4종,160744
237,남지,2021,5종,310290
237,남지,2021,6종,89846
238,칠서,2021,1종,2435419
238,칠서,2021,2종,196039
238,칠서,2021,3종,264467
238,칠서,2021,4종,291442
238,칠서,2021,5종,585757
238,칠서,2021,6종,127018
