영업소코드,영업소명,연도,차종,교통량
11,인천,2012,1종,42757022
11,인천,2012,2종,1604755
11,인천,2012,3종,942287
11,인천,2012,4종,715152
11,인천,2012,5종,1398097
11,인천,2012,6종,3776884
12,서영암(개),2012,1종,167326
12,서영암(개),2012,2종,3092
12,서영암(개),2012,3종,3872
12,서영암(개),2012,4종,1984
12,서영암(개),2012,5종,2683
12,서영암(개),2012,6종,7993
13,순천만,2012,1종,899981
13,순천만,2012,2종,36073
13,순천만,2012,3종,54731
13,순천만,2012,4종,47196
13,순천만,2012,5종,84298
13,순천만,2012,6종,35631
53,남인천,2012,1종,20314295
53,남인천,2012,2종,583657
53,남인천,2012,3종,673889
53,남인천,2012,4종,259771
53,남인천,2012,5종,664998
53,남인천,2012,6종,1662267
56,일로,2012,1종,446551
56,일로,2012,2종,14820
56,일로,2012,3종,9253
56,일로,2012,4종,6990
56,일로,2012,5종,16553
56,일로,2012,6종,21253
61,성남,2012,1종,44362186
61,성남,2012,2종,1952004
61,성남,2012,3종,1755160
61,성남,2012,4종,762206
61,성남,2012,5종,791672
61,성남,2012,6종,2938862
62,구리남양주,2012,1종,57130014
62,구리남양주,2012,2종,2764229
62,구리남양주,2012,3종,2084118
62,구리남양주,2012,4종,1151854
62,구리남양주,2012,5종,985443
62,구리남양주,2012,6종,3942354
63,토평,2012,1종,5994850
63,토평,2012,2종,219238
63,토평,2012,3종,98415
63,토평,2012,4종,76134
63,토평,2012,5종,140323
63,토평,2012,6종,439917
64,청계,2012,1종,52237163
64,청계,2012,2종,2011775
64,청계,2012,3종,1880868
64,청계,2012,4종,528510
64,청계,2012,5종,854197
64,청계,2012,6종,3772428
65,판교,2012,1종,33310758
65,판교,2012,2종,615010
65,판교,2012,3종,2206858
65,판교,2012,4종,214845
65,판교,2012,5종,142757
65,판교,2012,6종,1820801
66,하남,2012,1종,9292799
66,하남,2012,2종,328160
66,하남,2012,3종,194023
66,하남,2012,4종,90068
66,하남,2012,5종,102800
66,하남,2012,6종,657290
67,시흥,2012,1종,45385151
67,시흥,2012,2종,1878335
67,시흥,2012,3종,1482209
67,시흥,2012,4종,809373
67,시흥,2012,5종,906929
67,시흥,2012,6종,3307900
68,김포,2012,1종,54009270
68,김포,2012,2종,2360266
68,김포,2012,3종,1569126
68,김포,2012,4종,856459
68,김포,2012,5종,1347708
68,김포,2012,6종,4095032
69,대왕판교,2012,1종,1998548
69,대왕판교,2012,2종,12228
69,대왕판교,2012,3종,3431
69,대왕판교,2012,4종,444
69,대왕판교,2012,5종,136
69,대왕판교,2012,6종,113585
74,덕소삼패,2012,1종,3222917
74,덕소삼패,2012,2종,96839
74,덕소삼패,2012,3종,44582
74,덕소삼패,2012,4종,41184
74,덕소삼패,2012,5종,112315
74,덕소삼패,2012,6종,224177
91,대동(개),2012,1종,1750173
91,대동(개),2012,2종,131174
91,대동(개),2012,3종,60258
91,대동(개),2012,4종,197450
91,대동(개),2012,5종,276071
91,대동(개),2012,6종,113764
92,내서,2012,1종,2818617
92,내서,2012,2종,118219
92,내서,2012,3종,133024
92,내서,2012,4종,42347
92,내서,2012,5종,75799
92,내서,2012,6종,254668
101,서울,2012,1종,60555231
101,서울,2012,2종,2372645
101,서울,2012,3종,6706724
101,서울,2012,4종,1044236
101,서울,2012,5종,622753
101,서울,2012,6종,2760334
102,동수원,2012,1종,21364452
102,동수원,2012,2종,478622
102,동수원,2012,3종,862956
102,동수원,2012,4종,221043
102,동수원,2012,5종,241288
102,동수원,2012,6종,1225552
103,수원신갈,2012,1종,27948337
103,수원신갈,2012,2종,1223689
103,수원신갈,2012,3종,1868253
103,수원신갈,2012,4종,409827
103,수원신갈,2012,5종,307656
103,수원신갈,2012,6종,1536139
104,지곡,2012,1종,451207
104,지곡,2012,2종,23896
104,지곡,2012,3종,25954
104,지곡,2012,4종,17395
104,지곡,2012,5종,26180
104,지곡,2012,6종,18510
105,기흥,2012,1종,4323773
105,기흥,2012,2종,374296
105,기흥,2012,3종,202046
105,기흥,2012,4종,117550
105,기흥,2012,5종,113439
105,기흥,2012,6종,216512
106,오산,2012,1종,12853098
106,오산,2012,2종,922182
106,오산,2012,3종,919845
106,오산,2012,4종,402316
106,오산,2012,5종,309503
106,오산,2012,6종,773845
107,안성,2012,1종,9747142
107,안성,2012,2종,515997
107,안성,2012,3종,694296
107,안성,2012,4종,232182
107,안성,2012,5종,179676
107,안성,2012,6종,584217
108,천안,2012,1종,16502507
108,천안,2012,2종,742814
108,천안,2012,3종,1259328
108,천안,2012,4종,570916
108,천안,2012,5종,517288
108,천안,2012,6종,794807
109,계룡,2012,1종,1676962
109,계룡,2012,2종,126905
109,계룡,2012,3종,133182
109,계룡,2012,4종,88864
109,계룡,2012,5종,55264
109,계룡,2012,6종,106778
110,독립기념관,2012,1종,3874131
110,독립기념관,2012,2종,298194
110,독립기념관,2012,3종,317999
110,독립기념관,2012,4종,346886
110,독립기념관,2012,5종,242496
110,독립기념관,2012,6종,155949
111,청주,2012,1종,5504740
111,청주,2012,2종,258495
111,청주,2012,3종,563016
111,청주,2012,4종,159894
111,청주,2012,5종,226693
111,청주,2012,6종,266869
112,남청주,2012,1종,5809745
112,남청주,2012,2종,579814
112,남청주,2012,3종,473325
112,남청주,2012,4종,553514
112,남청주,2012,5종,491266
112,남청주,2012,6종,256022
113,신탄진,2012,1종,8710674
113,신탄진,2012,2종,617100
113,신탄진,2012,3종,369004
113,신탄진,2012,4종,593810
113,신탄진,2012,5종,555665
113,신탄진,2012,6종,442369
114,남대전,2012,1종,3213980
114,남대전,2012,2종,155574
114,남대전,2012,3종,94782
114,남대전,2012,4종,59031
114,남대전,2012,5종,73341
114,남대전,2012,6종,163099
115,대전,2012,1종,14884128
115,대전,2012,2종,517453
115,대전,2012,3종,975005
115,대전,2012,4종,192228
115,대전,2012,5종,187087
115,대전,2012,6종,755461
116,옥천,2012,1종,4195210
116,옥천,2012,2종,290185
116,옥천,2012,3종,211509
116,옥천,2012,4종,419449
116,옥천,2012,5종,172813
116,옥천,2012,6종,226441
117,금강,2012,1종,492556
117,금강,2012,2종,20531
117,금강,2012,3종,10797
117,금강,2012,4종,33109
117,금강,2012,5종,8469
117,금강,2012,6종,26994
118,영동,2012,1종,1020365
118,영동,2012,2종,68078
118,영동,2012,3종,51492
118,영동,2012,4종,33957
118,영동,2012,5종,69146
118,영동,2012,6종,47444
119,판암,2012,1종,5206690
119,판암,2012,2종,193676
119,판암,2012,3종,101202
119,판암,2012,4종,87204
119,판암,2012,5종,107575
119,판암,2012,6종,302961
120,황간,2012,1종,905100
120,황간,2012,2종,37127
120,황간,2012,3종,51567
