영업소코드,영업소명,연월,차종,교통량
102,동수원,2003-01,3종,48926
102,동수원,2003-01,4종,20347
102,동수원,2003-01,5종,26938
102,동수원,2003-01,6종,75550
103,수원신갈,2003-01,1종,2008739
103,수원신갈,2003-01,2종,137160
103,수원신갈,2003-01,3종,71691
103,수원신갈,2003-01,4종,27011
103,수원신갈,2003-01,5종,30085
103,수원신갈,2003-01,6종,89163
104,지곡,2003-01,1종,35084
104,지곡,2003-01,2종,3086
104,지곡,2003-01,3종,600
104,지곡,2003-01,4종,883
104,지곡,2003-01,5종,1233
104,지곡,2003-01,6종,1256
105,기흥,2003-01,1종,662033
105,기흥,2003-01,2종,81679
105,기흥,2003-01,3종,19884
105,기흥,2003-01,4종,15922
105,기흥,2003-01,5종,21349
105,기흥,2003-01,6종,25074
106,오산,2003-01,1종,933144
106,오산,2003-01,2종,117886
106,오산,2003-01,3종,46903
106,오산,2003-01,4종,28528
106,오산,2003-01,5종,28025
106,오산,2003-01,6종,41373
107,안성,2003-01,1종,821600
107,안성,2003-01,2종,96488
107,안성,2003-01,3종,39738
107,안성,2003-01,4종,21696
107,안성,2003-01,5종,26413
107,안성,2003-01,6종,32497
108,천안,2003-01,1종,1114191
108,천안,2003-01,2종,94930
108,천안,2003-01,3종,60730
108,천안,2003-01,4종,27806
108,천안,2003-01,5종,29863
108,천안,2003-01,6종,38466
109,계룡,2003-01,1종,107951
109,계룡,2003-01,2종,12963
109,계룡,2003-01,3종,9920
109,계룡,2003-01,4종,5700
109,계룡,2003-01,5종,1886
109,계룡,2003-01,6종,5125
110,독립기념관,2003-01,1종,246179
110,독립기념관,2003-01,2종,37273
110,독립기념관,2003-01,3종,11300
110,독립기념관,2003-01,4종,11730
110,독립기념관,2003-01,5종,15775
110,독립기념관,2003-01,6종,8395
111,청주,2003-01,1종,465068
111,청주,2003-01,2종,46248
111,청주,2003-01,3종,40519
111,청주,2003-01,4종,13828
111,청주,2003-01,5종,18229
111,청주,2003-01,6종,17205
112,남청주,2003-01,1종,377257
112,남청주,2003-01,2종,69379
112,남청주,2003-01,3종,20783
112,남청주,2003-01,4종,30635
112,남청주,2003-01,5종,32292
112,남청주,2003-01,6종,13710
113,신탄진,2003-01,1종,394082
113,신탄진,2003-01,2종,62643
113,신탄진,2003-01,3종,16063
113,신탄진,2003-01,4종,30420
113,신탄진,2003-01,5종,32596
113,신탄진,2003-01,6종,15164
114,남대전,2003-01,1종,238588
114,남대전,2003-01,2종,11850
114,남대전,2003-01,3종,2133
114,남대전,2003-01,4종,3348
114,남대전,2003-01,5종,2736
114,남대전,2003-01,6종,9990
115,대전,2003-01,1종,1101590
115,대전,2003-01,2종,68725
115,대전,2003-01,3종,75266
115,대전,2003-01,4종,13612
115,대전,2003-01,5종,18745
115,대전,2003-01,6종,45596
116,옥천,2003-01,1종,368927
116,옥천,2003-01,2종,36808
116,옥천,2003-01,3종,7921
116,옥천,2003-01,4종,10518
116,옥천,2003-01,5종,9811
116,옥천,2003-01,6종,16596
117,금강,2003-01,1종,9450
117,금강,2003-01,2종,555
117,금강,2003-01,3종,76
117,금강,2003-01,4종,195
117,금강,2003-01,5종,94
117,금강,2003-01,6종,503
118,영동,2003-01,1종,103717
118,영동,2003-01,2종,11293
118,영동,2003-01,3종,4284
118,영동,2003-01,4종,3518
118,영동,2003-01,5종,11091
118,영동,2003-01,6종,3503
119,판암,2003-01,1종,283557
119,판암,2003-01,2종,14778
119,판암,2003-01,3종,2660
119,판암,2003-01,4종,8747
119,판암,2003-01,5종,5530
119,판암,2003-01,6종,13924
120,황간,2003-01,1종,67981
120,황간,2003-01,2종,6617
120,황간,2003-01,3종,1982
120,황간,2003-01,4종,1823
120,황간,2003-01,5종,2081
120,황간,2003-01,6종,2708
121,추풍령,2003-01,1종,37098
121,추풍령,2003-01,2종,3983
121,추풍령,2003-01,3종,987
121,추풍령,2003-01,4종,1592
121,추풍령,2003-01,5종,1477
121,추풍령,2003-01,6종,2699
122,김천,2003-01,1종,248199
122,김천,2003-01,2종,31851
122,김천,2003-01,3종,16167
122,김천,2003-01,4종,13123
122,김천,2003-01,5종,13328
122,김천,2003-01,6종,9993
123,구미,2003-01,1종,553238
123,구미,2003-01,2종,32504
123,구미,2003-01,3종,18860
123,구미,2003-01,4종,13616
123,구미,2003-01,5종,13930
123,구미,2003-01,6종,27191
124,상주,2003-01,1종,191270
124,상주,2003-01,2종,12074
124,상주,2003-01,3종,5576
124,상주,2003-01,4종,3432
124,상주,2003-01,5종,7385
124,상주,2003-01,6종,8865
125,남구미,2003-01,1종,326238
125,남구미,2003-01,2종,39741
125,남구미,2003-01,3종,25881
125,남구미,2003-01,4종,15627
125,남구미,2003-01,5종,50406
125,남구미,2003-01,6종,16356
126,왜관,2003-01,1종,443253
126,왜관,2003-01,2종,50069
126,왜관,2003-01,3종,22398
126,왜관,2003-01,4종,17416
126,왜관,2003-01,5종,32038
126,왜관,2003-01,6종,22695
127,서대구,2003-01,1종,1993687
127,서대구,2003-01,2종,220895
127,서대구,2003-01,3종,85750
127,서대구,2003-01,4종,63054
127,서대구,2003-01,5종,102937
127,서대구,2003-01,6종,101941
129,북대구,2003-01,1종,1124979
129,북대구,2003-01,2종,80286
129,북대구,2003-01,3종,26436
129,북대구,2003-01,4종,19479
129,북대구,2003-01,5종,33076
129,북대구,2003-01,6종,51559
130,동김천,2003-01,1종,1012205
130,동김천,2003-01,2종,68876
130,동김천,2003-01,3종,40615
130,동김천,2003-01,4종,28495
130,동김천,2003-01,5종,39783
130,동김천,2003-01,6종,52162
131,경산,2003-01,1종,666327
131,경산,2003-01,2종,92510
131,경산,2003-01,3종,17784
131,경산,2003-01,4종,19435
131,경산,2003-01,5종,27295
131,경산,2003-01,6종,40168
132,영천,2003-01,1종,452161
132,영천,2003-01,2종,51333
132,영천,2003-01,3종,30628
132,영천,2003-01,4종,17535
132,영천,2003-01,5종,61054
132,영천,2003-01,6종,18183
133,서경주,2003-01,1종,76532
133,서경주,2003-01,2종,6526
133,서경주,2003-01,3종,1716
133,서경주,2003-01,4종,1919
133,서경주,2003-01,5종,4028
133,서경주,2003-01,6종,2814
134,선산,2003-01,1종,65587
134,선산,2003-01,2종,5077
134,선산,2003-01,3종,861
134,선산,2003-01,4종,1060
134,선산,2003-01,5종,1240
134,선산,2003-01,6종,2895
135,경주,2003-01,1종,944394
135,경주,2003-01,2종,79432
135,경주,2003-01,3종,67422
135,경주,2003-01,4종,29281
135,경주,2003-01,5종,88770
135,경주,2003-01,6종,38366
136,음성,2003-01,1종,152524
136,음성,2003-01,2종,8545
136,음성,2003-01,3종,5065
136,음성,2003-01,4종,4215
136,음성,2003-01,5종,4009
136,음성,2003-01,6종,9332
137,통도사,2003-01,1종,370952
137,통도사,2003-01,2종,36287
137,통도사,2003-01,3종,17724
137,통도사,2003-01,4종,16245
137,통도사,2003-01,5종,19527
137,통도사,2003-01,6종,18407
138,양산,2003-01,1종,708833
138,양산,2003-01,2종,90850
138,양산,2003-01,3종,29207
138,양산,2003-01,4종,43407
138,양산,2003-01,5종,46157
138,양산,2003-01,6종,44606
139,서울산,2003-01,1종,381796
139,서울산,2003-01,2종,28267
139,서울산,2003-01,3종,17810
139,서울산,2003-01,4종,10600
139,서울산,2003-01,5종,12549
139,서울산,2003-01,6종,20663
140,부산,2003-01,1종,1506269
140,부산,2003-01,2종,92264
140,부산,2003-01,3종,79623
140,부산,2003-01,4종,44530
140,부산,2003-01,5종,113994
140,부산,2003-01,6종,80250
141,,2003-01,1종,1098830
141,,2003-01,2종,95610
141,,2003-01,3종,49543
141,,2003-01,4종,55689
141,,2003-01,5종,127130
141,,2003-01,6종,55522
142,군북,2003-01,1종,232611
142,군북,2003-01,2종,16850
142,군북,2003-01,3종,7203
142,군북,2003-01,4종,9650
142,군북,2003-01,5종,11676
142,군북,2003-01,6종,13529
143,장지,2003-01,1종,74063
143,장지,2003-01,2종,8281
143,장지,2003-01,3종,978
143,장지,2003-01,4종,2145
143,장지,2003-01,5종,9219
143,장지,2003-01,6종,4686
144,함안,2003-01,1종,341439
144,함안,2003-01,2종,27138
144,함안,2003-01,3종,8082
144,함안,2003-01,4종,8734
144,함안,2003-01,5종,14471
144,함안,2003-01,6종,25515
145,산인,2003-01,1종,655229
145,산인,2003-01,2종,40356
145,산인,2003-01,3종,36169
145,산인,2003-01,4종,17577
145,산인,2003-01,5종,22720
145,산인,2003-01,6종,43369
146,동창원,2003-01,1종,580419
146,동창원,2003-01,2종,50232
146,동창원,2003-01,3종,8065
146,동창원,2003-01,4종,12408
146,동창원,2003-01,5종,41389
146,동창원,2003-01,6종,36784
147,진례,2003-01,1종,485142
147,진례,2003-01,2종,74162
147,진례,2003-01,3종,6516
147,진례,2003-01,4종,15449
147,진례,2003-01,5종,24267
147,진례,2003-01,6종,28302
148,서김해,2003-01,1종,626003
148,서김해,2003-01,2종,46818
148,서김해,2003-01,3종,9761
148,서김해,2003-01,4종,11466
148,서김해,2003-01,5종,17285
148,서김해,2003-01,6종,43593
149,동김해,2003-01,1종,1088846
149,동김해,2003-01,2종,67871
149,동김해,2003-01,3종,14545
149,동김해,2003-01,4종,19228
149,동김해,2003-01,5종,23188
149,동김해,2003-01,6종,87848
150,북부산,2003-01,1종,2427658
150,북부산,2003-01,2종,165965
150,북부산,2003-01,3종,61673
150,북부산,2003-01,4종,54384
150,북부산,2003-01,5종,114658
150,북부산,2003-01,6종,158158
151,북대전,2003-01,1종,438807
151,북대전,2003-01,2종,20348
151,북대전,2003-01,3종,14374
151,북대전,2003-01,4종,8645
151,북대전,2003-01,5종,8367
151,북대전,2003-01,6종,18595
152,유성,2003-01,1종,698195
152,유성,2003-01,2종,43432
152,유성,2003-01,3종,22545
152,유성,2003-01,4종,11272
152,유성,2003-01,5종,16395
152,유성,2003-01,6종,26151
153,서대전,2003-01,1종,480652
153,서대전,2003-01,2종,29926
153,서대전,2003-01,3종,8713
153,서대전,2003-01,4종,7441
153,서대전,2003-01,5종,9217
153,서대전,2003-01,6종,21741
154,안영,2003-01,1종,267635
154,안영,2003-01,2종,15938
154,안영,2003-01,3종,2441
154,안영,2003-01,4종,4262
154,안영,2003-01,5종,6907
154,안영,2003-01,6종,10833
155,논산,2003-01,1종,219064
155,논산,2003-01,2종,38341
155,논산,2003-01,3종,10887
155,논산,2003-01,4종,16584
155,논산,2003-01,5종,18027
155,논산,2003-01,6종,7206
156,익산,2003-01,1종,248702
156,익산,2003-01,2종,41626
156,익산,2003-01,3종,17913
156,익산,2003-01,4종,18321
156,익산,2003-01,5종,29967
156,익산,2003-01,6종,7224
157,삼례,2003-01,1종,68364
157,삼례,2003-01,2종,9247
157,삼례,2003-01,3종,2373
157,삼례,2003-01,4종,3686
157,삼례,2003-01,5종,3950
157,삼례,2003-01,6종,2189
158,전주,2003-01,1종,478362
158,전주,2003-01,2종,42637
158,전주,2003-01,3종,40276
158,전주,2003-01,4종,13869
158,전주,2003-01,5종,29179
158,전주,2003-01,6종,13947
159,서전주,2003-01,1종,133550
159,서전주,2003-01,2종,10381
159,서전주,2003-01,3종,2342
159,서전주,2003-01,4종,3455
159,서전주,2003-01,5종,2856
159,서전주,2003-01,6종,3803
160,김제,2003-01,1종,106421
160,김제,2003-01,2종,9353
160,김제,2003-01,3종,7689
160,김제,2003-01,4종,2197
160,김제,2003-01,5종,1744
160,김제,2003-01,6종,3231
161,금산사,2003-01,1종,42228
161,금산사,2003-01,2종,7415
161,금산사,2003-01,3종,785
161,금산사,2003-01,4종,1097
161,금산사,2003-01,5종,2344
161,금산사,2003-01,6종,1164
162,태인,2003-01,1종,81038
162,태인,2003-01,2종,13120
162,태인,2003-01,3종,3401
162,태인,2003-01,4종,3167
162,태인,2003-01,5종,4096
162,태인,2003-01,6종,2244
163,정읍,2003-01,1종,333832
163,정읍,2003-01,2종,41848
163,정읍,2003-01,3종,23188
163,정읍,2003-01,4종,7634
163,정읍,2003-01,5종,10412
163,정읍,2003-01,6종,9814
164,무주,2003-01,1종,201832
164,무주,2003-01,2종,4619
164,무주,2003-01,3종,4039
164,무주,2003-01,4종,1204
164,무주,2003-01,5종,1354
164,무주,2003-01,6종,5266
165,백양사,2003-01,1종,85214
165,백양사,2003-01,2종,6474
165,백양사,2003-01,3종,4089
165,백양사,2003-01,4종,1391
165,백양사,2003-01,5종,1170
165,백양사,2003-01,6종,2396
166,장성,2003-01,1종,165733
166,장성,2003-01,2종,11518
166,장성,2003-01,3종,10325
166,장성,2003-01,4종,2641
166,장성,2003-01,5종,6199
166,장성,2003-01,6종,6995
167,광주,2003-01,1종,857632
167,광주,2003-01,2종,81995
167,광주,2003-01,3종,68813
167,광주,2003-01,4종,26526
167,광주,2003-01,5종,31665
167,광주,2003-01,6종,24847
168,덕유산,2003-01,1종,65191
168,덕유산,2003-01,2종,2402
168,덕유산,2003-01,3종,4023
168,덕유산,2003-01,4종,413
168,덕유산,2003-01,5종,965
168,덕유산,2003-01,6종,1339
169,장수,2003-01,1종,77888
169,장수,2003-01,2종,11810
169,장수,2003-01,3종,5426
169,장수,2003-01,4종,3853
169,장수,2003-01,5종,6743
169,장수,2003-01,6종,1940
170,서상,2003-01,1종,29073
170,서상,2003-01,2종,3467
170,서상,2003-01,3종,2488
170,서상,2003-01,4종,798
170,서상,2003-01,5종,1092
170,서상,2003-01,6종,985
171,마성,2003-01,1종,234590
171,마성,2003-01,2종,6318
171,마성,2003-01,3종,15547
171,마성,2003-01,4종,821
171,마성,2003-01,5종,373
171,마성,2003-01,6종,11189
172,용인,2003-01,1종,682246
172,용인,2003-01,2종,88190
172,용인,2003-01,3종,20154
172,용인,2003-01,4종,13330
172,용인,2003-01,5종,13577
172,용인,2003-01,6종,34545
173,양지,2003-01,1종,485780
173,양지,2003-01,2종,73220
173,양지,2003-01,3종,16301
173,양지,2003-01,4종,17263
173,양지,2003-01,5종,21156
173,양지,2003-01,6종,18588
174,춘천,2003-01,1종,392320
174,춘천,2003-01,2종,18510
174,춘천,2003-01,3종,12553
174,춘천,2003-01,4종,4176
174,춘천,2003-01,5종,2792
174,춘천,2003-01,6종,19991
175,덕평,2003-01,1종,297906
175,덕평,2003-01,2종,23310
175,덕평,2003-01,3종,9364
175,덕평,2003-01,4종,6664
175,덕평,2003-01,5종,6102
175,덕평,2003-01,6종,10906
176,이천,2003-01,1종,475385
176,이천,2003-01,2종,54534
176,이천,2003-01,3종,25836
176,이천,2003-01,4종,19533
176,이천,2003-01,5종,26317
176,이천,2003-01,6종,19032
177,여주,2003-01,1종,262415
177,여주,2003-01,2종,25543
177,여주,2003-01,3종,9653
177,여주,2003-01,4종,7401
177,여주,2003-01,5종,8829
177,여주,2003-01,6종,9706
178,문막,2003-01,1종,216037
178,문막,2003-01,2종,23687
178,문막,2003-01,3종,9550
178,문막,2003-01,4종,6217
178,문막,2003-01,5종,11808
178,문막,2003-01,6종,7573
179,홍천,2003-01,1종,275812
179,홍천,2003-01,2종,13111
179,홍천,2003-01,3종,7120
179,홍천,2003-01,4종,4056
179,홍천,2003-01,5종,2157
179,홍천,2003-01,6종,13644
180,원주,2003-01,1종,242764
180,원주,2003-01,2종,22897
180,원주,2003-01,3종,24311
180,원주,2003-01,4종,5674
180,원주,2003-01,5종,7217
180,원주,2003-01,6종,9708
181,새말,2003-01,1종,142220
181,새말,2003-01,2종,11668
181,새말,2003-01,3종,18548
181,새말,2003-01,4종,2814
181,새말,2003-01,5종,2598
181,새말,2003-01,6종,4755
182,둔내,2003-01,1종,185262
182,둔내,2003-01,2종,4750
182,둔내,2003-01,3종,5672
182,둔내,2003-01,4종,708
182,둔내,2003-01,5종,320
182,둔내,2003-01,6종,4750
183,면온,2003-01,1종,162230
183,면온,2003-01,2종,2681
183,면온,2003-01,3종,10563
183,면온,2003-01,4종,1361
183,면온,2003-01,5종,454
183,면온,2003-01,6종,3470
184,대관령,2003-01,1종,256495
184,대관령,2003-01,2종,5678
184,대관령,2003-01,3종,18243
184,대관령,2003-01,4종,1152
184,대관령,2003-01,5종,505
184,대관령,2003-01,6종,6629
185,평창,2003-01,1종,97440
185,평창,2003-01,2종,5053
185,평창,2003-01,3종,11655
185,평창,2003-01,4종,903
185,평창,2003-01,5종,1555
185,평창,2003-01,6종,3748
186,속사,2003-01,1종,30811
186,속사,2003-01,2종,1759
186,속사,2003-01,3종,1181
186,속사,2003-01,4종,406
186,속사,2003-01,5종,118
186,속사,2003-01,6종,1003
187,진부,2003-01,1종,112224
187,진부,2003-01,2종,6103
187,진부,2003-01,3종,11471
187,진부,2003-01,4종,1088
187,진부,2003-01,5종,582
187,진부,2003-01,6종,4310
189,강릉,2003-01,1종,500235
189,강릉,2003-01,2종,26569
189,강릉,2003-01,3종,31632
189,강릉,2003-01,4종,8109
189,강릉,2003-01,5종,10945
189,강릉,2003-01,6종,17553
190,동서울,2003-01,1종,2568250
190,동서울,2003-01,2종,218485
190,동서울,2003-01,3종,130697
190,동서울,2003-01,4종,40183
190,동서울,2003-01,5종,49358
190,동서울,2003-01,6종,85553
191,경기광주,2003-01,1종,547370
191,경기광주,2003-01,2종,44189
191,경기광주,2003-01,3종,19374
191,경기광주,2003-01,4종,5545
191,경기광주,2003-01,5종,10800
191,경기광주,2003-01,6종,24328
192,곤지암,2003-01,1종,524397
192,곤지암,2003-01,2종,77177
192,곤지암,2003-01,3종,13020
192,곤지암,2003-01,4종,12924
192,곤지암,2003-01,5종,13869
192,곤지암,2003-01,6종,19748
193,일죽,2003-01,1종,365081
193,일죽,2003-01,2종,62493
193,일죽,2003-01,3종,21637
193,일죽,2003-01,4종,14554
193,일죽,2003-01,5종,17369
193,일죽,2003-01,6종,11635
194,서이천,2003-01,1종,250246
194,서이천,2003-01,2종,22592
194,서이천,2003-01,3종,11069
194,서이천,2003-01,4종,5449
194,서이천,2003-01,5종,4641
194,서이천,2003-01,6종,9770
195,대소,2003-01,1종,285083
195,대소,2003-01,2종,49822
195,대소,2003-01,3종,11504
195,대소,2003-01,4종,11099
195,대소,2003-01,5종,11091
195,대소,2003-01,6종,9583
196,진천,2003-01,1종,233435
196,진천,2003-01,2종,31900
196,진천,2003-01,3종,7579
196,진천,2003-01,4종,7795
196,진천,2003-01,5종,11034
196,진천,2003-01,6종,8930
197,증평,2003-01,1종,270330
197,증평,2003-01,2종,37533
197,증평,2003-01,3종,7894
197,증평,2003-01,4종,8271
197,증평,2003-01,5종,13406
197,증평,2003-01,6종,9188
198,서청주,2003-01,1종,469100
198,서청주,2003-01,2종,48501
198,서청주,2003-01,3종,22942
198,서청주,2003-01,4종,18379
198,서청주,2003-01,5종,16103
198,서청주,2003-01,6종,18015
199,오창,2003-01,1종,209750
199,오창,2003-01,2종,20225
199,오창,2003-01,3종,9240
199,오창,2003-01,4종,5086
199,오창,2003-01,5종,5653
199,오창,2003-01,6종,7318
200,금산,2003-01,1종,182284
200,금산,2003-01,2종,8953
200,금산,2003-01,3종,1978
200,금산,2003-01,4종,2023
200,금산,2003-01,5종,3079
200,금산,2003-01,6종,6781
201,칠곡,2003-01,1종,662850
201,칠곡,2003-01,2종,33285
201,칠곡,2003-01,3종,11246
201,칠곡,2003-01,4종,10997
201,칠곡,2003-01,5종,11062
201,칠곡,2003-01,6종,44581
202,다부,2003-01,1종,99210
202,다부,2003-01,2종,8111
202,다부,2003-01,3종,2186
202,다부,2003-01,4종,2662
202,다부,2003-01,5종,4974
202,다부,2003-01,6종,4346
203,가산,2003-01,1종,334254
203,가산,2003-01,2종,25516
203,가산,2003-01,3종,7854
203,가산,2003-01,4종,5960
203,가산,2003-01,5종,11357
203,가산,2003-01,6종,13882
204,추부,2003-01,1종,201402
204,추부,2003-01,2종,15570
204,추부,2003-01,3종,2535
204,추부,2003-01,4종,4996
204,추부,2003-01,5종,3469
204,추부,2003-01,6종,9720
205,군위,2003-01,1종,92346
205,군위,2003-01,2종,10291
205,군위,2003-01,3종,1181
205,군위,2003-01,4종,1627
205,군위,2003-01,5종,2440
205,군위,2003-01,6종,3716
206,의성,2003-01,1종,143862
206,의성,2003-01,2종,10228
206,의성,2003-01,3종,2177
206,의성,2003-01,4종,2031
206,의성,2003-01,5종,3509
206,의성,2003-01,6종,5589
207,남안동,2003-01,1종,204926
207,남안동,2003-01,2종,11698
207,남안동,2003-01,3종,9501
207,남안동,2003-01,4종,2222
207,남안동,2003-01,5종,6882
207,남안동,2003-01,6종,8734
208,서안동,2003-01,1종,188730
208,서안동,2003-01,2종,12986
208,서안동,2003-01,3종,5522
208,서안동,2003-01,4종,2043
208,서안동,2003-01,5종,8753
208,서안동,2003-01,6종,6999
209,예천,2003-01,1종,43332
209,예천,2003-01,2종,1910
209,예천,2003-01,3종,397
209,예천,2003-01,4종,305
209,예천,2003-01,5종,1895
209,예천,2003-01,6종,1748
210,영주,2003-01,1종,139690
210,영주,2003-01,2종,9512
210,영주,2003-01,3종,5165
210,영주,2003-01,4종,1798
210,영주,2003-01,5종,6859
210,영주,2003-01,6종,5891
211,풍기,2003-01,1종,144269
211,풍기,2003-01,2종,10480
211,풍기,2003-01,3종,7470
211,풍기,2003-01,4종,955
211,풍기,2003-01,5종,3483
211,풍기,2003-01,6종,5540
212,북수원,2003-01,1종,1087120
212,북수원,2003-01,2종,81597
212,북수원,2003-01,3종,33388
212,북수원,2003-01,4종,29029
212,북수원,2003-01,5종,22314
212,북수원,2003-01,6종,49456
213,부곡,2003-01,1종,211666
213,부곡,2003-01,2종,14068
213,부곡,2003-01,3종,3360
213,부곡,2003-01,4종,5918
213,부곡,2003-01,5종,53375
213,부곡,2003-01,6종,10874
214,동군포,2003-01,1종,99771
214,동군포,2003-01,2종,23479
214,동군포,2003-01,3종,7369
214,동군포,2003-01,4종,13756
214,동군포,2003-01,5종,5649
214,동군포,2003-01,6종,4863
215,군포,2003-01,1종,565741
215,군포,2003-01,2종,66854
215,군포,2003-01,3종,13010
215,군포,2003-01,4종,14444
215,군포,2003-01,5종,21818
215,군포,2003-01,6종,27096
216,횡성,2003-01,1종,99235
216,횡성,2003-01,2종,6422
216,횡성,2003-01,3종,3326
216,횡성,2003-01,4종,1194
216,횡성,2003-01,5종,1282
216,횡성,2003-01,6종,4418
217,북원주,2003-01,1종,45718
217,북원주,2003-01,2종,3227
217,북원주,2003-01,3종,353
217,북원주,2003-01,4종,779
217,북원주,2003-01,5종,532
217,북원주,2003-01,6종,2250
218,남원주,2003-01,1종,446059
218,남원주,2003-01,2종,25813
218,남원주,2003-01,3종,19556
218,남원주,2003-01,4종,4713
218,남원주,2003-01,5종,6280
218,남원주,2003-01,6종,19104
219,신림,2003-01,1종,76062
219,신림,2003-01,2종,5751
219,신림,2003-01,3종,3919
219,신림,2003-01,4종,915
219,신림,2003-01,5종,7955
219,신림,2003-01,6종,3391
221,생초,2003-01,1종,44861
221,생초,2003-01,2종,5531
221,생초,2003-01,3종,1263
221,생초,2003-01,4종,2945
221,생초,2003-01,5종,6508
221,생초,2003-01,6종,1840
222,산청,2003-01,1종,47056
222,산청,2003-01,2종,2957
222,산청,2003-01,3종,1123
222,산청,2003-01,4종,803
222,산청,2003-01,5종,1627
222,산청,2003-01,6종,2042
223,단성,2003-01,1종,78680
223,단성,2003-01,2종,5825
223,단성,2003-01,3종,2096
223,단성,2003-01,4종,1264
223,단성,2003-01,5종,2368
223,단성,2003-01,6종,2903
224,함양,2003-01,1종,108393
224,함양,2003-01,2종,7094
224,함양,2003-01,3종,5224
224,함양,2003-01,4종,2094
224,함양,2003-01,5종,4767
224,함양,2003-01,6종,4970
225,서진주,2003-01,1종,317698
225,서진주,2003-01,2종,11478
225,서진주,2003-01,3종,3159
225,서진주,2003-01,4종,2071
225,서진주,2003-01,5종,4641
225,서진주,2003-01,6종,20710
227,군산,2003-01,1종,118786
227,군산,2003-01,2종,8195
227,군산,2003-01,3종,4189
227,군산,2003-01,4종,2763
227,군산,2003-01,5종,6067
227,군산,2003-01,6종,3473
228,동군산,2003-01,1종,306707
228,동군산,2003-01,2종,29026
228,동군산,2003-01,3종,7836
228,동군산,2003-01,4종,8243
228,동군산,2003-01,5종,24515
228,동군산,2003-01,6종,8469
231,화원옥포,2003-01,1종,1361842
231,화원옥포,2003-01,2종,164900
231,화원옥포,2003-01,3종,63746
231,화원옥포,2003-01,4종,38943
231,화원옥포,2003-01,5종,88798
231,화원옥포,2003-01,6종,63350
232,달성,2003-01,1종,213875
232,달성,2003-01,2종,28403
232,달성,2003-01,3종,9984
232,달성,2003-01,4종,5190
232,달성,2003-01,5종,4055
232,달성,2003-01,6종,16449
233,현풍,2003-01,1종,220708
233,현풍,2003-01,2종,31492
233,현풍,2003-01,3종,5684
233,현풍,2003-01,4종,9531
233,현풍,2003-01,5종,15628
233,현풍,2003-01,6종,10309
234,서천,2003-01,1종,102297
234,서천,2003-01,2종,10930
234,서천,2003-01,3종,702
234,서천,2003-01,4종,2848
234,서천,2003-01,5종,3892
234,서천,2003-01,6종,3357
