영업소코드,영업소명,연월,차종,교통량
11,인천,2004-01,1종,2940442
11,인천,2004-01,2종,142443
11,인천,2004-01,3종,37675
11,인천,2004-01,4종,47760
11,인천,2004-01,5종,87486
11,인천,2004-01,6종,166131
22,,2004-01,1종,493659
22,,2004-01,2종,22422
22,,2004-01,3종,18481
22,,2004-01,4종,9108
22,,2004-01,5종,16597
22,,2004-01,6종,20429
53,남인천,2004-01,1종,1459857
53,남인천,2004-01,2종,73289
53,남인천,2004-01,3종,22617
53,남인천,2004-01,4종,17667
53,남인천,2004-01,5종,78730
53,남인천,2004-01,6종,75438
56,일로,2004-01,1종,19296
56,일로,2004-01,2종,987
56,일로,2004-01,3종,28
56,일로,2004-01,4종,140
56,일로,2004-01,5종,333
56,일로,2004-01,6종,1170
61,성남,2004-01,1종,2580428
61,성남,2004-01,2종,178106
61,성남,2004-01,3종,65073
61,성남,2004-01,4종,28627
61,성남,2004-01,5종,41314
61,성남,2004-01,6종,108420
62,구리남양주,2004-01,1종,3415942
62,구리남양주,2004-01,2종,227493
62,구리남양주,2004-01,3종,55283
62,구리남양주,2004-01,4종,45798
62,구리남양주,2004-01,5종,55039
62,구리남양주,2004-01,6종,146564
63,토평,2004-01,1종,415583
63,토평,2004-01,2종,17474
63,토평,2004-01,3종,1247
63,토평,2004-01,4종,4535
63,토평,2004-01,5종,7829
63,토평,2004-01,6종,18677
64,청계,2004-01,1종,3641789
64,청계,2004-01,2종,199436
64,청계,2004-01,3종,67854
64,청계,2004-01,4종,25574
64,청계,2004-01,5종,57236
64,청계,2004-01,6종,165306
65,판교,2004-01,1종,1913892
65,판교,2004-01,2종,53043
65,판교,2004-01,3종,88489
65,판교,2004-01,4종,15562
65,판교,2004-01,5종,9584
65,판교,2004-01,6종,69277
66,하남,2004-01,1종,387960
66,하남,2004-01,2종,24776
66,하남,2004-01,3종,10073
66,하남,2004-01,4종,8592
66,하남,2004-01,5종,6864
66,하남,2004-01,6종,15514
67,시흥,2004-01,1종,3130490
67,시흥,2004-01,2종,192181
67,시흥,2004-01,3종,55843
67,시흥,2004-01,4종,33241
67,시흥,2004-01,5종,33805
67,시흥,2004-01,6종,137024
68,김포,2004-01,1종,3147224
68,김포,2004-01,2종,204957
68,김포,2004-01,3종,29702
68,김포,2004-01,4종,29420
68,김포,2004-01,5종,57923
68,김포,2004-01,6종,140823
91,대동(개),2004-01,1종,121367
91,대동(개),2004-01,2종,11305
91,대동(개),2004-01,3종,747
91,대동(개),2004-01,4종,36367
91,대동(개),2004-01,5종,18189
91,대동(개),2004-01,6종,7017
101,서울,2004-01,1종,4645892
101,서울,2004-01,2종,271782
101,서울,2004-01,3종,350402
101,서울,2004-01,4종,52966
101,서울,2004-01,5종,45150
101,서울,2004-01,6종,164722
102,동수원,2004-01,1종,1592863
102,동수원,2004-01,2종,67221
102,동수원,2004-01,3종,50302
102,동수원,2004-01,4종,13974
102,동수원,2004-01,5종,20877
102,동수원,2004-01,6종,69527
103,수원신갈,2004-01,1종,1868910
103,수원신갈,2004-01,2종,127620
103,수원신갈,2004-01,3종,74564
103,수원신갈,2004-01,4종,27841
103,수원신갈,2004-01,5종,28542
103,수원신갈,2004-01,6종,82960
104,지곡,2004-01,1종,37239
104,지곡,2004-01,2종,2630
104,지곡,2004-01,3종,606
104,지곡,2004-01,4종,689
104,지곡,2004-01,5종,1624
104,지곡,2004-01,6종,1234
105,기흥,2004-01,1종,671065
105,기흥,2004-01,2종,73213
105,기흥,2004-01,3종,19442
105,기흥,2004-01,4종,14901
105,기흥,2004-01,5종,19643
105,기흥,2004-01,6종,25890
106,오산,2004-01,1종,942389
106,오산,2004-01,2종,112917
106,오산,2004-01,3종,46669
106,오산,2004-01,4종,26044
106,오산,2004-01,5종,27300
106,오산,2004-01,6종,38062
107,안성,2004-01,1종,853410
107,안성,2004-01,2종,90322
107,안성,2004-01,3종,40198
107,안성,2004-01,4종,20647
107,안성,2004-01,5종,27630
107,안성,2004-01,6종,30917
108,천안,2004-01,1종,1119996
108,천안,2004-01,2종,81481
108,천안,2004-01,3종,56125
108,천안,2004-01,4종,23725
108,천안,2004-01,5종,27971
108,천안,2004-01,6종,37663
109,계룡,2004-01,1종,126493
109,계룡,2004-01,2종,14494
109,계룡,2004-01,3종,8986
109,계룡,2004-01,4종,7182
109,계룡,2004-01,5종,4125
109,계룡,2004-01,6종,5754
110,독립기념관,2004-01,1종,247050
110,독립기념관,2004-01,2종,36813
110,독립기념관,2004-01,3종,11279
110,독립기념관,2004-01,4종,13768
110,독립기념관,2004-01,5종,13201
110,독립기념관,2004-01,6종,7673
111,청주,2004-01,1종,484739
111,청주,2004-01,2종,40511
111,청주,2004-01,3종,38782
111,청주,2004-01,4종,12268
111,청주,2004-01,5종,16234
111,청주,2004-01,6종,16820
112,남청주,2004-01,1종,397981
112,남청주,2004-01,2종,65031
112,남청주,2004-01,3종,21855
