영업소코드,영업소명,연월,차종,교통량
139,서울산,2015-01,3종,29957
139,서울산,2015-01,4종,15207
139,서울산,2015-01,5종,24501
139,서울산,2015-01,6종,23497
140,부산,2015-01,1종,1637080
140,부산,2015-01,2종,61377
140,부산,2015-01,3종,48402
140,부산,2015-01,4종,32313
140,부산,2015-01,5종,62125
140,부산,2015-01,6종,95520
142,군북,2015-01,1종,343455
142,군북,2015-01,2종,14778
142,군북,2015-01,3종,14831
142,군북,2015-01,4종,10593
142,군북,2015-01,5종,19961
142,군북,2015-01,6종,22115
143,장지,2015-01,1종,109173
143,장지,2015-01,2종,5588
143,장지,2015-01,3종,5422
143,장지,2015-01,4종,4457
143,장지,2015-01,5종,15036
143,장지,2015-01,6종,7201
144,함안,2015-01,1종,229903
144,함안,2015-01,2종,11467
144,함안,2015-01,3종,10463
144,함안,2015-01,4종,7778
144,함안,2015-01,5종,18450
144,함안,2015-01,6종,16272
145,산인,2015-01,1종,700777
145,산인,2015-01,2종,17930
145,산인,2015-01,3종,30719
145,산인,2015-01,4종,13182
145,산인,2015-01,5종,20841
145,산인,2015-01,6종,42114
146,동창원,2015-01,1종,557128
146,동창원,2015-01,2종,27117
146,동창원,2015-01,3종,22772
146,동창원,2015-01,4종,19208
146,동창원,2015-01,5종,27471
146,동창원,2015-01,6종,38974
147,진례,2015-01,1종,451886
147,진례,2015-01,2종,34231
147,진례,2015-01,3종,22298
147,진례,2015-01,4종,19533
147,진례,2015-01,5종,30884
147,진례,2015-01,6종,30025
148,서김해,2015-01,1종,779482
148,서김해,2015-01,2종,36097
148,서김해,2015-01,3종,29131
148,서김해,2015-01,4종,26636
148,서김해,2015-01,5종,40647
148,서김해,2015-01,6종,54063
149,동김해,2015-01,1종,1205352
149,동김해,2015-01,2종,39989
149,동김해,2015-01,3종,31137
149,동김해,2015-01,4종,17505
149,동김해,2015-01,5종,20486
149,동김해,2015-01,6종,90911
150,북부산,2015-01,1종,1883902
150,북부산,2015-01,2종,38423
150,북부산,2015-01,3종,37258
150,북부산,2015-01,4종,17280
150,북부산,2015-01,5종,42374
150,북부산,2015-01,6종,128651
151,북대전,2015-01,1종,659821
151,북대전,2015-01,2종,15765
151,북대전,2015-01,3종,31412
151,북대전,2015-01,4종,18785
151,북대전,2015-01,5종,17185
151,북대전,2015-01,6종,38247
152,유성,2015-01,1종,996541
152,유성,2015-01,2종,21899
152,유성,2015-01,3종,35577
152,유성,2015-01,4종,16363
152,유성,2015-01,5종,12107
152,유성,2015-01,6종,47162
153,서대전,2015-01,1종,657524
153,서대전,2015-01,2종,19052
153,서대전,2015-01,3종,18142
153,서대전,2015-01,4종,17000
153,서대전,2015-01,5종,13399
153,서대전,2015-01,6종,39159
154,안영,2015-01,1종,388626
154,안영,2015-01,2종,14604
154,안영,2015-01,3종,10370
154,안영,2015-01,4종,8908
154,안영,2015-01,5종,17049
154,안영,2015-01,6종,21468
155,논산,2015-01,1종,193515
155,논산,2015-01,2종,15031
155,논산,2015-01,3종,15696
155,논산,2015-01,4종,11957
155,논산,2015-01,5종,11866
155,논산,2015-01,6종,9719
156,익산,2015-01,1종,272448
156,익산,2015-01,2종,21167
156,익산,2015-01,3종,27578
156,익산,2015-01,4종,19565
156,익산,2015-01,5종,27124
156,익산,2015-01,6종,8952
157,삼례,2015-01,1종,105337
157,삼례,2015-01,2종,6687
157,삼례,2015-01,3종,8030
157,삼례,2015-01,4종,6115
157,삼례,2015-01,5종,10720
157,삼례,2015-01,6종,3375
158,전주,2015-01,1종,442171
158,전주,2015-01,2종,17854
158,전주,2015-01,3종,50609
158,전주,2015-01,4종,20271
158,전주,2015-01,5종,40074
158,전주,2015-01,6종,14002
159,서전주,2015-01,1종,270271
159,서전주,2015-01,2종,11531
159,서전주,2015-01,3종,11739
159,서전주,2015-01,4종,7870
159,서전주,2015-01,5종,7324
159,서전주,2015-01,6종,8334
160,김제,2015-01,1종,111737
160,김제,2015-01,2종,6127
160,김제,2015-01,3종,8919
160,김제,2015-01,4종,3861
160,김제,2015-01,5종,4216
160,김제,2015-01,6종,3604
161,금산사,2015-01,1종,29292
161,금산사,2015-01,2종,1890
161,금산사,2015-01,3종,1777
161,금산사,2015-01,4종,519
161,금산사,2015-01,5종,2079
161,금산사,2015-01,6종,885
162,태인,2015-01,1종,73586
162,태인,2015-01,2종,5094
162,태인,2015-01,3종,8878
162,태인,2015-01,4종,4843
162,태인,2015-01,5종,5294
162,태인,2015-01,6종,2242
163,정읍,2015-01,1종,221881
163,정읍,2015-01,2종,12890
163,정읍,2015-01,3종,20892
163,정읍,2015-01,4종,11888
163,정읍,2015-01,5종,9784
163,정읍,2015-01,6종,7136
164,무주,2015-01,1종,205875
164,무주,2015-01,2종,3567
164,무주,2015-01,3종,7088
164,무주,2015-01,4종,2483
164,무주,2015-01,5종,1904
164,무주,2015-01,6종,7062
165,백양사,2015-01,1종,57314
165,백양사,2015-01,2종,1598
165,백양사,2015-01,3종,3286
165,백양사,2015-01,4종,1406
165,백양사,2015-01,5종,982
165,백양사,2015-01,6종,1560
166,장성,2015-01,1종,137944
166,장성,2015-01,2종,10420
166,장성,2015-01,3종,15831
166,장성,2015-01,4종,11081
166,장성,2015-01,5종,12913
166,장성,2015-01,6종,4971
167,광주,2015-01,1종,946132
167,광주,2015-01,2종,34394
167,광주,2015-01,3종,78121
167,광주,2015-01,4종,41842
167,광주,2015-01,5종,27308
167,광주,2015-01,6종,29116
168,덕유산,2015-01,1종,154354
168,덕유산,2015-01,2종,1532
168,덕유산,2015-01,3종,4938
168,덕유산,2015-01,4종,673
168,덕유산,2015-01,5종,808
168,덕유산,2015-01,6종,3575
169,장수,2015-01,1종,116398
169,장수,2015-01,2종,3513
169,장수,2015-01,3종,4834
169,장수,2015-01,4종,2241
169,장수,2015-01,5종,2228
169,장수,2015-01,6종,3495
170,서상,2015-01,1종,40696
170,서상,2015-01,2종,1818
170,서상,2015-01,3종,4617
170,서상,2015-01,4종,3276
170,서상,2015-01,5종,2677
170,서상,2015-01,6종,1451
171,마성,2015-01,1종,246916
171,마성,2015-01,2종,5590
171,마성,2015-01,3종,18214
171,마성,2015-01,4종,1247
171,마성,2015-01,5종,785
171,마성,2015-01,6종,14562
172,용인,2015-01,1종,785559
172,용인,2015-01,2종,60711
172,용인,2015-01,3종,33315
172,용인,2015-01,4종,19846
172,용인,2015-01,5종,12020
172,용인,2015-01,6종,59391
173,양지,2015-01,1종,754352
173,양지,2015-01,2종,85272
173,양지,2015-01,3종,66248
173,양지,2015-01,4종,53962
173,양지,2015-01,5종,37888
173,양지,2015-01,6종,48511
174,춘천,2015-01,1종,695431
174,춘천,2015-01,2종,16064
174,춘천,2015-01,3종,23806
174,춘천,2015-01,4종,6712
174,춘천,2015-01,5종,4206
174,춘천,2015-01,6종,43238
175,덕평,2015-01,1종,405632
175,덕평,2015-01,2종,40144
175,덕평,2015-01,3종,28141
175,덕평,2015-01,4종,22131
175,덕평,2015-01,5종,10677
175,덕평,2015-01,6종,25443
176,이천,2015-01,1종,587520
176,이천,2015-01,2종,38514
176,이천,2015-01,3종,50659
176,이천,2015-01,4종,43558
176,이천,2015-01,5종,34709
176,이천,2015-01,6종,32733
177,여주,2015-01,1종,289356
177,여주,2015-01,2종,15107
177,여주,2015-01,3종,34753
177,여주,2015-01,4종,21064
177,여주,2015-01,5종,10595
177,여주,2015-01,6종,14690
178,문막,2015-01,1종,348269
178,문막,2015-01,2종,20412
178,문막,2015-01,3종,36723
178,문막,2015-01,4종,13403
178,문막,2015-01,5종,11582
178,문막,2015-01,6종,16237
179,홍천,2015-01,1종,290748
179,홍천,2015-01,2종,7987
179,홍천,2015-01,3종,14324
179,홍천,2015-01,4종,6642
179,홍천,2015-01,5종,3295
179,홍천,2015-01,6종,20641
180,원주,2015-01,1종,240111
180,원주,2015-01,2종,12881
180,원주,2015-01,3종,16654
180,원주,2015-01,4종,8152
180,원주,2015-01,5종,8491
180,원주,2015-01,6종,12271
181,새말,2015-01,1종,185980
181,새말,2015-01,2종,6115
181,새말,2015-01,3종,9916
181,새말,2015-01,4종,3613
181,새말,2015-01,5종,4127
181,새말,2015-01,6종,7270
182,둔내,2015-01,1종,159836
182,둔내,2015-01,2종,3049
182,둔내,2015-01,3종,7557
182,둔내,2015-01,4종,1672
182,둔내,2015-01,5종,1299
182,둔내,2015-01,6종,6488
183,면온,2015-01,1종,160862
183,면온,2015-01,2종,1862
183,면온,2015-01,3종,7574
183,면온,2015-01,4종,1046
183,면온,2015-01,5종,1469
183,면온,2015-01,6종,5530
184,대관령,2015-01,1종,310386
184,대관령,2015-01,2종,4848
184,대관령,2015-01,3종,21018
184,대관령,2015-01,4종,1011
184,대관령,2015-01,5종,1456
184,대관령,2015-01,6종,12245
185,평창,2015-01,1종,126463
185,평창,2015-01,2종,2760
185,평창,2015-01,3종,12986
185,평창,2015-01,4종,1456
185,평창,2015-01,5종,1837
185,평창,2015-01,6종,5708
186,속사,2015-01,1종,40896
186,속사,2015-01,2종,891
186,속사,2015-01,3종,2630
186,속사,2015-01,4종,633
186,속사,2015-01,5종,537
186,속사,2015-01,6종,1468
187,진부,2015-01,1종,178215
187,진부,2015-01,2종,3669
187,진부,2015-01,3종,11700
187,진부,2015-01,4종,1465
187,진부,2015-01,5종,1368
187,진부,2015-01,6종,7241
188,서충주,2015-01,1종,82135
188,서충주,2015-01,2종,5112
188,서충주,2015-01,3종,7792
188,서충주,2015-01,4종,6061
188,서충주,2015-01,5종,7040
188,서충주,2015-01,6종,3794
189,강릉,2015-01,1종,499917
189,강릉,2015-01,2종,11958
189,강릉,2015-01,3종,40062
189,강릉,2015-01,4종,8230
189,강릉,2015-01,5종,10560
189,강릉,2015-01,6종,24672
190,동서울,2015-01,1종,3171651
190,동서울,2015-01,2종,173967
190,동서울,2015-01,3종,214823
190,동서울,2015-01,4종,94985
190,동서울,2015-01,5종,55538
190,동서울,2015-01,6종,156811
191,경기광주,2015-01,1종,722481
191,경기광주,2015-01,2종,41010
191,경기광주,2015-01,3종,32066
191,경기광주,2015-01,4종,10756
191,경기광주,2015-01,5종,4684
191,경기광주,2015-01,6종,52290
192,곤지암,2015-01,1종,767485
192,곤지암,2015-01,2종,67131
192,곤지암,2015-01,3종,45842
192,곤지암,2015-01,4종,34922
192,곤지암,2015-01,5종,18921
192,곤지암,2015-01,6종,45318
193,일죽,2015-01,1종,367685
193,일죽,2015-01,2종,33721
193,일죽,2015-01,3종,37424
193,일죽,2015-01,4종,30798
193,일죽,2015-01,5종,16422
193,일죽,2015-01,6종,16173
194,서이천,2015-01,1종,482436
194,서이천,2015-01,2종,61124
194,서이천,2015-01,3종,50015
194,서이천,2015-01,4종,33486
194,서이천,2015-01,5종,13086
194,서이천,2015-01,6종,28820
195,대소,2015-01,1종,273292
195,대소,2015-01,2종,41165
195,대소,2015-01,3종,41954
195,대소,2015-01,4종,32688
195,대소,2015-01,5종,20495
195,대소,2015-01,6종,12573
196,진천,2015-01,1종,220192
196,진천,2015-01,2종,16065
196,진천,2015-01,3종,18301
196,진천,2015-01,4종,17211
196,진천,2015-01,5종,15382
196,진천,2015-01,6종,10581
197,증평,2015-01,1종,315355
197,증평,2015-01,2종,19847
197,증평,2015-01,3종,24228
197,증평,2015-01,4종,17225
197,증평,2015-01,5종,16544
197,증평,2015-01,6종,13923
198,서청주,2015-01,1종,772157
198,서청주,2015-01,2종,31484
198,서청주,2015-01,3종,41300
198,서청주,2015-01,4종,29360
198,서청주,2015-01,5종,18724
198,서청주,2015-01,6종,39568
199,오창,2015-01,1종,500551
199,오창,2015-01,2종,20614
199,오창,2015-01,3종,30749
199,오창,2015-01,4종,17605
199,오창,2015-01,5종,16598
199,오창,2015-01,6종,26021
200,금산,2015-01,1종,126279
200,금산,2015-01,2종,3356
200,금산,2015-01,3종,5859
200,금산,2015-01,4종,4636
200,금산,2015-01,5종,6478
200,금산,2015-01,6종,5606
201,칠곡,2015-01,1종,567336
201,칠곡,2015-01,2종,22522
201,칠곡,2015-01,3종,18895
201,칠곡,2015-01,4종,7891
201,칠곡,2015-01,5종,13260
201,칠곡,2015-01,6종,29204
202,다부,2015-01,1종,102599
202,다부,2015-01,2종,6610
202,다부,2015-01,3종,4677
202,다부,2015-01,4종,2425
202,다부,2015-01,5종,5676
202,다부,2015-01,6종,4100
203,가산,2015-01,1종,475464
203,가산,2015-01,2종,19791
203,가산,2015-01,3종,19676
203,가산,2015-01,4종,12977
203,가산,2015-01,5종,32519
203,가산,2015-01,6종,21007
204,추부,2015-01,1종,153179
204,추부,2015-01,2종,7438
204,추부,2015-01,3종,8407
204,추부,2015-01,4종,5394
204,추부,2015-01,5종,3998
204,추부,2015-01,6종,8929
205,군위,2015-01,1종,128062
205,군위,2015-01,2종,5171
205,군위,2015-01,3종,3828
205,군위,2015-01,4종,3160
205,군위,2015-01,5종,9908
205,군위,2015-01,6종,5956
206,의성,2015-01,1종,141369
206,의성,2015-01,2종,3682
206,의성,2015-01,3종,3880
206,의성,2015-01,4종,2186
206,의성,2015-01,5종,3237
206,의성,2015-01,6종,4884
207,남안동,2015-01,1종,250775
207,남안동,2015-01,2종,7361
207,남안동,2015-01,3종,5610
207,남안동,2015-01,4종,4081
207,남안동,2015-01,5종,5473
207,남안동,2015-01,6종,9393
208,서안동,2015-01,1종,178614
208,서안동,2015-01,2종,6042
208,서안동,2015-01,3종,15368
208,서안동,2015-01,4종,3251
208,서안동,2015-01,5종,5393
208,서안동,2015-01,6종,5952
209,예천,2015-01,1종,19374
209,예천,2015-01,2종,374
209,예천,2015-01,3종,359
209,예천,2015-01,4종,187
209,예천,2015-01,5종,544
209,예천,2015-01,6종,701
210,영주,2015-01,1종,124647
210,영주,2015-01,2종,4502
210,영주,2015-01,3종,8334
210,영주,2015-01,4종,3335
210,영주,2015-01,5종,9857
210,영주,2015-01,6종,4103
211,풍기,2015-01,1종,173320
211,풍기,2015-01,2종,4632
211,풍기,2015-01,3종,13738
211,풍기,2015-01,4종,3540
211,풍기,2015-01,5종,5334
211,풍기,2015-01,6종,5688
212,북수원,2015-01,1종,1241016
212,북수원,2015-01,2종,39646
212,북수원,2015-01,3종,55406
212,북수원,2015-01,4종,23215
212,북수원,2015-01,5종,15850
212,북수원,2015-01,6종,79531
213,부곡,2015-01,1종,358694
213,부곡,2015-01,2종,10555
213,부곡,2015-01,3종,7798
213,부곡,2015-01,4종,15452
213,부곡,2015-01,5종,66597
213,부곡,2015-01,6종,25780
214,동군포,2015-01,1종,217700
214,동군포,2015-01,2종,25149
214,동군포,2015-01,3종,16057
214,동군포,2015-01,4종,35400
214,동군포,2015-01,5종,18036
214,동군포,2015-01,6종,16922
215,군포,2015-01,1종,950802
215,군포,2015-01,2종,45695
215,군포,2015-01,3종,38443
215,군포,2015-01,4종,17168
215,군포,2015-01,5종,23730
215,군포,2015-01,6종,75089
216,횡성,2015-01,1종,166266
216,횡성,2015-01,2종,5735
216,횡성,2015-01,3종,7829
216,횡성,2015-01,4종,3225
216,횡성,2015-01,5종,4783
216,횡성,2015-01,6종,8082
217,북원주,2015-01,1종,64669
217,북원주,2015-01,2종,5749
217,북원주,2015-01,3종,4227
217,북원주,2015-01,4종,2321
217,북원주,2015-01,5종,2704
217,북원주,2015-01,6종,4373
218,남원주,2015-01,1종,532094
218,남원주,2015-01,2종,14582
218,남원주,2015-01,3종,25705
218,남원주,2015-01,4종,6997
218,남원주,2015-01,5종,5873
218,남원주,2015-01,6종,27791
219,신림,2015-01,1종,78988
219,신림,2015-01,2종,2229
219,신림,2015-01,3종,2689
219,신림,2015-01,4종,2334
219,신림,2015-01,5종,4105
219,신림,2015-01,6종,3283
220,덕평휴게소,2015-01,1종,4846
220,덕평휴게소,2015-01,2종,161
220,덕평휴게소,2015-01,3종,46
220,덕평휴게소,2015-01,4종,0
220,덕평휴게소,2015-01,5종,0
220,덕평휴게소,2015-01,6종,391
221,생초,2015-01,1종,48146
221,생초,2015-01,2종,1918
221,생초,2015-01,3종,2573
221,생초,2015-01,4종,2228
221,생초,2015-01,5종,6705
221,생초,2015-01,6종,1776
222,산청,2015-01,1종,49196
222,산청,2015-01,2종,1687
222,산청,2015-01,3종,2097
222,산청,2015-01,4종,818
222,산청,2015-01,5종,1567
222,산청,2015-01,6종,1854
223,단성,2015-01,1종,90178
223,단성,2015-01,2종,2413
223,단성,2015-01,3종,5555
