영업소코드,영업소명,연월,차종,교통량
11,인천,2007-01,1종,3313304
11,인천,2007-01,2종,166194
11,인천,2007-01,3종,52071
11,인천,2007-01,4종,49303
11,인천,2007-01,5종,113647
11,인천,2007-01,6종,188206
53,남인천,2007-01,1종,1768140
53,남인천,2007-01,2종,82498
53,남인천,2007-01,3종,32427
53,남인천,2007-01,4종,22570
53,남인천,2007-01,5종,94799
53,남인천,2007-01,6종,85874
56,일로,2007-01,1종,21796
56,일로,2007-01,2종,1228
56,일로,2007-01,3종,252
56,일로,2007-01,4종,170
56,일로,2007-01,5종,355
56,일로,2007-01,6종,1302
61,성남,2007-01,1종,3262348
61,성남,2007-01,2종,204278
61,성남,2007-01,3종,93346
61,성남,2007-01,4종,44210
61,성남,2007-01,5종,60643
61,성남,2007-01,6종,127844
62,구리남양주,2007-01,1종,4171837
62,구리남양주,2007-01,2종,263945
62,구리남양주,2007-01,3종,97552
62,구리남양주,2007-01,4종,69618
62,구리남양주,2007-01,5종,85938
62,구리남양주,2007-01,6종,174066
63,토평,2007-01,1종,415640
63,토평,2007-01,2종,23013
63,토평,2007-01,3종,2699
63,토평,2007-01,4종,5577
63,토평,2007-01,5종,14113
63,토평,2007-01,6종,18684
64,청계,2007-01,1종,4261933
64,청계,2007-01,2종,228240
64,청계,2007-01,3종,98260
64,청계,2007-01,4종,32579
64,청계,2007-01,5종,74954
64,청계,2007-01,6종,185606
65,판교,2007-01,1종,2723930
65,판교,2007-01,2종,56476
65,판교,2007-01,3종,107830
65,판교,2007-01,4종,24141
65,판교,2007-01,5종,32607
65,판교,2007-01,6종,89912
66,하남,2007-01,1종,610866
66,하남,2007-01,2종,30573
66,하남,2007-01,3종,12425
66,하남,2007-01,4종,7354
66,하남,2007-01,5종,9097
66,하남,2007-01,6종,22436
67,시흥,2007-01,1종,3515757
67,시흥,2007-01,2종,209830
67,시흥,2007-01,3종,105192
67,시흥,2007-01,4종,56394
67,시흥,2007-01,5종,59923
67,시흥,2007-01,6종,149999
68,김포,2007-01,1종,3622607
68,김포,2007-01,2종,231431
68,김포,2007-01,3종,56573
68,김포,2007-01,4종,45408
68,김포,2007-01,5종,88052
68,김포,2007-01,6종,157006
91,대동(개),2007-01,1종,127159
91,대동(개),2007-01,2종,12140
91,대동(개),2007-01,3종,2369
91,대동(개),2007-01,4종,15085
91,대동(개),2007-01,5종,10781
91,대동(개),2007-01,6종,7507
92,내서,2007-01,1종,218526
92,내서,2007-01,2종,13132
92,내서,2007-01,3종,6144
92,내서,2007-01,4종,2634
92,내서,2007-01,5종,6394
92,내서,2007-01,6종,15226
101,서울,2007-01,1종,4996742
101,서울,2007-01,2종,271376
101,서울,2007-01,3종,388378
101,서울,2007-01,4종,63908
