영업소코드,영업소명,연도,차종,교통량
74,덕소삼패,2024,3종,54902
74,덕소삼패,2024,4종,87277
74,덕소삼패,2024,5종,138690
74,덕소삼패,2024,6종,348962
91,대동(개),2024,1종,1206816
91,대동(개),2024,2종,51331
91,대동(개),2024,3종,38297
91,대동(개),2024,4종,169135
91,대동(개),2024,5종,96660
91,대동(개),2024,6종,67295
92,내서,2024,1종,2578557
92,내서,2024,2종,67786
92,내서,2024,3종,108312
92,내서,2024,4종,55260
92,내서,2024,5종,110694
92,내서,2024,6종,181965
101,서울,2024,1종,63617947
101,서울,2024,2종,1813970
101,서울,2024,3종,6509770
101,서울,2024,4종,1557252
101,서울,2024,5종,770480
101,서울,2024,6종,2854858
102,동수원,2024,1종,26970027
102,동수원,2024,2종,301259
102,동수원,2024,3종,815052
102,동수원,2024,4종,104163
102,동수원,2024,5종,95025
102,동수원,2024,6종,1371956
103,수원신갈,2024,1종,28259733
103,수원신갈,2024,2종,896819
103,수원신갈,2024,3종,1693612
103,수원신갈,2024,4종,650643
103,수원신갈,2024,5종,334122
103,수원신갈,2024,6종,1282760
104,지곡,2024,1종,540564
104,지곡,2024,2종,14056
104,지곡,2024,3종,26260
104,지곡,2024,4종,34569
104,지곡,2024,5종,41404
104,지곡,2024,6종,18202
105,기흥,2024,1종,12634845
105,기흥,2024,2종,156310
105,기흥,2024,3종,405797
105,기흥,2024,4종,115292
105,기흥,2024,5종,72909
105,기흥,2024,6종,623039
106,오산,2024,1종,14998109
106,오산,2024,2종,997391
106,오산,2024,3종,912265
106,오산,2024,4종,691824
106,오산,2024,5종,374010
106,오산,2024,6종,862227
107,안성,2024,1종,14865551
107,안성,2024,2종,338986
107,안성,2024,3종,529628
107,안성,2024,4종,225840
107,안성,2024,5종,142992
107,안성,2024,6종,879224
108,천안,2024,1종,22023338
108,천안,2024,2종,424522
108,천안,2024,3종,1027171
108,천안,2024,4종,413910
108,천안,2024,5종,466765
108,천안,2024,6종,1067086
109,계룡,2024,1종,3084251
109,계룡,2024,2종,142853
109,계룡,2024,3종,157018
109,계룡,2024,4종,151961
109,계룡,2024,5종,126257
109,계룡,2024,6종,174592
110,독립기념관,2024,1종,5440211
110,독립기념관,2024,2종,431243
110,독립기념관,2024,3종,1217910
110,독립기념관,2024,4종,408776
110,독립기념관,2024,5종,330770
110,독립기념관,2024,6종,199710
111,청주,2024,1종,7247621
111,청주,2024,2종,192246
111,청주,2024,3종,479921
111,청주,2024,4종,276392
111,청주,2024,5종,335785
111,청주,2024,6종,295397
112,남청주,2024,1종,6278217
112,남청주,2024,2종,330592
112,남청주,2024,3종,299691
112,남청주,2024,4종,523157
112,남청주,2024,5종,595220
112,남청주,2024,6종,245992
113,신탄진,2024,1종,9820927
113,신탄진,2024,2종,338322
113,신탄진,2024,3종,313458
113,신탄진,2024,4종,554898
113,신탄진,2024,5종,756006
113,신탄진,2024,6종,471123
114,남대전,2024,1종,4932348
114,남대전,2024,2종,164441
114,남대전,2024,3종,235075
114,남대전,2024,4종,367329
114,남대전,2024,5종,163059
114,남대전,2024,6종,250245
115,대전,2024,1종,18534373
115,대전,2024,2종,375969
115,대전,2024,3종,599045
115,대전,2024,4종,176698
115,대전,2024,5종,173545
115,대전,2024,6종,958483
116,옥천,2024,1종,6315775
116,옥천,2024,2종,213565
116,옥천,2024,3종,208140
116,옥천,2024,4종,384253
116,옥천,2024,5종,365999
116,옥천,2024,6종,330967
117,금강,2024,1종,542350
117,금강,2024,2종,10056
117,금강,2024,3종,18415
117,금강,2024,4종,29605
117,금강,2024,5종,11234
117,금강,2024,6종,31808
118,영동,2024,1종,1424295
118,영동,2024,2종,40638
118,영동,2024,3종,52999
118,영동,2024,4종,55449
118,영동,2024,5종,145812
118,영동,2024,6종,56883
119,판암,2024,1종,7991758
119,판암,2024,2종,143274
119,판암,2024,3종,125251
119,판암,2024,4종,67768
119,판암,2024,5종,77362
119,판암,2024,6종,440777
120,황간,2024,1종,1265916
120,황간,2024,2종,25456
120,황간,2024,3종,40123
120,황간,2024,4종,59903
120,황간,2024,5종,89727
120,황간,2024,6종,49631
121,추풍령,2024,1종,620918
121,추풍령,2024,2종,12794
121,추풍령,2024,3종,16268
121,추풍령,2024,4종,17795
121,추풍령,2024,5종,23031
121,추풍령,2024,6종,28815
122,김천,2024,1종,3178387
122,김천,2024,2종,60684
122,김천,2024,3종,92358
122,김천,2024,4종,98783
122,김천,2024,5종,84743
122,김천,2024,6종,150358
123,구미,2024,1종,9666521
123,구미,2024,2종,164696
123,구미,2024,3종,312788
123,구미,2024,4종,217792
123,구미,2024,5종,169425
123,구미,2024,6종,456872
124,상주,2024,1종,1191678
124,상주,2024,2종,34296
124,상주,2024,3종,45834
124,상주,2024,4종,55727
124,상주,2024,5종,72433
124,상주,2024,6종,38592
125,남구미,2024,1종,7457260
125,남구미,2024,2종,215760
125,남구미,2024,3종,347457
125,남구미,2024,4종,336006
125,남구미,2024,5종,430960
125,남구미,2024,6종,370568
126,왜관,2024,1종,8838480
126,왜관,2024,2종,414118
126,왜관,2024,3종,362002
126,왜관,2024,4종,375862
126,왜관,2024,5종,500968
126,왜관,2024,6종,378646
127,서대구,2024,1종,22712723
127,서대구,2024,2종,641788
127,서대구,2024,3종,767370
127,서대구,2024,4종,562649
127,서대구,2024,5종,523450
127,서대구,2024,6종,994063
128,금왕꽃동네,2024,1종,3521083
128,금왕꽃동네,2024,2종,191501
128,금왕꽃동네,2024,3종,261280
128,금왕꽃동네,2024,4종,368269
128,금왕꽃동네,2024,5종,428706
128,금왕꽃동네,2024,6종,151456
129,북대구,2024,1종,22554711
129,북대구,2024,2종,765226
129,북대구,2024,3종,962600
129,북대구,2024,4종,284205
129,북대구,2024,5종,308914
129,북대구,2024,6종,901922
130,동김천,2024,1종,4214802
130,동김천,2024,2종,98103
130,동김천,2024,3종,703189
130,동김천,2024,4종,403570
130,동김천,2024,5종,281796
130,동김천,2024,6종,185032
131,경산,2024,1종,11824822
131,경산,2024,2종,695792
131,경산,2024,3종,667049
131,경산,2024,4종,666709
131,경산,2024,5종,604222
131,경산,2024,6종,598962
132,영천,2024,1종,4787117
132,영천,2024,2종,172361
132,영천,2024,3종,345983
132,영천,2024,4종,296688
132,영천,2024,5종,365910
132,영천,2024,6종,185774
133,서경주,2024,1종,2642425
133,서경주,2024,2종,72216
133,서경주,2024,3종,119988
133,서경주,2024,4종,117221
133,서경주,2024,5종,252784
133,서경주,2024,6종,92803
134,선산,2024,1종,1151116
134,선산,2024,2종,34764
134,선산,2024,3종,47741
134,선산,2024,4종,57176
134,선산,2024,5종,62848
134,선산,2024,6종,42809
135,경주,2024,1종,11439091
135,경주,2024,2종,202481
135,경주,2024,3종,595489
135,경주,2024,4종,425289
135,경주,2024,5종,613160
135,경주,2024,6종,411586
136,음성,2024,1종,3732141
136,음성,2024,2종,120613
136,음성,2024,3종,169954
136,음성,2024,4종,618702
136,음성,2024,5종,560811
136,음성,2024,6종,320531
137,통도사,2024,1종,3935639
137,통도사,2024,2종,192183
137,통도사,2024,3종,230141
137,통도사,2024,4종,219155
137,통도사,2024,5종,331352
137,통도사,2024,6종,204478
138,양산,2024,1종,9838261
138,양산,2024,2종,784469
138,양산,2024,3종,617604
138,양산,2024,4종,771376
138,양산,2024,5종,826889
138,양산,2024,6종,481208
139,서울산,2024,1종,6954835
139,서울산,2024,2종,180227
139,서울산,2024,3종,261636
139,서울산,2024,4종,173561
139,서울산,2024,5종,208372
139,서울산,2024,6종,374581
140,부산,2024,1종,22501009
140,부산,2024,2종,534779
140,부산,2024,3종,478281
140,부산,2024,4종,317556
140,부산,2024,5종,556251
140,부산,2024,6종,1084330
142,군북,2024,1종,5746287
142,군북,2024,2종,119645
142,군북,2024,3종,203366
142,군북,2024,4종,152575
142,군북,2024,5종,369498
142,군북,2024,6종,298256
143,장지,2024,1종,1524400
143,장지,2024,2종,43980
143,장지,2024,3종,67649
143,장지,2024,4종,69080
143,장지,2024,5종,237973
143,장지,2024,6종,95143
144,함안,2024,1종,3706528
144,함안,2024,2종,101033
144,함안,2024,3종,116460
144,함안,2024,4종,108328
144,함안,2024,5종,280630
144,함안,2024,6종,197608
145,산인,2024,1종,13011094
145,산인,2024,2종,208691
145,산인,2024,3종,453103
145,산인,2024,4종,179498
145,산인,2024,5종,291715
145,산인,2024,6종,580746
146,동창원,2024,1종,6996546
146,동창원,2024,2종,184096
146,동창원,2024,3종,184540
146,동창원,2024,4종,158967
146,동창원,2024,5종,245415
146,동창원,2024,6종,443322
147,진례,2024,1종,5581205
147,진례,2024,2종,342729
147,진례,2024,3종,370360
147,진례,2024,4종,361865
147,진례,2024,5종,421865
147,진례,2024,6종,353332
148,서김해,2024,1종,11048217
148,서김해,2024,2종,280411
148,서김해,2024,3종,302629
148,서김해,2024,4종,240258
148,서김해,2024,5종,272341
148,서김해,2024,6종,671311
149,동김해,2024,1종,13056201
149,동김해,2024,2종,321793
149,동김해,2024,3종,330941
149,동김해,2024,4종,164444
149,동김해,2024,5종,143694
149,동김해,2024,6종,881324
150,북부산,2024,1종,21406890
150,북부산,2024,2종,317181
150,북부산,2024,3종,322177
150,북부산,2024,4종,143469
150,북부산,2024,5종,389746
150,북부산,2024,6종,1249184
151,북대전,2024,1종,10571263
151,북대전,2024,2종,143328
151,북대전,2024,3종,311767
151,북대전,2024,4종,189660
151,북대전,2024,5종,256633
151,북대전,2024,6종,516919
152,유성,2024,1종,14851950
152,유성,2024,2종,244366
152,유성,2024,3종,405938
152,유성,2024,4종,258007
152,유성,2024,5종,218526
152,유성,2024,6종,632574
153,서대전,2024,1종,12436518
153,서대전,2024,2종,219583
153,서대전,2024,3종,232670
153,서대전,2024,4종,237717
153,서대전,2024,5종,268050
153,서대전,2024,6종,634567
154,안영,2024,1종,6586886
154,안영,2024,2종,162633
154,안영,2024,3종,180175
154,안영,2024,4종,132264
154,안영,2024,5종,189952
154,안영,2024,6종,322831
155,논산,2024,1종,3506877
155,논산,2024,2종,122611
155,논산,2024,3종,211363
155,논산,2024,4종,197047
155,논산,2024,5종,195260
155,논산,2024,6종,130384
156,익산,2024,1종,3860885
156,익산,2024,2종,209181
156,익산,2024,3종,328874
156,익산,2024,4종,421001
156,익산,2024,5종,421346
156,익산,2024,6종,107986
157,삼례,2024,1종,1539987
157,삼례,2024,2종,49143
157,삼례,2024,3종,73303
157,삼례,2024,4종,83651
157,삼례,2024,5종,116303
157,삼례,2024,6종,46789
158,전주,2024,1종,5760199
158,전주,2024,2종,163937
158,전주,2024,3종,457941
158,전주,2024,4종,228598
158,전주,2024,5종,384118
158,전주,2024,6종,165607
159,서전주,2024,1종,4968580
159,서전주,2024,2종,136193
159,서전주,2024,3종,166443
159,서전주,2024,4종,173311
159,서전주,2024,5종,165625
159,서전주,2024,6종,133423
160,김제,2024,1종,1765120
160,김제,2024,2종,71670
160,김제,2024,3종,97089
160,김제,2024,4종,112354
160,김제,2024,5종,99421
160,김제,2024,6종,45798
161,금산사,2024,1종,510527
161,금산사,2024,2종,40143
161,금산사,2024,3종,24012
161,금산사,2024,4종,26974
161,금산사,2024,5종,43291
161,금산사,2024,6종,14186
162,태인,2024,1종,1392886
162,태인,2024,2종,47054
162,태인,2024,3종,93704
162,태인,2024,4종,117584
162,태인,2024,5종,100711
162,태인,2024,6종,40627
163,정읍,2024,1종,2956091
163,정읍,2024,2종,77759
163,정읍,2024,3종,151437
163,정읍,2024,4종,136475
163,정읍,2024,5종,165639
163,정읍,2024,6종,79918
164,무주,2024,1종,2256936
164,무주,2024,2종,32836
164,무주,2024,3종,62645
164,무주,2024,4종,40054
164,무주,2024,5종,47122
164,무주,2024,6종,72866
165,백양사,2024,1종,959845
165,백양사,2024,2종,24737
165,백양사,2024,3종,21669
165,백양사,2024,4종,29421
165,백양사,2024,5종,17278
165,백양사,2024,6종,26894
166,장성,2024,1종,2571735
166,장성,2024,2종,205758
166,장성,2024,3종,125072
166,장성,2024,4종,127552
166,장성,2024,5종,108997
166,장성,2024,6종,88355
167,광주,2024,1종,12315688
167,광주,2024,2종,304943
167,광주,2024,3종,551189
167,광주,2024,4종,341046
167,광주,2024,5종,258775
167,광주,2024,6종,339271
168,덕유산,2024,1종,861362
168,덕유산,2024,2종,12270
168,덕유산,2024,3종,14822
168,덕유산,2024,4종,11802
168,덕유산,2024,5종,14250
168,덕유산,2024,6종,21622
169,장수,2024,1종,1627635
169,장수,2024,2종,31606
169,장수,2024,3종,40463
169,장수,2024,4종,36611
169,장수,2024,5종,42126
169,장수,2024,6종,44036
170,서상,2024,1종,754727
170,서상,2024,2종,17721
170,서상,2024,3종,37938
170,서상,2024,4종,41568
170,서상,2024,5종,32107
170,서상,2024,6종,26834
171,마성,2024,1종,6460401
171,마성,2024,2종,96608
171,마성,2024,3종,244886
171,마성,2024,4종,72401
171,마성,2024,5종,26179
171,마성,2024,6종,272288
172,용인,2024,1종,13111850
172,용인,2024,2종,572898
172,용인,2024,3종,379284
172,용인,2024,4종,438411
172,용인,2024,5종,280618
172,용인,2024,6종,793863
173,양지,2024,1종,12190456
173,양지,2024,2종,944151
173,양지,2024,3종,636914
173,양지,2024,4종,877353
173,양지,2024,5종,641803
173,양지,2024,6종,537118
174,춘천,2024,1종,11609875
174,춘천,2024,2종,232433
174,춘천,2024,3종,261644
174,춘천,2024,4종,173328
174,춘천,2024,5종,143719
174,춘천,2024,6종,591297
175,덕평,2024,1종,4439446
175,덕평,2024,2종,463092
175,덕평,2024,3종,318321
175,덕평,2024,4종,474220
175,덕평,2024,5종,364746
175,덕평,2024,6종,234248
176,이천,2024,1종,7108224
176,이천,2024,2종,388613
176,이천,2024,3종,635719
176,이천,2024,4종,638539
176,이천,2024,5종,571515
176,이천,2024,6종,331153
177,여주,2024,1종,4357290
177,여주,2024,2종,401016
177,여주,2024,3종,535398
177,여주,2024,4종,1024473
177,여주,2024,5종,251488
177,여주,2024,6종,169484
178,문막,2024,1종,4057065
178,문막,2024,2종,438015
178,문막,2024,3종,503617
178,문막,2024,4종,189859
178,문막,2024,5종,278576
178,문막,2024,6종,168705
179,홍천,2024,1종,5323721
179,홍천,2024,2종,118892
179,홍천,2024,3종,168450
179,홍천,2024,4종,134292
179,홍천,2024,5종,154015
179,홍천,2024,6종,279499
180,원주,2024,1종,4761401
180,원주,2024,2종,226158
180,원주,2024,3종,195989
180,원주,2024,4종,216643
180,원주,2024,5종,185939
180,원주,2024,6종,241962
181,새말,2024,1종,3037589
181,새말,2024,2종,94187
181,새말,2024,3종,123052
181,새말,2024,4종,114825
181,새말,2024,5종,98384
181,새말,2024,6종,105962
182,둔내,2024,1종,1836550
182,둔내,2024,2종,36557
182,둔내,2024,3종,54061
182,둔내,2024,4종,38840
182,둔내,2024,5종,29753
182,둔내,2024,6종,65045
183,면온,2024,1종,1055915
183,면온,2024,2종,13523
183,면온,2024,3종,19192
183,면온,2024,4종,12047
183,면온,2024,5종,20368
183,면온,2024,6종,31185
184,대관령,2024,1종,3355255
184,대관령,2024,2종,56536
184,대관령,2024,3종,113017
184,대관령,2024,4종,30457
184,대관령,2024,5종,32683
184,대관령,2024,6종,116292
185,평창,2024,1종,1566591
185,평창,2024,2종,31654
185,평창,2024,3종,77031
185,평창,2024,4종,36173
185,평창,2024,5종,50895
185,평창,2024,6종,50104
186,속사,2024,1종,579023
186,속사,2024,2종,10985
186,속사,2024,3종,17407
186,속사,2024,4종,18463
186,속사,2024,5종,17659
186,속사,2024,6종,15040
187,진부,2024,1종,1976093
187,진부,2024,2종,43497
187,진부,2024,3종,73114
187,진부,2024,4종,39509
187,진부,2024,5종,36411
187,진부,2024,6종,65588
188,서충주,2024,1종,2326566
188,서충주,2024,2종,82402
188,서충주,2024,3종,141856
188,서충주,2024,4종,192773
188,서충주,2024,5종,209660
188,서충주,2024,6종,81402
189,강릉,2024,1종,8412308
189,강릉,2024,2종,199855
189,강릉,2024,3종,364857
189,강릉,2024,4종,606866
189,강릉,2024,5종,446302
189,강릉,2024,6종,394058
190,동서울,2024,1종,43267691
190,동서울,2024,2종,1811957
190,동서울,2024,3종,1625819
190,동서울,2024,4종,1434255
190,동서울,2024,5종,1043297
190,동서울,2024,6종,1783397
191,경기광주,2024,1종,9554698
191,경기광주,2024,2종,461316
191,경기광주,2024,3종,318784
191,경기광주,2024,4종,219370
191,경기광주,2024,5종,194133
191,경기광주,2024,6종,562046
192,곤지암,2024,1종,10357036
192,곤지암,2024,2종,763724
192,곤지암,2024,3종,447208
192,곤지암,2024,4종,657064
192,곤지암,2024,5종,451113
192,곤지암,2024,6종,514758
193,일죽,2024,1종,5215581
193,일죽,2024,2종,313404
193,일죽,2024,3종,372847
193,일죽,2024,4종,655159
193,일죽,2024,5종,382696
193,일죽,2024,6종,183235
194,서이천,2024,1종,5656744
194,서이천,2024,2종,624481
194,서이천,2024,3종,409240
194,서이천,2024,4종,547771
194,서이천,2024,5종,279546
194,서이천,2024,6종,284695
195,대소,2024,1종,2958983
195,대소,2024,2종,277931
195,대소,2024,3종,402020
195,대소,2024,4종,529788
195,대소,2024,5종,391749
195,대소,2024,6종,127488
196,진천,2024,1종,3994270
196,진천,2024,2종,204171
196,진천,2024,3종,260286
196,진천,2024,4종,357719
196,진천,2024,5종,421177
196,진천,2024,6종,167524
197,증평,2024,1종,4364701
197,증평,2024,2종,174691
197,증평,2024,3종,240821
197,증평,2024,4종,349250
197,증평,2024,5종,373412
197,증평,2024,6종,162784
198,서청주,2024,1종,7623586
198,서청주,2024,2종,262204
198,서청주,2024,3종,313881
198,서청주,2024,4종,298887
198,서청주,2024,5종,283204
198,서청주,2024,6종,318125
199,오창,2024,1종,6026823
199,오창,2024,2종,159139
199,오창,2024,3종,271752
199,오창,2024,4종,255436
199,오창,2024,5종,286052
199,오창,2024,6종,236307
200,금산,2024,1종,2279791
200,금산,2024,2종,34955
200,금산,2024,3종,95421
200,금산,2024,4종,52131
200,금산,2024,5종,99504
200,금산,2024,6종,100608
201,칠곡,2024,1종,6438079
201,칠곡,2024,2종,157313
201,칠곡,2024,3종,160929
201,칠곡,2024,4종,103181
201,칠곡,2024,5종,112405
201,칠곡,2024,6종,325635
202,다부,2024,1종,1698638
202,다부,2024,2종,81077
202,다부,2024,3종,57708
202,다부,2024,4종,58834
202,다부,2024,5종,89983
202,다부,2024,6종,62656
203,가산,2024,1종,7306836
203,가산,2024,2종,207427
203,가산,2024,3종,215992
203,가산,2024,4종,204614
203,가산,2024,5종,427893
203,가산,2024,6종,292237
204,추부,2024,1종,2810043
204,추부,2024,2종,77674
204,추부,2024,3종,95778
204,추부,2024,4종,86133
204,추부,2024,5종,82848
204,추부,2024,6종,131738
205,군위,2024,1종,2916247
205,군위,2024,2종,56713
205,군위,2024,3종,74359
205,군위,2024,4종,55272
205,군위,2024,5종,59877
205,군위,2024,6종,109625
206,의성,2024,1종,2404618
206,의성,2024,2종,42425
206,의성,2024,3종,49208
206,의성,2024,4종,35299
206,의성,2024,5종,58323
206,의성,2024,6종,77641
207,남안동,2024,1종,4049734
207,남안동,2024,2종,87131
207,남안동,2024,3종,93175
207,남안동,2024,4종,67430
207,남안동,2024,5종,111630
207,남안동,2024,6종,133297
208,서안동,2024,1종,3633233
208,서안동,2024,2종,79121
208,서안동,2024,3종,175678
208,서안동,2024,4종,98784
208,서안동,2024,5종,135833
208,서안동,2024,6종,99898
209,예천,2024,1종,406838
209,예천,2024,2종,8395
209,예천,2024,3종,7559
209,예천,2024,4종,9915
209,예천,2024,5종,15359
209,예천,2024,6종,11339
210,영주,2024,1종,2855801
210,영주,2024,2종,63571
210,영주,2024,3종,108709
210,영주,2024,4종,100059
210,영주,2024,5종,233474
210,영주,2024,6종,79825
211,풍기,2024,1종,3261212
211,풍기,2024,2종,50180
211,풍기,2024,3종,120824
211,풍기,2024,4종,80317
211,풍기,2024,5종,128180
211,풍기,2024,6종,94306
212,북수원,2024,1종,15543465
212,북수원,2024,2종,342359
212,북수원,2024,3종,424833
212,북수원,2024,4종,241551
212,북수원,2024,5종,254433
212,북수원,2024,6종,758695
213,부곡,2024,1종,4590606
213,부곡,2024,2종,115575
213,부곡,2024,3종,82483
213,부곡,2024,4종,127131
213,부곡,2024,5종,643668
213,부곡,2024,6종,277540
214,동군포,2024,1종,3671273
214,동군포,2024,2종,181052
214,동군포,2024,3종,159121
214,동군포,2024,4종,319215
214,동군포,2024,5종,250838
214,동군포,2024,6종,213132
215,군포,2024,1종,9217788
215,군포,2024,2종,244101
215,군포,2024,3종,206880
215,군포,2024,4종,110214
215,군포,2024,5종,147347
215,군포,2024,6종,523255
216,횡성,2024,1종,2745577
216,횡성,2024,2종,83873
216,횡성,2024,3종,69002
216,횡성,2024,4종,66884
216,횡성,2024,5종,96370
216,횡성,2024,6종,123707
217,북원주,2024,1종,1033927
217,북원주,2024,2종,53751
217,북원주,2024,3종,29931
217,북원주,2024,4종,33755
217,북원주,2024,5종,32714
217,북원주,2024,6종,51124
218,남원주,2024,1종,8895976
218,남원주,2024,2종,158027
218,남원주,2024,3종,297721
218,남원주,2024,4종,106622
218,남원주,2024,5종,160651
218,남원주,2024,6종,410395
219,신림,2024,1종,1957301
219,신림,2024,2종,35791
219,신림,2024,3종,25446
219,신림,2024,4종,34579
219,신림,2024,5종,144600
219,신림,2024,6종,68259
220,덕평휴게소,2024,1종,75922
220,덕평휴게소,2024,2종,2479
220,덕평휴게소,2024,3종,673
220,덕평휴게소,2024,4종,307
220,덕평휴게소,2024,5종,308
220,덕평휴게소,2024,6종,5712
221,생초,2024,1종,884955
221,생초,2024,2종,17318
221,생초,2024,3종,43503
221,생초,2024,4종,46776
221,생초,2024,5종,102905
221,생초,2024,6종,26261
222,산청,2024,1종,1028039
222,산청,2024,2종,20304
222,산청,2024,3종,35677
222,산청,2024,4종,41973
222,산청,2024,5종,48531
222,산청,2024,6종,32807
223,단성,2024,1종,1374525
223,단성,2024,2종,22325
223,단성,2024,3종,55477
223,단성,2024,4종,38611
223,단성,2024,5종,54535
223,단성,2024,6종,50380
224,함양,2024,1종,1618525
224,함양,2024,2종,37353
224,함양,2024,3종,75808
224,함양,2024,4종,33717
224,함양,2024,5종,43531
224,함양,2024,6종,65275
225,서진주,2024,1종,4003141
225,서진주,2024,2종,77468
225,서진주,2024,3종,101087
225,서진주,2024,4종,72026
225,서진주,2024,5종,228410
225,서진주,2024,6종,173674
226,금강휴게소,2024,1종,166108
226,금강휴게소,2024,2종,3118
226,금강휴게소,2024,3종,3249
226,금강휴게소,2024,4종,4766
226,금강휴게소,2024,5종,2063
226,금강휴게소,2024,6종,6626
227,군산,2024,1종,3382721
227,군산,2024,2종,50778
227,군산,2024,3종,155029
227,군산,2024,4종,103299
227,군산,2024,5종,184235
227,군산,2024,6종,89054
228,동군산,2024,1종,3200384
228,동군산,2024,2종,80063
228,동군산,2024,3종,149268
228,동군산,2024,4종,121384
228,동군산,2024,5종,225267
228,동군산,2024,6종,81131
229,북천안,2024,1종,7779694
229,북천안,2024,2종,348605
229,북천안,2024,3종,457871
229,북천안,2024,4종,602032
229,북천안,2024,5종,566145
229,북천안,2024,6종,359514
230,팔공산,2024,1종,8960091
230,팔공산,2024,2종,213927
230,팔공산,2024,3종,191098
230,팔공산,2024,4종,109086
230,팔공산,2024,5종,114623
230,팔공산,2024,6종,401263
231,화원옥포,2024,1종,8740868
231,화원옥포,2024,2종,273188
231,화원옥포,2024,3종,246595
231,화원옥포,2024,4종,179478
231,화원옥포,2024,5종,173531
231,화원옥포,2024,6종,489999
232,달성,2024,1종,2469002
232,달성,2024,2종,152204
232,달성,2024,3종,190158
232,달성,2024,4종,95910
232,달성,2024,5종,63893
232,달성,2024,6종,150704
233,현풍,2024,1종,7593137
233,현풍,2024,2종,337874
233,현풍,2024,3종,479694
233,현풍,2024,4종,468047
233,현풍,2024,5종,565697
233,현풍,2024,6종,367101
234,서천,2024,1종,2595373
234,서천,2024,2종,45462
234,서천,2024,3종,78292
234,서천,2024,4종,97360
234,서천,2024,5종,325991
234,서천,2024,6종,75934
235,창녕,2024,1종,1859689
235,창녕,2024,2종,57075
235,창녕,2024,3종,87495
235,창녕,2024,4종,59867
235,창녕,2024,5종,102014
235,창녕,2024,6종,69721
236,영산,2024,1종,1442286
236,영산,2024,2종,68241
236,영산,2024,3종,79594
236,영산,2024,4종,93158
236,영산,2024,5종,129870
236,영산,2024,6종,43636
