영업소코드,영업소명,연월,차종,교통량
2,하남감북4,2026-01,1종,920466
2,하남감북4,2026-01,2종,22240
2,하남감북4,2026-01,3종,16290
2,하남감북4,2026-01,4종,15887
2,하남감북4,2026-01,5종,27933
2,하남감북4,2026-01,6종,52210
3,강동고덕,2026-01,1종,201523
3,강동고덕,2026-01,2종,3742
3,강동고덕,2026-01,3종,5003
3,강동고덕,2026-01,4종,2505
3,강동고덕,2026-01,5종,2771
3,강동고덕,2026-01,6종,12692
11,인천,2026-01,1종,4040238
11,인천,2026-01,2종,93785
11,인천,2026-01,3종,63415
11,인천,2026-01,4종,78751
11,인천,2026-01,5종,109382
11,인천,2026-01,6종,259467
12,서영암(개),2026-01,1종,78488
12,서영암(개),2026-01,2종,688
12,서영암(개),2026-01,3종,1447
12,서영암(개),2026-01,4종,2058
12,서영암(개),2026-01,5종,2121
12,서영암(개),2026-01,6종,2688
13,순천만,2026-01,1종,169408
13,순천만,2026-01,2종,3325
13,순천만,2026-01,3종,4196
13,순천만,2026-01,4종,3445
13,순천만,2026-01,5종,8353
13,순천만,2026-01,6종,6117
25,동부산,2026-01,1종,467226
25,동부산,2026-01,2종,3107
25,동부산,2026-01,3종,3623
25,동부산,2026-01,4종,1367
25,동부산,2026-01,5종,2218
25,동부산,2026-01,6종,49340
29,가락(개),2026-01,1종,995587
29,가락(개),2026-01,2종,18677
29,가락(개),2026-01,3종,22015
29,가락(개),2026-01,4종,19901
29,가락(개),2026-01,5종,92333
29,가락(개),2026-01,6종,66339
53,남인천,2026-01,1종,2210166
53,남인천,2026-01,2종,43776
53,남인천,2026-01,3종,41823
53,남인천,2026-01,4종,28617
53,남인천,2026-01,5종,51943
53,남인천,2026-01,6종,121469
56,일로,2026-01,1종,29791
56,일로,2026-01,2종,629
56,일로,2026-01,3종,377
56,일로,2026-01,4종,627
56,일로,2026-01,5종,1369
56,일로,2026-01,6종,1328
57,다사,2026-01,1종,95415
57,다사,2026-01,2종,1522
57,다사,2026-01,3종,1364
57,다사,2026-01,4종,1188
57,다사,2026-01,5종,839
57,다사,2026-01,6종,6814
58,지천,2026-01,1종,54187
58,지천,2026-01,2종,1272
58,지천,2026-01,3종,990
58,지천,2026-01,4종,840
58,지천,2026-01,5종,769
58,지천,2026-01,6종,2882
59,하남감북3,2026-01,1종,30698
59,하남감북3,2026-01,2종,1431
59,하남감북3,2026-01,3종,1083
59,하남감북3,2026-01,4종,1722
59,하남감북3,2026-01,5종,990
59,하남감북3,2026-01,6종,1732
61,성남,2026-01,1종,4669981
61,성남,2026-01,2종,113591
61,성남,2026-01,3종,116894
61,성남,2026-01,4종,90454
61,성남,2026-01,5종,87608
61,성남,2026-01,6종,230884
62,구리남양주,2026-01,1종,4923249
62,구리남양주,2026-01,2종,132343
62,구리남양주,2026-01,3종,103009
62,구리남양주,2026-01,4종,101595
62,구리남양주,2026-01,5종,81880
62,구리남양주,2026-01,6종,273337
63,토평,2026-01,1종,350985
63,토평,2026-01,2종,7810
63,토평,2026-01,3종,5878
63,토평,2026-01,4종,6469
