영업소코드,영업소명,연도,차종,교통량
11,인천,2005,1종,38897405
11,인천,2005,2종,1988728
11,인천,2005,3종,520193
11,인천,2005,4종,596475
11,인천,2005,5종,1355804
11,인천,2005,6종,2287521
53,남인천,2005,1종,20593030
53,남인천,2005,2종,1029706
53,남인천,2005,3종,330770
53,남인천,2005,4종,260176
53,남인천,2005,5종,918908
53,남인천,2005,6종,1055287
56,일로,2005,1종,261152
56,일로,2005,2종,14995
56,일로,2005,3종,1742
56,일로,2005,4종,1869
56,일로,2005,5종,3568
56,일로,2005,6종,12778
61,성남,2005,1종,36923994
61,성남,2005,2종,2631845
61,성남,2005,3종,1010143
61,성남,2005,4종,467754
61,성남,2005,5종,686827
61,성남,2005,6종,1562486
62,구리남양주,2005,1종,46527501
62,구리남양주,2005,2종,3333067
62,구리남양주,2005,3종,919916
62,구리남양주,2005,4종,746116
62,구리남양주,2005,5종,842241
62,구리남양주,2005,6종,1992410
63,토평,2005,1종,5845653
63,토평,2005,2종,288934
63,토평,2005,3종,32847
63,토평,2005,4종,67340
63,토평,2005,5종,173938
63,토평,2005,6종,259977
64,청계,2005,1종,49575200
64,청계,2005,2종,2894139
64,청계,2005,3종,1001062
64,청계,2005,4종,389220
64,청계,2005,5종,848216
64,청계,2005,6종,2253642
65,판교,2005,1종,29077075
65,판교,2005,2종,695120
65,판교,2005,3종,1219596
65,판교,2005,4종,231672
65,판교,2005,5종,140730
65,판교,2005,6종,1008189
66,하남,2005,1종,7045165
66,하남,2005,2종,433159
66,하남,2005,3종,196943
66,하남,2005,4종,111789
66,하남,2005,5종,175710
66,하남,2005,6종,265015
67,시흥,2005,1종,42185846
67,시흥,2005,2종,2701206
67,시흥,2005,3종,982395
67,시흥,2005,4종,595413
67,시흥,2005,5종,706105
67,시흥,2005,6종,1837470
68,김포,2005,1종,43353766
68,김포,2005,2종,2920680
68,김포,2005,3종,537477
68,김포,2005,4종,502196
68,김포,2005,5종,1100609
68,김포,2005,6종,1941594
91,대동(개),2005,1종,1991905
91,대동(개),2005,2종,213723
91,대동(개),2005,3종,17018
91,대동(개),2005,4종,401750
91,대동(개),2005,5종,239337
91,대동(개),2005,6종,111702
92,내서,2005,1종,1861619
92,내서,2005,2종,81800
92,내서,2005,3종,28662
92,내서,2005,4종,24207
92,내서,2005,5종,46053
92,내서,2005,6종,304205
101,서울,2005,1종,60988974
101,서울,2005,2종,3590337
101,서울,2005,3종,4532083
101,서울,2005,4종,676198
101,서울,2005,5종,572612
101,서울,2005,6종,2119920
102,동수원,2005,1종,23572781
102,동수원,2005,2종,848727
102,동수원,2005,3종,752326
102,동수원,2005,4종,164245
102,동수원,2005,5종,239854
102,동수원,2005,6종,1040772
103,수원신갈,2005,1종,24788374
103,수원신갈,2005,2종,1665479
103,수원신갈,2005,3종,1041397
103,수원신갈,2005,4종,347496
103,수원신갈,2005,5종,339568
103,수원신갈,2005,6종,1174981
104,지곡,2005,1종,393224
104,지곡,2005,2종,37074
104,지곡,2005,3종,13642
104,지곡,2005,4종,8084
104,지곡,2005,5종,15434
104,지곡,2005,6종,13784
105,기흥,2005,1종,11405671
105,기흥,2005,2종,1028725
105,기흥,2005,3종,332261
105,기흥,2005,4종,207923
105,기흥,2005,5종,294212
105,기흥,2005,6종,441700
106,오산,2005,1종,13023455
106,오산,2005,2종,1459342
106,오산,2005,3종,575621
106,오산,2005,4종,308938
106,오산,2005,5종,393922
106,오산,2005,6종,525260
107,안성,2005,1종,11164119
107,안성,2005,2종,1135402
107,안성,2005,3종,554286
107,안성,2005,4종,259465
107,안성,2005,5종,382452
107,안성,2005,6종,418552
108,천안,2005,1종,13749396
108,천안,2005,2종,1023941
108,천안,2005,3종,794292
108,천안,2005,4종,301416
108,천안,2005,5종,382699
108,천안,2005,6종,468904
109,계룡,2005,1종,1654534
109,계룡,2005,2종,173275
109,계룡,2005,3종,94687
109,계룡,2005,4종,105964
109,계룡,2005,5종,53296
109,계룡,2005,6종,75736
110,독립기념관,2005,1종,3770022
110,독립기념관,2005,2종,546449
110,독립기념관,2005,3종,221153
110,독립기념관,2005,4종,224666
110,독립기념관,2005,5종,314550
110,독립기념관,2005,6종,108208
111,청주,2005,1종,5940470
111,청주,2005,2종,491664
111,청주,2005,3종,474631
111,청주,2005,4종,152795
111,청주,2005,5종,225100
111,청주,2005,6종,199358
112,남청주,2005,1종,5007647
112,남청주,2005,2종,644092
112,남청주,2005,3종,308435
112,남청주,2005,4종,342165
112,남청주,2005,5종,375133
112,남청주,2005,6종,165851
113,신탄진,2005,1종,5694341
113,신탄진,2005,2종,799892
113,신탄진,2005,3종,200823
113,신탄진,2005,4종,401102
113,신탄진,2005,5종,473731
113,신탄진,2005,6종,198697
114,남대전,2005,1종,2953644
114,남대전,2005,2종,156172
114,남대전,2005,3종,44512
114,남대전,2005,4종,34531
114,남대전,2005,5종,55804
114,남대전,2005,6종,127106
115,대전,2005,1종,13684491
115,대전,2005,2종,749558
115,대전,2005,3종,891199
115,대전,2005,4종,176240
115,대전,2005,5종,250067
115,대전,2005,6종,543468
116,옥천,2005,1종,4035925
116,옥천,2005,2종,436184
116,옥천,2005,3종,109325
116,옥천,2005,4종,173832
116,옥천,2005,5종,136510
116,옥천,2005,6종,171277
117,금강,2005,1종,415569
117,금강,2005,2종,25535
117,금강,2005,3종,4438
117,금강,2005,4종,16440
117,금강,2005,5종,14347
117,금강,2005,6종,19250
118,영동,2005,1종,1248954
118,영동,2005,2종,139419
118,영동,2005,3종,44656
118,영동,2005,4종,45826
118,영동,2005,5종,115369
118,영동,2005,6종,39352
119,판암,2005,1종,3740524
119,판암,2005,2종,195349
119,판암,2005,3종,45059
119,판암,2005,4종,94474
119,판암,2005,5종,75842
119,판암,2005,6종,170459
120,황간,2005,1종,839693
120,황간,2005,2종,78964
120,황간,2005,3종,26330
120,황간,2005,4종,36162
120,황간,2005,5종,56472
120,황간,2005,6종,28380
121,추풍령,2005,1종,558118
121,추풍령,2005,2종,55694
121,추풍령,2005,3종,16690
121,추풍령,2005,4종,30105
121,추풍령,2005,5종,42478
121,추풍령,2005,6종,27743
122,김천,2005,1종,3106454
122,김천,2005,2종,341345
122,김천,2005,3종,147458
