영업소코드,영업소명,연월,차종,교통량
11,인천,2021-01,1종,3669697
11,인천,2021-01,2종,98324
11,인천,2021-01,3종,56612
11,인천,2021-01,4종,63893
11,인천,2021-01,5종,130349
11,인천,2021-01,6종,281894
12,서영암(개),2021-01,1종,51561
12,서영암(개),2021-01,2종,788
12,서영암(개),2021-01,3종,1102
12,서영암(개),2021-01,4종,1463
12,서영암(개),2021-01,5종,1778
12,서영암(개),2021-01,6종,2299
13,순천만,2021-01,1종,142968
13,순천만,2021-01,2종,3842
13,순천만,2021-01,3종,3680
13,순천만,2021-01,4종,2891
13,순천만,2021-01,5종,9411
13,순천만,2021-01,6종,5888
25,동부산,2021-01,1종,440617
25,동부산,2021-01,2종,2488
25,동부산,2021-01,3종,2162
25,동부산,2021-01,4종,5423
25,동부산,2021-01,5종,3800
25,동부산,2021-01,6종,12039
29,가락(개),2021-01,1종,832964
29,가락(개),2021-01,2종,18535
29,가락(개),2021-01,3종,18757
29,가락(개),2021-01,4종,19778
29,가락(개),2021-01,5종,116215
29,가락(개),2021-01,6종,59807
53,남인천,2021-01,1종,1841343
53,남인천,2021-01,2종,42905
53,남인천,2021-01,3종,38688
53,남인천,2021-01,4종,25798
53,남인천,2021-01,5종,50511
53,남인천,2021-01,6종,129773
56,일로,2021-01,1종,29347
56,일로,2021-01,2종,733
56,일로,2021-01,3종,478
56,일로,2021-01,4종,576
56,일로,2021-01,5종,3238
56,일로,2021-01,6종,1610
61,성남,2021-01,1종,4285762
61,성남,2021-01,2종,137902
61,성남,2021-01,3종,129380
61,성남,2021-01,4종,112470
61,성남,2021-01,5종,95217
61,성남,2021-01,6종,254163
62,구리남양주,2021-01,1종,4567886
62,구리남양주,2021-01,2종,160369
62,구리남양주,2021-01,3종,130030
62,구리남양주,2021-01,4종,137377
62,구리남양주,2021-01,5종,106089
62,구리남양주,2021-01,6종,295083
63,토평,2021-01,1종,576475
63,토평,2021-01,2종,19300
63,토평,2021-01,3종,13236
63,토평,2021-01,4종,15318
63,토평,2021-01,5종,17330
63,토평,2021-01,6종,37706
64,청계,2021-01,1종,3788968
64,청계,2021-01,2종,98017
64,청계,2021-01,3종,103899
64,청계,2021-01,4종,57223
64,청계,2021-01,5종,72730
64,청계,2021-01,6종,233784
65,판교,2021-01,1종,2097406
65,판교,2021-01,2종,24901
65,판교,2021-01,3종,112491
65,판교,2021-01,4종,10931
65,판교,2021-01,5종,10412
65,판교,2021-01,6종,97739
66,하남,2021-01,1종,820536
66,하남,2021-01,2종,21131
66,하남,2021-01,3종,11712
66,하남,2021-01,4종,11914
66,하남,2021-01,5종,26330
66,하남,2021-01,6종,51105
67,시흥,2021-01,1종,3620688
67,시흥,2021-01,2종,103686
67,시흥,2021-01,3종,90741
67,시흥,2021-01,4종,98626
67,시흥,2021-01,5종,86965
67,시흥,2021-01,6종,222170
68,김포,2021-01,1종,4438522
68,김포,2021-01,2종,135900
68,김포,2021-01,3종,93995
68,김포,2021-01,4종,87987
68,김포,2021-01,5종,130646
68,김포,2021-01,6종,308357
69,대왕판교,2021-01,1종,183431
69,대왕판교,2021-01,2종,2068
69,대왕판교,2021-01,3종,225
69,대왕판교,2021-01,4종,52
69,대왕판교,2021-01,5종,12
69,대왕판교,2021-01,6종,7338
74,덕소삼패,2021-01,1종,352816
74,덕소삼패,2021-01,2종,7206
74,덕소삼패,2021-01,3종,4800
74,덕소삼패,2021-01,4종,6588
74,덕소삼패,2021-01,5종,17989
74,덕소삼패,2021-01,6종,25440
91,대동(개),2021-01,1종,97273
91,대동(개),2021-01,2종,5071
91,대동(개),2021-01,3종,3620
91,대동(개),2021-01,4종,17961
91,대동(개),2021-01,5종,16770
91,대동(개),2021-01,6종,5841
92,내서,2021-01,1종,192765
92,내서,2021-01,2종,6447
92,내서,2021-01,3종,7358
92,내서,2021-01,4종,4424
92,내서,2021-01,5종,8668
92,내서,2021-01,6종,14695
101,서울,2021-01,1종,4490215
101,서울,2021-01,2종,144901
101,서울,2021-01,3종,409903
101,서울,2021-01,4종,130577
101,서울,2021-01,5종,66539
101,서울,2021-01,6종,199975
102,동수원,2021-01,1종,1906198
102,동수원,2021-01,2종,28712
102,동수원,2021-01,3종,58844
102,동수원,2021-01,4종,10747
102,동수원,2021-01,5종,12684
102,동수원,2021-01,6종,102568
103,수원신갈,2021-01,1종,2103350
103,수원신갈,2021-01,2종,87196
103,수원신갈,2021-01,3종,135978
103,수원신갈,2021-01,4종,65379
103,수원신갈,2021-01,5종,32605
103,수원신갈,2021-01,6종,107577
104,지곡,2021-01,1종,32789
104,지곡,2021-01,2종,1007
104,지곡,2021-01,3종,1797
104,지곡,2021-01,4종,2531
104,지곡,2021-01,5종,3215
104,지곡,2021-01,6종,889
105,기흥,2021-01,1종,720986
105,기흥,2021-01,2종,14756
105,기흥,2021-01,3종,24325
105,기흥,2021-01,4종,10311
105,기흥,2021-01,5종,7283
105,기흥,2021-01,6종,39925
106,오산,2021-01,1종,1166464
106,오산,2021-01,2종,82947
106,오산,2021-01,3종,97434
106,오산,2021-01,4종,81009
106,오산,2021-01,5종,38848
106,오산,2021-01,6종,68397
107,안성,2021-01,1종,929781
107,안성,2021-01,2종,28134
107,안성,2021-01,3종,32287
107,안성,2021-01,4종,18156
107,안성,2021-01,5종,10462
107,안성,2021-01,6종,57298
108,천안,2021-01,1종,1438869
108,천안,2021-01,2종,35326
108,천안,2021-01,3종,69083
108,천안,2021-01,4종,33220
108,천안,2021-01,5종,31736
108,천안,2021-01,6종,67911
109,계룡,2021-01,1종,114290
109,계룡,2021-01,2종,8604
109,계룡,2021-01,3종,8923
109,계룡,2021-01,4종,7469
109,계룡,2021-01,5종,7529
109,계룡,2021-01,6종,5782
110,독립기념관,2021-01,1종,265811
110,독립기념관,2021-01,2종,14307
110,독립기념관,2021-01,3종,20977
110,독립기념관,2021-01,4종,30202
110,독립기념관,2021-01,5종,20620
110,독립기념관,2021-01,6종,11529
111,청주,2021-01,1종,456097
111,청주,2021-01,2종,14073
111,청주,2021-01,3종,34631
111,청주,2021-01,4종,22105
111,청주,2021-01,5종,24590
111,청주,2021-01,6종,20101
112,남청주,2021-01,1종,445798
112,남청주,2021-01,2종,32528
112,남청주,2021-01,3종,29367
112,남청주,2021-01,4종,48469
112,남청주,2021-01,5종,49678
112,남청주,2021-01,6종,18228
113,신탄진,2021-01,1종,647509
113,신탄진,2021-01,2종,29093
113,신탄진,2021-01,3종,27877
113,신탄진,2021-01,4종,53789
113,신탄진,2021-01,5종,65018
113,신탄진,2021-01,6종,32649
114,남대전,2021-01,1종,349129
114,남대전,2021-01,2종,10943
114,남대전,2021-01,3종,19126
