영업소코드,영업소명,연월,차종,교통량
188,서충주,2018-01,1종,115923
188,서충주,2018-01,2종,5860
188,서충주,2018-01,3종,11136
188,서충주,2018-01,4종,9299
188,서충주,2018-01,5종,11724
188,서충주,2018-01,6종,5252
189,강릉,2018-01,1종,642835
189,강릉,2018-01,2종,15738
189,강릉,2018-01,3종,57097
189,강릉,2018-01,4종,10216
189,강릉,2018-01,5종,23319
189,강릉,2018-01,6종,28794
190,동서울,2018-01,1종,3006681
190,동서울,2018-01,2종,152258
190,동서울,2018-01,3종,208448
190,동서울,2018-01,4종,119497
190,동서울,2018-01,5종,75699
190,동서울,2018-01,6종,146639
191,경기광주,2018-01,1종,665995
191,경기광주,2018-01,2종,36699
191,경기광주,2018-01,3종,30315
191,경기광주,2018-01,4종,14746
191,경기광주,2018-01,5종,6632
191,경기광주,2018-01,6종,50514
192,곤지암,2018-01,1종,644876
192,곤지암,2018-01,2종,57981
192,곤지암,2018-01,3종,41067
192,곤지암,2018-01,4종,37005
192,곤지암,2018-01,5종,19131
192,곤지암,2018-01,6종,37902
193,일죽,2018-01,1종,345728
193,일죽,2018-01,2종,29120
193,일죽,2018-01,3종,39244
193,일죽,2018-01,4종,37096
193,일죽,2018-01,5종,21554
193,일죽,2018-01,6종,16000
194,서이천,2018-01,1종,416985
194,서이천,2018-01,2종,57213
194,서이천,2018-01,3종,49506
194,서이천,2018-01,4종,37093
194,서이천,2018-01,5종,15923
194,서이천,2018-01,6종,25754
195,대소,2018-01,1종,231577
195,대소,2018-01,2종,29525
195,대소,2018-01,3종,43102
195,대소,2018-01,4종,38615
195,대소,2018-01,5종,25272
195,대소,2018-01,6종,10426
196,진천,2018-01,1종,254842
196,진천,2018-01,2종,13561
196,진천,2018-01,3종,21866
196,진천,2018-01,4종,19395
196,진천,2018-01,5종,26484
196,진천,2018-01,6종,12347
197,증평,2018-01,1종,299716
197,증평,2018-01,2종,16485
197,증평,2018-01,3종,24724
197,증평,2018-01,4종,19950
197,증평,2018-01,5종,21236
197,증평,2018-01,6종,12533
198,서청주,2018-01,1종,697473
198,서청주,2018-01,2종,25453
198,서청주,2018-01,3종,40247
198,서청주,2018-01,4종,29076
198,서청주,2018-01,5종,21613
198,서청주,2018-01,6종,32428
199,오창,2018-01,1종,446468
199,오창,2018-01,2종,16896
199,오창,2018-01,3종,29872
199,오창,2018-01,4종,22242
199,오창,2018-01,5종,25512
199,오창,2018-01,6종,19432
200,금산,2018-01,1종,125519
200,금산,2018-01,2종,2757
200,금산,2018-01,3종,5692
200,금산,2018-01,4종,4998
200,금산,2018-01,5종,8332
200,금산,2018-01,6종,5963
201,칠곡,2018-01,1종,616550
201,칠곡,2018-01,2종,18769
201,칠곡,2018-01,3종,21502
201,칠곡,2018-01,4종,9167
201,칠곡,2018-01,5종,10816
201,칠곡,2018-01,6종,30094
202,다부,2018-01,1종,104266
202,다부,2018-01,2종,5413
202,다부,2018-01,3종,5029
202,다부,2018-01,4종,3156
202,다부,2018-01,5종,6993
202,다부,2018-01,6종,3696
203,가산,2018-01,1종,514734
203,가산,2018-01,2종,19564
203,가산,2018-01,3종,21287
203,가산,2018-01,4종,16285
203,가산,2018-01,5종,26654
203,가산,2018-01,6종,21535
204,추부,2018-01,1종,157246
204,추부,2018-01,2종,7421
204,추부,2018-01,3종,8200
204,추부,2018-01,4종,7026
204,추부,2018-01,5종,5584
204,추부,2018-01,6종,8668
205,군위,2018-01,1종,141310
205,군위,2018-01,2종,4288
205,군위,2018-01,3종,5281
205,군위,2018-01,4종,3491
205,군위,2018-01,5종,4959
205,군위,2018-01,6종,6257
206,의성,2018-01,1종,152841
206,의성,2018-01,2종,3361
206,의성,2018-01,3종,4432
206,의성,2018-01,4종,2051
206,의성,2018-01,5종,3777
206,의성,2018-01,6종,5018
207,남안동,2018-01,1종,279297
207,남안동,2018-01,2종,7432
207,남안동,2018-01,3종,7300
207,남안동,2018-01,4종,4535
207,남안동,2018-01,5종,6537
207,남안동,2018-01,6종,9739
208,서안동,2018-01,1종,231712
208,서안동,2018-01,2종,5514
208,서안동,2018-01,3종,19118
208,서안동,2018-01,4종,5835
208,서안동,2018-01,5종,9190
208,서안동,2018-01,6종,6786
209,예천,2018-01,1종,20328
209,예천,2018-01,2종,397
209,예천,2018-01,3종,375
209,예천,2018-01,4종,221
209,예천,2018-01,5종,435
209,예천,2018-01,6종,884
210,영주,2018-01,1종,144353
210,영주,2018-01,2종,4170
210,영주,2018-01,3종,9806
210,영주,2018-01,4종,4726
210,영주,2018-01,5종,13467
210,영주,2018-01,6종,4244
211,풍기,2018-01,1종,192992
211,풍기,2018-01,2종,4109
211,풍기,2018-01,3종,13933
211,풍기,2018-01,4종,5185
211,풍기,2018-01,5종,6753
211,풍기,2018-01,6종,6154
212,북수원,2018-01,1종,1222050
212,북수원,2018-01,2종,35833
212,북수원,2018-01,3종,50346
212,북수원,2018-01,4종,26297
212,북수원,2018-01,5종,29256
212,북수원,2018-01,6종,76311
213,부곡,2018-01,1종,323049
213,부곡,2018-01,2종,9202
213,부곡,2018-01,3종,7616
213,부곡,2018-01,4종,11652
213,부곡,2018-01,5종,69217
213,부곡,2018-01,6종,22226
214,동군포,2018-01,1종,274937
214,동군포,2018-01,2종,22080
214,동군포,2018-01,3종,20729
214,동군포,2018-01,4종,43084
214,동군포,2018-01,5종,26950
214,동군포,2018-01,6종,19748
215,군포,2018-01,1종,745181
215,군포,2018-01,2종,31696
215,군포,2018-01,3종,31627
215,군포,2018-01,4종,14894
215,군포,2018-01,5종,22438
215,군포,2018-01,6종,52094
216,횡성,2018-01,1종,157200
216,횡성,2018-01,2종,5767
216,횡성,2018-01,3종,7265
216,횡성,2018-01,4종,4389
216,횡성,2018-01,5종,4655
216,횡성,2018-01,6종,7376
217,북원주,2018-01,1종,68890
217,북원주,2018-01,2종,4962
217,북원주,2018-01,3종,3241
217,북원주,2018-01,4종,2221
217,북원주,2018-01,5종,1997
217,북원주,2018-01,6종,4515
218,남원주,2018-01,1종,639592
218,남원주,2018-01,2종,13882
218,남원주,2018-01,3종,28149
218,남원주,2018-01,4종,7597
218,남원주,2018-01,5종,8087
218,남원주,2018-01,6종,31999
219,신림,2018-01,1종,93348
219,신림,2018-01,2종,2432
219,신림,2018-01,3종,2755
219,신림,2018-01,4종,1764
219,신림,2018-01,5종,4848
219,신림,2018-01,6종,3963
220,덕평휴게소,2018-01,1종,12984
220,덕평휴게소,2018-01,2종,440
220,덕평휴게소,2018-01,3종,154
220,덕평휴게소,2018-01,4종,22
220,덕평휴게소,2018-01,5종,84
220,덕평휴게소,2018-01,6종,906
221,생초,2018-01,1종,44162
221,생초,2018-01,2종,1565
221,생초,2018-01,3종,3212
221,생초,2018-01,4종,2707
221,생초,2018-01,5종,8492
221,생초,2018-01,6종,1635
222,산청,2018-01,1종,46522
222,산청,2018-01,2종,1544
