영업소코드,영업소명,연월,차종,교통량
91,대동(개),2006-01,3종,1758
91,대동(개),2006-01,4종,23851
91,대동(개),2006-01,5종,18591
91,대동(개),2006-01,6종,10027
92,내서,2006-01,1종,172399
92,내서,2006-01,2종,7875
92,내서,2006-01,3종,5068
92,내서,2006-01,4종,2383
92,내서,2006-01,5종,4582
92,내서,2006-01,6종,51950
101,서울,2006-01,1종,5078313
101,서울,2006-01,2종,266428
101,서울,2006-01,3종,368525
101,서울,2006-01,4종,54342
101,서울,2006-01,5종,41700
101,서울,2006-01,6종,172685
102,동수원,2006-01,1종,1967198
102,동수원,2006-01,2종,62252
102,동수원,2006-01,3종,59950
102,동수원,2006-01,4종,14713
102,동수원,2006-01,5종,14960
102,동수원,2006-01,6종,84797
103,수원신갈,2006-01,1종,2140241
103,수원신갈,2006-01,2종,126909
103,수원신갈,2006-01,3종,77921
103,수원신갈,2006-01,4종,28530
103,수원신갈,2006-01,5종,22331
103,수원신갈,2006-01,6종,94059
104,지곡,2006-01,1종,34335
104,지곡,2006-01,2종,2488
104,지곡,2006-01,3종,751
104,지곡,2006-01,4종,611
104,지곡,2006-01,5종,776
104,지곡,2006-01,6종,1219
105,기흥,2006-01,1종,874476
105,기흥,2006-01,2종,77830
105,기흥,2006-01,3종,27546
105,기흥,2006-01,4종,17020
105,기흥,2006-01,5종,23824
105,기흥,2006-01,6종,35606
106,오산,2006-01,1종,1052247
106,오산,2006-01,2종,106337
106,오산,2006-01,3종,45753
106,오산,2006-01,4종,22816
106,오산,2006-01,5종,28722
106,오산,2006-01,6종,42789
107,안성,2006-01,1종,874327
107,안성,2006-01,2종,81847
107,안성,2006-01,3종,43260
107,안성,2006-01,4종,19384
107,안성,2006-01,5종,28579
107,안성,2006-01,6종,32384
108,천안,2006-01,1종,1137309
108,천안,2006-01,2종,77549
108,천안,2006-01,3종,60881
108,천안,2006-01,4종,24588
108,천안,2006-01,5종,29519
108,천안,2006-01,6종,37207
109,계룡,2006-01,1종,143439
109,계룡,2006-01,2종,14600
109,계룡,2006-01,3종,7408
109,계룡,2006-01,4종,8725
109,계룡,2006-01,5종,3527
109,계룡,2006-01,6종,7020
110,독립기념관,2006-01,1종,313227
110,독립기념관,2006-01,2종,41643
110,독립기념관,2006-01,3종,17037
110,독립기념관,2006-01,4종,19832
110,독립기념관,2006-01,5종,25942
110,독립기념관,2006-01,6종,9395
111,청주,2006-01,1종,484503
111,청주,2006-01,2종,35300
111,청주,2006-01,3종,40179
111,청주,2006-01,4종,11493
111,청주,2006-01,5종,17033
111,청주,2006-01,6종,16152
112,남청주,2006-01,1종,395871
112,남청주,2006-01,2종,44621
112,남청주,2006-01,3종,20821
112,남청주,2006-01,4종,25007
112,남청주,2006-01,5종,27130
112,남청주,2006-01,6종,12607
113,신탄진,2006-01,1종,477354
113,신탄진,2006-01,2종,59723
113,신탄진,2006-01,3종,15905
113,신탄진,2006-01,4종,31311
113,신탄진,2006-01,5종,35208
113,신탄진,2006-01,6종,16729
114,남대전,2006-01,1종,242777
114,남대전,2006-01,2종,10478
114,남대전,2006-01,3종,2794
114,남대전,2006-01,4종,2066
114,남대전,2006-01,5종,3051
114,남대전,2006-01,6종,10384
115,대전,2006-01,1종,1110619
115,대전,2006-01,2종,54390
115,대전,2006-01,3종,73439
115,대전,2006-01,4종,13263
115,대전,2006-01,5종,19549
115,대전,2006-01,6종,42336
116,옥천,2006-01,1종,312546
116,옥천,2006-01,2종,32856
116,옥천,2006-01,3종,7680
116,옥천,2006-01,4종,15980
116,옥천,2006-01,5종,10615
116,옥천,2006-01,6종,12805
117,금강,2006-01,1종,26091
117,금강,2006-01,2종,1910
117,금강,2006-01,3종,256
117,금강,2006-01,4종,1342
117,금강,2006-01,5종,2073
117,금강,2006-01,6종,1396
118,영동,2006-01,1종,102886
118,영동,2006-01,2종,10133
118,영동,2006-01,3종,3233
118,영동,2006-01,4종,3056
118,영동,2006-01,5종,7570
118,영동,2006-01,6종,3378
119,판암,2006-01,1종,292923
119,판암,2006-01,2종,12648
119,판암,2006-01,3종,2851
119,판암,2006-01,4종,5879
119,판암,2006-01,5종,5427
119,판암,2006-01,6종,12398
120,황간,2006-01,1종,68505
120,황간,2006-01,2종,5705
120,황간,2006-01,3종,2116
120,황간,2006-01,4종,1398
120,황간,2006-01,5종,1715
120,황간,2006-01,6종,2281
121,추풍령,2006-01,1종,42397
121,추풍령,2006-01,2종,2945
121,추풍령,2006-01,3종,977
121,추풍령,2006-01,4종,1394
121,추풍령,2006-01,5종,1588
121,추풍령,2006-01,6종,2180
122,김천,2006-01,1종,263991
122,김천,2006-01,2종,21529
122,김천,2006-01,3종,11275
122,김천,2006-01,4종,7415
122,김천,2006-01,5종,12467
122,김천,2006-01,6종,8942
123,구미,2006-01,1종,729092
123,구미,2006-01,2종,30216
123,구미,2006-01,3종,20645
123,구미,2006-01,4종,11658
123,구미,2006-01,5종,11327
123,구미,2006-01,6종,30870
124,상주,2006-01,1종,168023
124,상주,2006-01,2종,14681
124,상주,2006-01,3종,6933
124,상주,2006-01,4종,6040
124,상주,2006-01,5종,5432
124,상주,2006-01,6종,6491
125,남구미,2006-01,1종,542344
125,남구미,2006-01,2종,38090
125,남구미,2006-01,3종,27646
125,남구미,2006-01,4종,19144
125,남구미,2006-01,5종,49800
125,남구미,2006-01,6종,24712
126,왜관,2006-01,1종,524616
126,왜관,2006-01,2종,51590
126,왜관,2006-01,3종,16983
126,왜관,2006-01,4종,12916
126,왜관,2006-01,5종,29198
126,왜관,2006-01,6종,22219
127,서대구,2006-01,1종,2228301
127,서대구,2006-01,2종,226092
127,서대구,2006-01,3종,99355
127,서대구,2006-01,4종,68627
127,서대구,2006-01,5종,124582
127,서대구,2006-01,6종,85506
129,북대구,2006-01,1종,1563549
129,북대구,2006-01,2종,78107
129,북대구,2006-01,3종,30189
129,북대구,2006-01,4종,15842
129,북대구,2006-01,5종,26855
129,북대구,2006-01,6종,59971
130,동김천,2006-01,1종,835715
130,동김천,2006-01,2종,46089
130,동김천,2006-01,3종,31273
130,동김천,2006-01,4종,17884
130,동김천,2006-01,5종,23804
130,동김천,2006-01,6종,34405
131,경산,2006-01,1종,668592
131,경산,2006-01,2종,81901
131,경산,2006-01,3종,17591
131,경산,2006-01,4종,22240
131,경산,2006-01,5종,25543
131,경산,2006-01,6종,30544
132,영천,2006-01,1종,264360
132,영천,2006-01,2종,29073
132,영천,2006-01,3종,19286
132,영천,2006-01,4종,8396
132,영천,2006-01,5종,23737
132,영천,2006-01,6종,8045
133,서경주,2006-01,1종,115410
133,서경주,2006-01,2종,11532
133,서경주,2006-01,3종,4188
133,서경주,2006-01,4종,4708
133,서경주,2006-01,5종,14395
133,서경주,2006-01,6종,3402
134,선산,2006-01,1종,91466
134,선산,2006-01,2종,7012
134,선산,2006-01,3종,1463
134,선산,2006-01,4종,1673
134,선산,2006-01,5종,2379
134,선산,2006-01,6종,3492
135,경주,2006-01,1종,779872
135,경주,2006-01,2종,64162
135,경주,2006-01,3종,60608
135,경주,2006-01,4종,22192
135,경주,2006-01,5종,78704
135,경주,2006-01,6종,25750
137,통도사,2006-01,1종,284262
137,통도사,2006-01,2종,24780
137,통도사,2006-01,3종,13661
137,통도사,2006-01,4종,8308
137,통도사,2006-01,5종,15988
137,통도사,2006-01,6종,12991
138,양산,2006-01,1종,623219
138,양산,2006-01,2종,100392
138,양산,2006-01,3종,29858
138,양산,2006-01,4종,41174
138,양산,2006-01,5종,53287
138,양산,2006-01,6종,32644
139,서울산,2006-01,1종,348837
139,서울산,2006-01,2종,28956
139,서울산,2006-01,3종,18493
139,서울산,2006-01,4종,8011
139,서울산,2006-01,5종,17117
139,서울산,2006-01,6종,15988
140,부산,2006-01,1종,1392958
140,부산,2006-01,2종,85910
140,부산,2006-01,3종,39430
140,부산,2006-01,4종,35272
140,부산,2006-01,5종,81852
140,부산,2006-01,6종,66368
141,,2006-01,1종,962906
141,,2006-01,2종,80079
141,,2006-01,3종,52105
141,,2006-01,4종,45957
141,,2006-01,5종,123646
141,,2006-01,6종,36693
142,군북,2006-01,1종,248451
142,군북,2006-01,2종,16047
142,군북,2006-01,3종,6163
142,군북,2006-01,4종,7534
142,군북,2006-01,5종,17726
142,군북,2006-01,6종,12287
143,장지,2006-01,1종,71179
143,장지,2006-01,2종,6494
143,장지,2006-01,3종,818
143,장지,2006-01,4종,1709
143,장지,2006-01,5종,10122
143,장지,2006-01,6종,3644
144,함안,2006-01,1종,316796
144,함안,2006-01,2종,22056
144,함안,2006-01,3종,8134
144,함안,2006-01,4종,5456
144,함안,2006-01,5종,12664
144,함안,2006-01,6종,19754
145,산인,2006-01,1종,661917
145,산인,2006-01,2종,32928
145,산인,2006-01,3종,33930
145,산인,2006-01,4종,16035
145,산인,2006-01,5종,26909
145,산인,2006-01,6종,36768
146,동창원,2006-01,1종,596584
146,동창원,2006-01,2종,49201
146,동창원,2006-01,3종,9748
146,동창원,2006-01,4종,11735
146,동창원,2006-01,5종,29638
146,동창원,2006-01,6종,32754
147,진례,2006-01,1종,475740
147,진례,2006-01,2종,70425
147,진례,2006-01,3종,10270
147,진례,2006-01,4종,16266
147,진례,2006-01,5종,23329
147,진례,2006-01,6종,25170
148,서김해,2006-01,1종,648602
148,서김해,2006-01,2종,49005
148,서김해,2006-01,3종,13033
148,서김해,2006-01,4종,12473
148,서김해,2006-01,5종,26869
148,서김해,2006-01,6종,39088
149,동김해,2006-01,1종,1108382
149,동김해,2006-01,2종,59888
149,동김해,2006-01,3종,15822
149,동김해,2006-01,4종,13073
149,동김해,2006-01,5종,23129
149,동김해,2006-01,6종,79731
150,북부산,2006-01,1종,2525098
150,북부산,2006-01,2종,153475
150,북부산,2006-01,3종,66845
150,북부산,2006-01,4종,45297
150,북부산,2006-01,5종,132855
150,북부산,2006-01,6종,148053
151,북대전,2006-01,1종,487296
151,북대전,2006-01,2종,18738
151,북대전,2006-01,3종,16548
151,북대전,2006-01,4종,8969
151,북대전,2006-01,5종,9859
151,북대전,2006-01,6종,18506
152,유성,2006-01,1종,799988
152,유성,2006-01,2종,40903
152,유성,2006-01,3종,26771
152,유성,2006-01,4종,10468
152,유성,2006-01,5종,13864
152,유성,2006-01,6종,29421
153,서대전,2006-01,1종,515279
153,서대전,2006-01,2종,27980
153,서대전,2006-01,3종,10171
153,서대전,2006-01,4종,7998
153,서대전,2006-01,5종,9245
153,서대전,2006-01,6종,22084
154,안영,2006-01,1종,329995
154,안영,2006-01,2종,14438
154,안영,2006-01,3종,4999
154,안영,2006-01,4종,3809
154,안영,2006-01,5종,4326
154,안영,2006-01,6종,13879
155,논산,2006-01,1종,209345
155,논산,2006-01,2종,27882
155,논산,2006-01,3종,9645
155,논산,2006-01,4종,8513
155,논산,2006-01,5종,9256
155,논산,2006-01,6종,6422
156,익산,2006-01,1종,276746
156,익산,2006-01,2종,32152
156,익산,2006-01,3종,22504
156,익산,2006-01,4종,13319
156,익산,2006-01,5종,32044
156,익산,2006-01,6종,7186
157,삼례,2006-01,1종,75897
157,삼례,2006-01,2종,7837
157,삼례,2006-01,3종,1678
157,삼례,2006-01,4종,2775
157,삼례,2006-01,5종,4237
157,삼례,2006-01,6종,2190
158,전주,2006-01,1종,565478
158,전주,2006-01,2종,38192
158,전주,2006-01,3종,40628
158,전주,2006-01,4종,13926
158,전주,2006-01,5종,31058
158,전주,2006-01,6종,14595
159,서전주,2006-01,1종,174152
159,서전주,2006-01,2종,9845
159,서전주,2006-01,3종,4015
159,서전주,2006-01,4종,2113
159,서전주,2006-01,5종,3105
159,서전주,2006-01,6종,4431
160,김제,2006-01,1종,106561
160,김제,2006-01,2종,7648
160,김제,2006-01,3종,7422
160,김제,2006-01,4종,2798
160,김제,2006-01,5종,1964
160,김제,2006-01,6종,2730
161,금산사,2006-01,1종,53580
161,금산사,2006-01,2종,8743
161,금산사,2006-01,3종,1190
161,금산사,2006-01,4종,2028
161,금산사,2006-01,5종,6595
161,금산사,2006-01,6종,1171
162,태인,2006-01,1종,108548
162,태인,2006-01,2종,11893
162,태인,2006-01,3종,3807
162,태인,2006-01,4종,3785
162,태인,2006-01,5종,9419
162,태인,2006-01,6종,2643
163,정읍,2006-01,1종,343650
163,정읍,2006-01,2종,36263
163,정읍,2006-01,3종,23069
163,정읍,2006-01,4종,7122
163,정읍,2006-01,5종,10955
163,정읍,2006-01,6종,9448
164,무주,2006-01,1종,186770
164,무주,2006-01,2종,4128
164,무주,2006-01,3종,4702
164,무주,2006-01,4종,835
164,무주,2006-01,5종,1636
164,무주,2006-01,6종,4412
165,백양사,2006-01,1종,96859
165,백양사,2006-01,2종,5862
165,백양사,2006-01,3종,4027
165,백양사,2006-01,4종,1526
165,백양사,2006-01,5종,1225
165,백양사,2006-01,6종,3841
166,장성,2006-01,1종,195817
166,장성,2006-01,2종,15196
166,장성,2006-01,3종,10744
166,장성,2006-01,4종,5395
166,장성,2006-01,5종,6866
166,장성,2006-01,6종,7911
167,광주,2006-01,1종,1007112
167,광주,2006-01,2종,78306
167,광주,2006-01,3종,75528
167,광주,2006-01,4종,28194
167,광주,2006-01,5종,32189
167,광주,2006-01,6종,26245
168,덕유산,2006-01,1종,90644
168,덕유산,2006-01,2종,2084
168,덕유산,2006-01,3종,4480
168,덕유산,2006-01,4종,253
168,덕유산,2006-01,5종,1505
168,덕유산,2006-01,6종,1766
169,장수,2006-01,1종,127703
169,장수,2006-01,2종,15224
169,장수,2006-01,3종,7957
169,장수,2006-01,4종,5566
169,장수,2006-01,5종,20572
169,장수,2006-01,6종,2845
170,서상,2006-01,1종,37233
170,서상,2006-01,2종,2869
170,서상,2006-01,3종,3263
170,서상,2006-01,4종,691
170,서상,2006-01,5종,593
170,서상,2006-01,6종,1439
171,마성,2006-01,1종,255980
171,마성,2006-01,2종,8056
171,마성,2006-01,3종,17913
171,마성,2006-01,4종,695
171,마성,2006-01,5종,412
171,마성,2006-01,6종,10503
172,용인,2006-01,1종,695765
172,용인,2006-01,2종,73425
172,용인,2006-01,3종,14911
172,용인,2006-01,4종,13432
172,용인,2006-01,5종,10009
172,용인,2006-01,6종,33434
173,양지,2006-01,1종,606305
173,양지,2006-01,2종,102900
173,양지,2006-01,3종,27346
173,양지,2006-01,4종,23726
173,양지,2006-01,5종,29035
173,양지,2006-01,6종,21826
174,춘천,2006-01,1종,424251
174,춘천,2006-01,2종,17071
174,춘천,2006-01,3종,14219
174,춘천,2006-01,4종,2972
174,춘천,2006-01,5종,3071
174,춘천,2006-01,6종,19249
175,덕평,2006-01,1종,275910
175,덕평,2006-01,2종,19066
175,덕평,2006-01,3종,8055
175,덕평,2006-01,4종,5234
175,덕평,2006-01,5종,5287
175,덕평,2006-01,6종,8733
176,이천,2006-01,1종,501955
176,이천,2006-01,2종,49266
176,이천,2006-01,3종,24692
176,이천,2006-01,4종,18775
176,이천,2006-01,5종,23160
176,이천,2006-01,6종,16782
177,여주,2006-01,1종,328056
177,여주,2006-01,2종,25334
177,여주,2006-01,3종,15843
177,여주,2006-01,4종,8254
177,여주,2006-01,5종,11588
177,여주,2006-01,6종,11254
178,문막,2006-01,1종,227232
178,문막,2006-01,2종,25346
178,문막,2006-01,3종,12329
178,문막,2006-01,4종,6155
178,문막,2006-01,5종,10211
178,문막,2006-01,6종,7608
179,홍천,2006-01,1종,265203
179,홍천,2006-01,2종,11864
179,홍천,2006-01,3종,7220
179,홍천,2006-01,4종,2834
179,홍천,2006-01,5종,2378
179,홍천,2006-01,6종,12126
180,원주,2006-01,1종,244451
180,원주,2006-01,2종,19970
180,원주,2006-01,3종,27754
180,원주,2006-01,4종,6266
180,원주,2006-01,5종,8423
180,원주,2006-01,6종,9168
181,새말,2006-01,1종,154051
181,새말,2006-01,2종,9774
181,새말,2006-01,3종,5603
181,새말,2006-01,4종,1864
181,새말,2006-01,5종,2737
181,새말,2006-01,6종,4415
182,둔내,2006-01,1종,173270
182,둔내,2006-01,2종,8207
182,둔내,2006-01,3종,6381
182,둔내,2006-01,4종,1616
182,둔내,2006-01,5종,2529
182,둔내,2006-01,6종,4656
183,면온,2006-01,1종,179853
183,면온,2006-01,2종,2373
183,면온,2006-01,3종,7462
183,면온,2006-01,4종,1100
183,면온,2006-01,5종,489
183,면온,2006-01,6종,3542
184,대관령,2006-01,1종,245162
184,대관령,2006-01,2종,6896
184,대관령,2006-01,3종,16199
184,대관령,2006-01,4종,921
184,대관령,2006-01,5종,572
184,대관령,2006-01,6종,6360
185,평창,2006-01,1종,110155
185,평창,2006-01,2종,5392
185,평창,2006-01,3종,10841
185,평창,2006-01,4종,847
185,평창,2006-01,5종,1816
185,평창,2006-01,6종,3536
186,속사,2006-01,1종,34169
186,속사,2006-01,2종,1670
186,속사,2006-01,3종,1383
186,속사,2006-01,4종,331
186,속사,2006-01,5종,229
186,속사,2006-01,6종,1039
187,진부,2006-01,1종,104910
187,진부,2006-01,2종,4803
187,진부,2006-01,3종,10205
187,진부,2006-01,4종,1003
187,진부,2006-01,5종,767
187,진부,2006-01,6종,3697
189,강릉,2006-01,1종,476231
189,강릉,2006-01,2종,21280
189,강릉,2006-01,3종,44425
189,강릉,2006-01,4종,15866
189,강릉,2006-01,5종,16661
189,강릉,2006-01,6종,17803
190,동서울,2006-01,1종,3085189
190,동서울,2006-01,2종,226739
190,동서울,2006-01,3종,154592
190,동서울,2006-01,4종,41049
190,동서울,2006-01,5종,46285
190,동서울,2006-01,6종,92131
191,경기광주,2006-01,1종,609822
191,경기광주,2006-01,2종,45428
191,경기광주,2006-01,3종,18237
191,경기광주,2006-01,4종,5664
191,경기광주,2006-01,5종,4336
191,경기광주,2006-01,6종,25756
192,곤지암,2006-01,1종,617449
192,곤지암,2006-01,2종,74726
192,곤지암,2006-01,3종,16486
192,곤지암,2006-01,4종,13341
192,곤지암,2006-01,5종,13059
192,곤지암,2006-01,6종,21429
193,일죽,2006-01,1종,349023
193,일죽,2006-01,2종,50378
193,일죽,2006-01,3종,17363
193,일죽,2006-01,4종,11965
193,일죽,2006-01,5종,11446
193,일죽,2006-01,6종,10294
194,서이천,2006-01,1종,301538
194,서이천,2006-01,2종,45290
194,서이천,2006-01,3종,12225
194,서이천,2006-01,4종,6370
194,서이천,2006-01,5종,7141
194,서이천,2006-01,6종,10309
195,대소,2006-01,1종,273092
195,대소,2006-01,2종,47881
195,대소,2006-01,3종,10660
195,대소,2006-01,4종,11089
195,대소,2006-01,5종,10359
195,대소,2006-01,6종,8416
196,진천,2006-01,1종,199221
196,진천,2006-01,2종,25328
196,진천,2006-01,3종,7986
196,진천,2006-01,4종,6708
196,진천,2006-01,5종,9733
196,진천,2006-01,6종,6248
197,증평,2006-01,1종,279728
197,증평,2006-01,2종,30841
197,증평,2006-01,3종,10193
197,증평,2006-01,4종,7388
197,증평,2006-01,5종,16549
197,증평,2006-01,6종,8224
198,서청주,2006-01,1종,513173
198,서청주,2006-01,2종,42129
198,서청주,2006-01,3종,23145
198,서청주,2006-01,4종,16519
198,서청주,2006-01,5종,16522
198,서청주,2006-01,6종,17572
199,오창,2006-01,1종,268976
199,오창,2006-01,2종,21357
199,오창,2006-01,3종,11648
199,오창,2006-01,4종,6218
199,오창,2006-01,5종,6166
199,오창,2006-01,6종,8491
200,금산,2006-01,1종,184286
200,금산,2006-01,2종,6994
200,금산,2006-01,3종,2663
200,금산,2006-01,4종,2024
200,금산,2006-01,5종,5548
200,금산,2006-01,6종,6018
201,칠곡,2006-01,1종,491257
201,칠곡,2006-01,2종,22837
201,칠곡,2006-01,3종,11231
201,칠곡,2006-01,4종,3359
201,칠곡,2006-01,5종,6849
201,칠곡,2006-01,6종,23555
202,다부,2006-01,1종,81835
202,다부,2006-01,2종,7761
202,다부,2006-01,3종,2035
202,다부,2006-01,4종,1770
202,다부,2006-01,5종,3166
202,다부,2006-01,6종,2773
203,가산,2006-01,1종,387927
203,가산,2006-01,2종,27058
203,가산,2006-01,3종,6235
203,가산,2006-01,4종,5953
203,가산,2006-01,5종,11105
203,가산,2006-01,6종,14484
204,추부,2006-01,1종,234624
204,추부,2006-01,2종,15079
204,추부,2006-01,3종,3888
204,추부,2006-01,4종,3070
204,추부,2006-01,5종,5312
204,추부,2006-01,6종,9992
205,군위,2006-01,1종,104290
205,군위,2006-01,2종,8019
205,군위,2006-01,3종,1173
205,군위,2006-01,4종,1130
205,군위,2006-01,5종,1786
205,군위,2006-01,6종,3643
206,의성,2006-01,1종,153360
206,의성,2006-01,2종,8265
206,의성,2006-01,3종,2237
206,의성,2006-01,4종,1254
206,의성,2006-01,5종,2744
206,의성,2006-01,6종,5325
207,남안동,2006-01,1종,223505
207,남안동,2006-01,2종,10585
207,남안동,2006-01,3종,9322
207,남안동,2006-01,4종,1638
207,남안동,2006-01,5종,4879
207,남안동,2006-01,6종,8352
208,서안동,2006-01,1종,191165
208,서안동,2006-01,2종,9098
208,서안동,2006-01,3종,6273
208,서안동,2006-01,4종,1364
208,서안동,2006-01,5종,6536
208,서안동,2006-01,6종,6122
209,예천,2006-01,1종,34889
209,예천,2006-01,2종,1173
209,예천,2006-01,3종,319
209,예천,2006-01,4종,182
209,예천,2006-01,5종,1554
209,예천,2006-01,6종,1313
210,영주,2006-01,1종,136679
210,영주,2006-01,2종,7300
210,영주,2006-01,3종,5158
210,영주,2006-01,4종,1285
210,영주,2006-01,5종,5843
210,영주,2006-01,6종,4884
211,풍기,2006-01,1종,177896
211,풍기,2006-01,2종,8670
211,풍기,2006-01,3종,10101
211,풍기,2006-01,4종,1258
211,풍기,2006-01,5종,3938
211,풍기,2006-01,6종,6444
212,북수원,2006-01,1종,1263669
212,북수원,2006-01,2종,69415
212,북수원,2006-01,3종,40378
212,북수원,2006-01,4종,21287
212,북수원,2006-01,5종,17432
212,북수원,2006-01,6종,55460
213,부곡,2006-01,1종,254456
213,부곡,2006-01,2종,11818
213,부곡,2006-01,3종,3215
213,부곡,2006-01,4종,4732
213,부곡,2006-01,5종,57284
213,부곡,2006-01,6종,12750
214,동군포,2006-01,1종,138388
214,동군포,2006-01,2종,20827
214,동군포,2006-01,3종,5280
214,동군포,2006-01,4종,12823
214,동군포,2006-01,5종,5615
214,동군포,2006-01,6종,5751
215,군포,2006-01,1종,649867
215,군포,2006-01,2종,65534
215,군포,2006-01,3종,17328
215,군포,2006-01,4종,16689
215,군포,2006-01,5종,20495
215,군포,2006-01,6종,27880
216,횡성,2006-01,1종,119013
216,횡성,2006-01,2종,6640
216,횡성,2006-01,3종,3193
216,횡성,2006-01,4종,1697
216,횡성,2006-01,5종,1337
216,횡성,2006-01,6종,4444
217,북원주,2006-01,1종,57993
217,북원주,2006-01,2종,4441
217,북원주,2006-01,3종,667
217,북원주,2006-01,4종,898
217,북원주,2006-01,5종,461
217,북원주,2006-01,6종,2616
218,남원주,2006-01,1종,469752
218,남원주,2006-01,2종,23021
218,남원주,2006-01,3종,12851
218,남원주,2006-01,4종,4282
218,남원주,2006-01,5종,5260
218,남원주,2006-01,6종,17327
219,신림,2006-01,1종,75943
219,신림,2006-01,2종,3653
219,신림,2006-01,3종,2543
219,신림,2006-01,4종,795
219,신림,2006-01,5종,7975
219,신림,2006-01,6종,2809
221,생초,2006-01,1종,46948
221,생초,2006-01,2종,5463
221,생초,2006-01,3종,1771
221,생초,2006-01,4종,2958
221,생초,2006-01,5종,5081
221,생초,2006-01,6종,1591
222,산청,2006-01,1종,43262
222,산청,2006-01,2종,2369
222,산청,2006-01,3종,987
222,산청,2006-01,4종,524
222,산청,2006-01,5종,876
222,산청,2006-01,6종,1611
223,단성,2006-01,1종,90227
223,단성,2006-01,2종,4557
223,단성,2006-01,3종,3463
223,단성,2006-01,4종,1131
223,단성,2006-01,5종,2140
223,단성,2006-01,6종,3191
224,함양,2006-01,1종,104416
224,함양,2006-01,2종,6201
224,함양,2006-01,3종,5199
224,함양,2006-01,4종,988
224,함양,2006-01,5종,4373
224,함양,2006-01,6종,4546
225,서진주,2006-01,1종,317663
225,서진주,2006-01,2종,9977
225,서진주,2006-01,3종,3644
225,서진주,2006-01,4종,2564
225,서진주,2006-01,5종,4539
225,서진주,2006-01,6종,16903
227,군산,2006-01,1종,107707
227,군산,2006-01,2종,4442
227,군산,2006-01,3종,5678
227,군산,2006-01,4종,935
227,군산,2006-01,5종,3257
227,군산,2006-01,6종,2954
228,동군산,2006-01,1종,308265
228,동군산,2006-01,2종,22470
228,동군산,2006-01,3종,7777
228,동군산,2006-01,4종,5962
228,동군산,2006-01,5종,22876
228,동군산,2006-01,6종,7566
231,화원옥포,2006-01,1종,1418071
231,화원옥포,2006-01,2종,156496
231,화원옥포,2006-01,3종,77408
231,화원옥포,2006-01,4종,45251
231,화원옥포,2006-01,5종,106112
231,화원옥포,2006-01,6종,54622
232,달성,2006-01,1종,212393
232,달성,2006-01,2종,23893
232,달성,2006-01,3종,11154
232,달성,2006-01,4종,4509
232,달성,2006-01,5종,4973
232,달성,2006-01,6종,13733
233,현풍,2006-01,1종,238626
233,현풍,2006-01,2종,28753
233,현풍,2006-01,3종,6569
233,현풍,2006-01,4종,7201
233,현풍,2006-01,5종,16256
233,현풍,2006-01,6종,9115
234,서천,2006-01,1종,121485
234,서천,2006-01,2종,10347
234,서천,2006-01,3종,1432
234,서천,2006-01,4종,4720
234,서천,2006-01,5종,11205
234,서천,2006-01,6종,3545
235,창녕,2006-01,1종,149270
235,창녕,2006-01,2종,9255
235,창녕,2006-01,3종,6905
235,창녕,2006-01,4종,1124
