영업소코드,영업소명,연도,차종,교통량
107,안성,2006,4종,272854
107,안성,2006,5종,388217
107,안성,2006,6종,410332
108,천안,2006,1종,14242438
108,천안,2006,2종,981922
108,천안,2006,3종,856408
108,천안,2006,4종,329734
108,천안,2006,5종,404522
108,천안,2006,6종,465164
109,계룡,2006,1종,1788430
109,계룡,2006,2종,174933
109,계룡,2006,3종,105699
109,계룡,2006,4종,115481
109,계룡,2006,5종,66286
109,계룡,2006,6종,85763
110,독립기념관,2006,1종,4079928
110,독립기념관,2006,2종,539416
110,독립기념관,2006,3종,255012
110,독립기념관,2006,4종,243318
110,독립기념관,2006,5종,332828
110,독립기념관,2006,6종,119926
111,청주,2006,1종,6065377
111,청주,2006,2종,454805
111,청주,2006,3종,508308
111,청주,2006,4종,156107
111,청주,2006,5종,233513
111,청주,2006,6종,190694
112,남청주,2006,1종,5155989
112,남청주,2006,2종,580523
112,남청주,2006,3종,325902
112,남청주,2006,4종,322501
112,남청주,2006,5종,392748
112,남청주,2006,6종,158641
113,신탄진,2006,1종,6179147
113,신탄진,2006,2종,777054
113,신탄진,2006,3종,227836
113,신탄진,2006,4종,399035
113,신탄진,2006,5종,486113
113,신탄진,2006,6종,212553
114,남대전,2006,1종,2765370
114,남대전,2006,2종,147018
114,남대전,2006,3종,48188
114,남대전,2006,4종,48783
114,남대전,2006,5종,60441
114,남대전,2006,6종,112839
115,대전,2006,1종,13688810
115,대전,2006,2종,692909
115,대전,2006,3종,907704
115,대전,2006,4종,181916
115,대전,2006,5종,236345
115,대전,2006,6종,513293
116,옥천,2006,1종,3972700
116,옥천,2006,2종,441483
116,옥천,2006,3종,134345
116,옥천,2006,4종,220212
116,옥천,2006,5종,164876
116,옥천,2006,6종,154491
117,금강,2006,1종,428138
117,금강,2006,2종,30505
117,금강,2006,3종,5567
117,금강,2006,4종,25274
117,금강,2006,5종,23290
117,금강,2006,6종,20437
118,영동,2006,1종,1245413
118,영동,2006,2종,129134
118,영동,2006,3종,49088
118,영동,2006,4종,45288
118,영동,2006,5종,95655
118,영동,2006,6종,37270
119,판암,2006,1종,3809096
119,판암,2006,2종,191856
119,판암,2006,3종,51248
119,판암,2006,4종,82328
119,판암,2006,5종,83471
119,판암,2006,6종,161928
120,황간,2006,1종,841045
120,황간,2006,2종,85173
120,황간,2006,3종,34448
120,황간,2006,4종,24668
120,황간,2006,5종,33537
120,황간,2006,6종,26257
121,추풍령,2006,1종,540963
121,추풍령,2006,2종,42538
121,추풍령,2006,3종,19428
121,추풍령,2006,4종,27108
121,추풍령,2006,5종,22959
121,추풍령,2006,6종,19792
122,김천,2006,1종,3146901
122,김천,2006,2종,283033
122,김천,2006,3종,156569
122,김천,2006,4종,97190
122,김천,2006,5종,161921
122,김천,2006,6종,105360
123,구미,2006,1종,8458105
123,구미,2006,2종,365933
123,구미,2006,3종,283163
123,구미,2006,4종,146161
123,구미,2006,5종,139514
123,구미,2006,6종,344469
124,상주,2006,1종,1728820
124,상주,2006,2종,226619
124,상주,2006,3종,108880
124,상주,2006,4종,99261
124,상주,2006,5종,83461
124,상주,2006,6종,61973
125,남구미,2006,1종,6573691
125,남구미,2006,2종,481817
125,남구미,2006,3종,361559
125,남구미,2006,4종,237365
125,남구미,2006,5종,613796
125,남구미,2006,6종,282851
126,왜관,2006,1종,6612136
126,왜관,2006,2종,677237
126,왜관,2006,3종,236894
126,왜관,2006,4종,175940
126,왜관,2006,5종,452063
126,왜관,2006,6종,262744
127,서대구,2006,1종,26488344
127,서대구,2006,2종,2781282
127,서대구,2006,3종,1310931
127,서대구,2006,4종,853840
127,서대구,2006,5종,1422615
127,서대구,2006,6종,997737
129,북대구,2006,1종,19119439
129,북대구,2006,2종,1041595
129,북대구,2006,3종,426260
129,북대구,2006,4종,211714
129,북대구,2006,5종,365392
129,북대구,2006,6종,699198
130,동김천,2006,1종,835715
130,동김천,2006,2종,46089
130,동김천,2006,3종,31273
130,동김천,2006,4종,17884
130,동김천,2006,5종,23804
130,동김천,2006,6종,34405
131,경산,2006,1종,8440503
131,경산,2006,2종,1053883
131,경산,2006,3종,256856
131,경산,2006,4종,285032
131,경산,2006,5종,359474
131,경산,2006,6종,388385
132,영천,2006,1종,3230050
132,영천,2006,2종,386807
132,영천,2006,3종,252762
132,영천,2006,4종,118906
132,영천,2006,5종,393206
132,영천,2006,6종,91572
133,서경주,2006,1종,1398614
133,서경주,2006,2종,145489
133,서경주,2006,3종,69045
133,서경주,2006,4종,58431
133,서경주,2006,5종,179842
133,서경주,2006,6종,38304
134,선산,2006,1종,943871
134,선산,2006,2종,94473
134,선산,2006,3종,24626
134,선산,2006,4종,23135
134,선산,2006,5종,27027
134,선산,2006,6종,33569
135,경주,2006,1종,9109102
135,경주,2006,2종,786216
135,경주,2006,3종,797519
135,경주,2006,4종,285674
135,경주,2006,5종,1045954
135,경주,2006,6종,284649
137,통도사,2006,1종,3711262
137,통도사,2006,2종,308239
137,통도사,2006,3종,174072
137,통도사,2006,4종,128216
137,통도사,2006,5종,210898
137,통도사,2006,6종,156636
138,양산,2006,1종,7656904
138,양산,2006,2종,1343473
138,양산,2006,3종,414581
138,양산,2006,4종,563601
138,양산,2006,5종,722927
138,양산,2006,6종,401090
139,서울산,2006,1종,4364464
139,서울산,2006,2종,383329
139,서울산,2006,3종,245465
139,서울산,2006,4종,104577
139,서울산,2006,5종,228813
139,서울산,2006,6종,185800
140,부산,2006,1종,16919619
140,부산,2006,2종,1073651
140,부산,2006,3종,524323
140,부산,2006,4종,431713
140,부산,2006,5종,939545
140,부산,2006,6종,787980
141,,2006,1종,11370057
141,,2006,2종,1059096
141,,2006,3종,692212
141,,2006,4종,570200
141,,2006,5종,1594333
141,,2006,6종,430714
142,군북,2006,1종,2874026
142,군북,2006,2종,200683
142,군북,2006,3종,97674
142,군북,2006,4종,100332
142,군북,2006,5종,231567
142,군북,2006,6종,141664
143,장지,2006,1종,868326
143,장지,2006,2종,85964
143,장지,2006,3종,16317
143,장지,2006,4종,25491
143,장지,2006,5종,166186
143,장지,2006,6종,42711
144,함안,2006,1종,3748760
144,함안,2006,2종,268574
144,함안,2006,3종,107083
144,함안,2006,4종,68149
144,함안,2006,5종,223784
144,함안,2006,6종,234586
145,산인,2006,1종,7857192
145,산인,2006,2종,401404
145,산인,2006,3종,423783
145,산인,2006,4종,201796
145,산인,2006,5종,358896
145,산인,2006,6종,431861
146,동창원,2006,1종,6559429
146,동창원,2006,2종,583860
146,동창원,2006,3종,136146
146,동창원,2006,4종,157001
146,동창원,2006,5종,414903
146,동창원,2006,6종,372526
147,진례,2006,1종,5877905
147,진례,2006,2종,878435
147,진례,2006,3종,151682
147,진례,2006,4종,217840
147,진례,2006,5종,317658
147,진례,2006,6종,307996
148,서김해,2006,1종,8116863
148,서김해,2006,2종,630534
148,서김해,2006,3종,176366
148,서김해,2006,4종,163227
148,서김해,2006,5종,324292
148,서김해,2006,6종,498712
149,동김해,2006,1종,13438513
149,동김해,2006,2종,720617
149,동김해,2006,3종,238999
149,동김해,2006,4종,178476
149,동김해,2006,5종,307623
149,동김해,2006,6종,983941
150,북부산,2006,1종,29711810
150,북부산,2006,2종,1838271
150,북부산,2006,3종,833057
150,북부산,2006,4종,551087
150,북부산,2006,5종,1523037
150,북부산,2006,6종,1756625
151,북대전,2006,1종,6325325
151,북대전,2006,2종,244015
151,북대전,2006,3종,227583
151,북대전,2006,4종,125632
151,북대전,2006,5종,147987
151,북대전,2006,6종,241935
152,유성,2006,1종,10286408
152,유성,2006,2종,557634
152,유성,2006,3종,380669
152,유성,2006,4종,156414
152,유성,2006,5종,204683
152,유성,2006,6종,373798
153,서대전,2006,1종,6370945
153,서대전,2006,2종,385564
153,서대전,2006,3종,157771
153,서대전,2006,4종,133737
153,서대전,2006,5종,165180
153,서대전,2006,6종,269347
154,안영,2006,1종,4212214
154,안영,2006,2종,202541
154,안영,2006,3종,88781
154,안영,2006,4종,63520
154,안영,2006,5종,114567
154,안영,2006,6종,165151
155,논산,2006,1종,2395194
155,논산,2006,2종,349801
155,논산,2006,3종,146655
155,논산,2006,4종,128678
155,논산,2006,5종,130510
155,논산,2006,6종,71961
156,익산,2006,1종,3337583
156,익산,2006,2종,415288
156,익산,2006,3종,297883
156,익산,2006,4종,186618
156,익산,2006,5종,410913
156,익산,2006,6종,83005
157,삼례,2006,1종,927589
157,삼례,2006,2종,103398
157,삼례,2006,3종,27568
157,삼례,2006,4종,43850
157,삼례,2006,5종,72873
157,삼례,2006,6종,25179
158,전주,2006,1종,6788834
158,전주,2006,2종,504142
158,전주,2006,3종,537323
158,전주,2006,4종,183931
158,전주,2006,5종,397449
158,전주,2006,6종,166576
159,서전주,2006,1종,2264120
159,서전주,2006,2종,129671
159,서전주,2006,3종,68404
159,서전주,2006,4종,28400
159,서전주,2006,5종,44553
159,서전주,2006,6종,58836
160,김제,2006,1종,1286115
160,김제,2006,2종,98566
160,김제,2006,3종,95730
160,김제,2006,4종,37157
160,김제,2006,5종,34724
160,김제,2006,6종,33654
161,금산사,2006,1종,669181
161,금산사,2006,2종,117017
161,금산사,2006,3종,24636
161,금산사,2006,4종,30651
161,금산사,2006,5종,89155
161,금산사,2006,6종,14573
162,태인,2006,1종,1588802
162,태인,2006,2종,167096
162,태인,2006,3종,69259
162,태인,2006,4종,52164
162,태인,2006,5종,113265
162,태인,2006,6종,42354
163,정읍,2006,1종,3992341
163,정읍,2006,2종,438561
163,정읍,2006,3종,318489
163,정읍,2006,4종,93812
163,정읍,2006,5종,142060
163,정읍,2006,6종,101718
164,무주,2006,1종,1638359
164,무주,2006,2종,59214
164,무주,2006,3종,57956
164,무주,2006,4종,12014
164,무주,2006,5종,24539
164,무주,2006,6종,41789
165,백양사,2006,1종,1351971
165,백양사,2006,2종,79129
165,백양사,2006,3종,65424
165,백양사,2006,4종,25681
165,백양사,2006,5종,24749
165,백양사,2006,6종,35635
166,장성,2006,1종,2389584
166,장성,2006,2종,209667
166,장성,2006,3종,142466
166,장성,2006,4종,71475
166,장성,2006,5종,97108
166,장성,2006,6종,89127
167,광주,2006,1종,11796466
167,광주,2006,2종,1042773
167,광주,2006,3종,993507
167,광주,2006,4종,402588
167,광주,2006,5종,405660
167,광주,2006,6종,289375
168,덕유산,2006,1종,588701
168,덕유산,2006,2종,25821
168,덕유산,2006,3종,18718
168,덕유산,2006,4종,4658
168,덕유산,2006,5종,18317
168,덕유산,2006,6종,14358
169,장수,2006,1종,1420270
169,장수,2006,2종,206760
169,장수,2006,3종,124311
169,장수,2006,4종,74361
169,장수,2006,5종,253955
169,장수,2006,6종,30025
170,서상,2006,1종,431645
170,서상,2006,2종,39516
170,서상,2006,3종,41174
170,서상,2006,4종,15136
170,서상,2006,5종,15580
170,서상,2006,6종,15642
171,마성,2006,1종,4028752
171,마성,2006,2종,109274
171,마성,2006,3종,253785
171,마성,2006,4종,10307
171,마성,2006,5종,7351
171,마성,2006,6종,159169
172,용인,2006,1종,8587429
172,용인,2006,2종,882530
172,용인,2006,3종,230817
172,용인,2006,4종,167380
172,용인,2006,5종,149446
172,용인,2006,6종,401857
173,양지,2006,1종,7280524
173,양지,2006,2종,1341423
173,양지,2006,3종,381898
173,양지,2006,4종,336308
173,양지,2006,5종,398651
173,양지,2006,6종,245255
174,춘천,2006,1종,4914307
174,춘천,2006,2종,251274
174,춘천,2006,3종,194833
174,춘천,2006,4종,67226
174,춘천,2006,5종,94492
174,춘천,2006,6종,225499
175,덕평,2006,1종,2104370
175,덕평,2006,2종,271345
175,덕평,2006,3종,114482
175,덕평,2006,4종,85801
175,덕평,2006,5종,79530
175,덕평,2006,6종,71901
176,이천,2006,1종,6326572
176,이천,2006,2종,635357
176,이천,2006,3종,333097
176,이천,2006,4종,244654
176,이천,2006,5종,329400
176,이천,2006,6종,197972
177,여주,2006,1종,4549068
177,여주,2006,2종,366324
177,여주,2006,3종,252123
177,여주,2006,4종,114600
177,여주,2006,5종,175443
177,여주,2006,6종,132698
178,문막,2006,1종,2964650
178,문막,2006,2종,349666
178,문막,2006,3종,161382
178,문막,2006,4종,93235
178,문막,2006,5종,165027
178,문막,2006,6종,90224
179,홍천,2006,1종,3126064
179,홍천,2006,2종,181686
179,홍천,2006,3종,112874
179,홍천,2006,4종,61614
179,홍천,2006,5종,72116
179,홍천,2006,6종,142316
180,원주,2006,1종,2978114
180,원주,2006,2종,273032
180,원주,2006,3종,351019
180,원주,2006,4종,84282
180,원주,2006,5종,115272
180,원주,2006,6종,110959
181,새말,2006,1종,1917361
181,새말,2006,2종,157984
181,새말,2006,3종,83401
181,새말,2006,4종,32551
181,새말,2006,5종,60701
181,새말,2006,6종,52256
182,둔내,2006,1종,1290138
182,둔내,2006,2종,96207
182,둔내,2006,3종,59691
182,둔내,2006,4종,21105
182,둔내,2006,5종,26832
182,둔내,2006,6종,36838
183,면온,2006,1종,1177979
183,면온,2006,2종,29871
183,면온,2006,3종,40826
183,면온,2006,4종,15925
183,면온,2006,5종,11456
183,면온,2006,6종,25166
184,대관령,2006,1종,1989781
184,대관령,2006,2종,104602
184,대관령,2006,3종,151648
184,대관령,2006,4종,24479
184,대관령,2006,5종,36585
184,대관령,2006,6종,60016
185,평창,2006,1종,1505221
185,평창,2006,2종,97616
185,평창,2006,3종,139386
185,평창,2006,4종,21137
185,평창,2006,5종,36465
185,평창,2006,6종,46861
186,속사,2006,1종,472435
186,속사,2006,2종,35941
186,속사,2006,3종,14776
186,속사,2006,4종,15254
186,속사,2006,5종,14707
186,속사,2006,6종,13863
187,진부,2006,1종,1494109
187,진부,2006,2종,88970
187,진부,2006,3종,150066
187,진부,2006,4종,24967
187,진부,2006,5종,36272
187,진부,2006,6종,49302
189,강릉,2006,1종,5323899
189,강릉,2006,2종,284251
189,강릉,2006,3종,492907
189,강릉,2006,4종,113163
189,강릉,2006,5종,130153
189,강릉,2006,6종,200283
190,동서울,2006,1종,38623445
190,동서울,2006,2종,3107999
190,동서울,2006,3종,2173263
190,동서울,2006,4종,607157
190,동서울,2006,5종,678465
190,동서울,2006,6종,1121597
191,경기광주,2006,1종,8032891
191,경기광주,2006,2종,627123
191,경기광주,2006,3종,265207
191,경기광주,2006,4종,83080
191,경기광주,2006,5종,76563
191,경기광주,2006,6종,339528
192,곤지암,2006,1종,8481065
192,곤지암,2006,2종,1007835
192,곤지암,2006,3종,243039
192,곤지암,2006,4종,191845
192,곤지암,2006,5종,214170
192,곤지암,2006,6종,279478
193,일죽,2006,1종,4586838
193,일죽,2006,2종,649654
193,일죽,2006,3종,252945
193,일죽,2006,4종,176373
193,일죽,2006,5종,163170
193,일죽,2006,6종,125901
194,서이천,2006,1종,3941853
194,서이천,2006,2종,594919
194,서이천,2006,3종,189155
194,서이천,2006,4종,120953
194,서이천,2006,5종,98651
194,서이천,2006,6종,132287
195,대소,2006,1종,3523524
195,대소,2006,2종,627341
195,대소,2006,3종,164939
195,대소,2006,4종,157340
195,대소,2006,5종,157459
195,대소,2006,6종,98179
196,진천,2006,1종,2540267
196,진천,2006,2종,336512
196,진천,2006,3종,123688
196,진천,2006,4종,93443
196,진천,2006,5종,136997
196,진천,2006,6종,79216
197,증평,2006,1종,3550910
197,증평,2006,2종,426394
197,증평,2006,3종,156800
197,증평,2006,4종,101649
197,증평,2006,5종,237938
197,증평,2006,6종,100366
198,서청주,2006,1종,6445571
198,서청주,2006,2종,559187
198,서청주,2006,3종,316354
198,서청주,2006,4종,217277
198,서청주,2006,5종,239715
198,서청주,2006,6종,221253
199,오창,2006,1종,3886864
199,오창,2006,2종,303677
199,오창,2006,3종,171021
199,오창,2006,4종,89224
199,오창,2006,5종,114186
199,오창,2006,6종,122107
200,금산,2006,1종,2256188
200,금산,2006,2종,97459
200,금산,2006,3종,57944
200,금산,2006,4종,28461
200,금산,2006,5종,76065
200,금산,2006,6종,70081
201,칠곡,2006,1종,5972733
201,칠곡,2006,2종,328984
201,칠곡,2006,3종,155696
201,칠곡,2006,4종,51721
201,칠곡,2006,5종,114964
201,칠곡,2006,6종,277784
202,다부,2006,1종,1040849
202,다부,2006,2종,104105
202,다부,2006,3종,31641
202,다부,2006,4종,22047
202,다부,2006,5종,61183
202,다부,2006,6종,35133
203,가산,2006,1종,5019522
203,가산,2006,2종,385252
203,가산,2006,3종,101275
203,가산,2006,4종,95104
203,가산,2006,5종,187475
203,가산,2006,6종,182181
204,추부,2006,1종,2679571
204,추부,2006,2종,196356
204,추부,2006,3종,82784
204,추부,2006,4종,38414
204,추부,2006,5종,76290
204,추부,2006,6종,113822
205,군위,2006,1종,1258481
205,군위,2006,2종,109260
205,군위,2006,3종,18963
205,군위,2006,4종,15181
205,군위,2006,5종,25831
205,군위,2006,6종,44168
206,의성,2006,1종,1762114
206,의성,2006,2종,104063
206,의성,2006,3종,32915
206,의성,2006,4종,15648
206,의성,2006,5종,41384
206,의성,2006,6종,58519
207,남안동,2006,1종,2607201
207,남안동,2006,2종,148280
207,남안동,2006,3종,129831
207,남안동,2006,4종,24362
207,남안동,2006,5종,61342
207,남안동,2006,6종,90690
208,서안동,2006,1종,2087966
208,서안동,2006,2종,128404
208,서안동,2006,3종,97608
208,서안동,2006,4종,21260
208,서안동,2006,5종,85900
208,서안동,2006,6종,64858
209,예천,2006,1종,370669
209,예천,2006,2종,18456
209,예천,2006,3종,6190
209,예천,2006,4종,2926
209,예천,2006,5종,31909
209,예천,2006,6종,12499
210,영주,2006,1종,1547299
210,영주,2006,2종,109030
210,영주,2006,3종,63971
210,영주,2006,4종,18005
210,영주,2006,5종,82156
210,영주,2006,6종,53419
211,풍기,2006,1종,1980982
211,풍기,2006,2종,115417
211,풍기,2006,3종,145003
211,풍기,2006,4종,17588
211,풍기,2006,5종,63581
211,풍기,2006,6종,67233
212,북수원,2006,1종,14705314
212,북수원,2006,2종,871739
212,북수원,2006,3종,545736
212,북수원,2006,4종,271233
212,북수원,2006,5종,273403
212,북수원,2006,6종,633686
213,부곡,2006,1종,3173121
213,부곡,2006,2종,155965
213,부곡,2006,3종,49263
213,부곡,2006,4종,71910
213,부곡,2006,5종,774512
213,부곡,2006,6종,156974
214,동군포,2006,1종,1666808
214,동군포,2006,2종,253370
214,동군포,2006,3종,69761
214,동군포,2006,4종,164289
214,동군포,2006,5종,78739
214,동군포,2006,6종,69729
215,군포,2006,1종,8109547
215,군포,2006,2종,894034
215,군포,2006,3종,257221
215,군포,2006,4종,222158
215,군포,2006,5종,329154
215,군포,2006,6종,363462
216,횡성,2006,1종,1417222
216,횡성,2006,2종,96687
216,횡성,2006,3종,44290
216,횡성,2006,4종,25626
216,횡성,2006,5종,41840
216,횡성,2006,6종,51928
217,북원주,2006,1종,729030
217,북원주,2006,2종,59999
217,북원주,2006,3종,12704
217,북원주,2006,4종,13026
217,북원주,2006,5종,18843
217,북원주,2006,6종,30877
218,남원주,2006,1종,5770823
218,남원주,2006,2종,326264
218,남원주,2006,3종,183772
218,남원주,2006,4종,69731
218,남원주,2006,5종,107100
218,남원주,2006,6종,210700
219,신림,2006,1종,1085282
219,신림,2006,2종,55031
219,신림,2006,3종,40074
219,신림,2006,4종,16650
219,신림,2006,5종,133906
219,신림,2006,6종,37450
221,생초,2006,1종,550608
221,생초,2006,2종,71160
221,생초,2006,3종,30039
221,생초,2006,4종,35420
221,생초,2006,5종,66184
221,생초,2006,6종,16610
222,산청,2006,1종,565215
222,산청,2006,2종,33723
222,산청,2006,3종,20359
222,산청,2006,4종,7682
222,산청,2006,5종,13932
222,산청,2006,6종,20235
223,단성,2006,1종,1101633
223,단성,2006,2종,56417
223,단성,2006,3종,63722
223,단성,2006,4종,16997
223,단성,2006,5종,36735
223,단성,2006,6종,35042
224,함양,2006,1종,1223941
224,함양,2006,2종,79854
224,함양,2006,3종,69265
224,함양,2006,4종,13097
224,함양,2006,5종,59712
224,함양,2006,6종,53572
225,서진주,2006,1종,3631065
225,서진주,2006,2종,126070
225,서진주,2006,3종,61164
225,서진주,2006,4종,31453
225,서진주,2006,5종,70993
225,서진주,2006,6종,198183
227,군산,2006,1종,1451478
227,군산,2006,2종,70641
227,군산,2006,3종,86379
227,군산,2006,4종,18251
227,군산,2006,5종,55532
227,군산,2006,6종,36157
228,동군산,2006,1종,3489192
228,동군산,2006,2종,271959
228,동군산,2006,3종,119060
228,동군산,2006,4종,74376
228,동군산,2006,5종,271847
228,동군산,2006,6종,79748
230,팔공산,2006,1종,321552
230,팔공산,2006,2종,17580
230,팔공산,2006,3종,5598
230,팔공산,2006,4종,3830
230,팔공산,2006,5종,7746
230,팔공산,2006,6종,13624
231,화원옥포,2006,1종,15908547
231,화원옥포,2006,2종,1784855
231,화원옥포,2006,3종,1000360
231,화원옥포,2006,4종,520307
231,화원옥포,2006,5종,1074975
231,화원옥포,2006,6종,601110
232,달성,2006,1종,2506136
232,달성,2006,2종,291891
232,달성,2006,3종,142483
232,달성,2006,4종,62587
232,달성,2006,5종,63158
232,달성,2006,6종,156422
233,현풍,2006,1종,2763952
233,현풍,2006,2종,371557
233,현풍,2006,3종,102948
233,현풍,2006,4종,102174
233,현풍,2006,5종,245765
233,현풍,2006,6종,99802
234,서천,2006,1종,1366623
234,서천,2006,2종,135896
234,서천,2006,3종,32768
234,서천,2006,4종,64698
234,서천,2006,5종,164855
234,서천,2006,6종,36357
235,창녕,2006,1종,1657177
235,창녕,2006,2종,114622
235,창녕,2006,3종,90632
235,창녕,2006,4종,15469
235,창녕,2006,5종,43655
235,창녕,2006,6종,72759
236,영산,2006,1종,1475108
236,영산,2006,2종,115348
236,영산,2006,3종,80114
236,영산,2006,4종,20218
236,영산,2006,5종,29129
236,영산,2006,6종,61720
237,남지,2006,1종,1411745
237,남지,2006,2종,170557
237,남지,2006,3종,119020
237,남지,2006,4종,58774
237,남지,2006,5종,199427
237,남지,2006,6종,82205
238,칠서,2006,1종,2082279
238,칠서,2006,2종,346775
238,칠서,2006,3종,96343
238,칠서,2006,4종,193041
238,칠서,2006,5종,215959
238,칠서,2006,6종,115392
239,칠원,2006,1종,4735517
239,칠원,2006,2종,429466
239,칠원,2006,3종,335526
239,칠원,2006,4종,254723
239,칠원,2006,5종,336425
239,칠원,2006,6종,227214
240,제천,2006,1종,4096734
240,제천,2006,2종,233969
240,제천,2006,3종,223477
240,제천,2006,4종,59506
240,제천,2006,5종,213051
240,제천,2006,6종,131599
241,동고령,2006,1종,1567654
241,동고령,2006,2종,162219
241,동고령,2006,3종,108221
241,동고령,2006,4종,31020
241,동고령,2006,5종,62393
241,동고령,2006,6종,60258
242,고령,2006,1종,1616631
242,고령,2006,2종,135086
242,고령,2006,3종,50406
242,고령,2006,4종,22479
242,고령,2006,5종,48942
242,고령,2006,6종,65036
243,해인사,2006,1종,993014
243,해인사,2006,2종,47659
243,해인사,2006,3종,30630
243,해인사,2006,4종,6418
243,해인사,2006,5종,8791
243,해인사,2006,6종,43891
244,서부산,2006,1종,22839922
244,서부산,2006,2종,1542740
244,서부산,2006,3종,963593
244,서부산,2006,4종,506486
244,서부산,2006,5종,1523050
244,서부산,2006,6종,1222383
245,장유,2006,1종,16073998
245,장유,2006,2종,934750
245,장유,2006,3종,436977
245,장유,2006,4종,233403
245,장유,2006,5종,626449
245,장유,2006,6종,1078746
246,가락,2006,1종,5270139
246,가락,2006,2종,491045
246,가락,2006,3종,114833
246,가락,2006,4종,194491
246,가락,2006,5종,419603
246,가락,2006,6종,285381
247,남원,2006,1종,1890413
247,남원,2006,2종,142414
247,남원,2006,3종,119357
247,남원,2006,4종,34627
247,남원,2006,5종,82778
247,남원,2006,6종,53290
248,순창,2006,1종,845419
248,순창,2006,2종,53158
248,순창,2006,3종,26068
248,순창,2006,4종,13295
248,순창,2006,5종,26372
248,순창,2006,6종,27633
249,담양,2006,1종,1134656
249,담양,2006,2종,65655
249,담양,2006,3종,131540
249,담양,2006,4종,20585
249,담양,2006,5종,60209
249,담양,2006,6종,31351
250,남양산,2006,1종,10601549
250,남양산,2006,2종,963620
250,남양산,2006,3종,313048
250,남양산,2006,4종,338546
250,남양산,2006,5종,592208
250,남양산,2006,6종,687708
251,물금,2006,1종,2275920
251,물금,2006,2종,433442
251,물금,2006,3종,101002
251,물금,2006,4종,246849
251,물금,2006,5종,1204306
