영업소코드,영업소명,연월,차종,교통량
65,판교,2019-01,6종,131888
66,하남,2019-01,1종,885914
66,하남,2019-01,2종,24855
66,하남,2019-01,3종,13155
66,하남,2019-01,4종,10183
66,하남,2019-01,5종,21304
66,하남,2019-01,6종,63502
67,시흥,2019-01,1종,4037802
67,시흥,2019-01,2종,115032
67,시흥,2019-01,3종,114737
67,시흥,2019-01,4종,93994
67,시흥,2019-01,5종,106797
67,시흥,2019-01,6종,279069
68,김포,2019-01,1종,4775198
68,김포,2019-01,2종,146332
68,김포,2019-01,3종,130544
68,김포,2019-01,4종,91688
68,김포,2019-01,5종,135976
68,김포,2019-01,6종,360677
69,대왕판교,2019-01,1종,216522
69,대왕판교,2019-01,2종,2071
69,대왕판교,2019-01,3종,89
69,대왕판교,2019-01,4종,23
69,대왕판교,2019-01,5종,14
69,대왕판교,2019-01,6종,10391
74,덕소삼패,2019-01,1종,360620
74,덕소삼패,2019-01,2종,7849
74,덕소삼패,2019-01,3종,5496
74,덕소삼패,2019-01,4종,9282
74,덕소삼패,2019-01,5종,15482
74,덕소삼패,2019-01,6종,30255
91,대동(개),2019-01,1종,105266
91,대동(개),2019-01,2종,6741
91,대동(개),2019-01,3종,4837
91,대동(개),2019-01,4종,20929
91,대동(개),2019-01,5종,10184
91,대동(개),2019-01,6종,6800
92,내서,2019-01,1종,215071
92,내서,2019-01,2종,6942
92,내서,2019-01,3종,10486
92,내서,2019-01,4종,4680
92,내서,2019-01,5종,8749
92,내서,2019-01,6종,17565
101,서울,2019-01,1종,5112356
101,서울,2019-01,2종,163092
101,서울,2019-01,3종,544189
101,서울,2019-01,4종,128089
101,서울,2019-01,5종,71897
101,서울,2019-01,6종,247748
102,동수원,2019-01,1종,2381869
102,동수원,2019-01,2종,37476
102,동수원,2019-01,3종,80889
102,동수원,2019-01,4종,14509
102,동수원,2019-01,5종,28497
102,동수원,2019-01,6종,141792
103,수원신갈,2019-01,1종,2430890
103,수원신갈,2019-01,2종,98396
103,수원신갈,2019-01,3종,157403
103,수원신갈,2019-01,4종,60981
103,수원신갈,2019-01,5종,35435
103,수원신갈,2019-01,6종,133561
104,지곡,2019-01,1종,38462
104,지곡,2019-01,2종,1008
104,지곡,2019-01,3종,2119
104,지곡,2019-01,4종,2903
104,지곡,2019-01,5종,3121
104,지곡,2019-01,6종,1164
105,기흥,2019-01,1종,754746
105,기흥,2019-01,2종,20845
105,기흥,2019-01,3종,23951
105,기흥,2019-01,4종,10810
105,기흥,2019-01,5종,8678
105,기흥,2019-01,6종,47854
106,오산,2019-01,1종,1201714
106,오산,2019-01,2종,79776
106,오산,2019-01,3종,103229
106,오산,2019-01,4종,73835
106,오산,2019-01,5종,38826
106,오산,2019-01,6종,74860
107,안성,2019-01,1종,949736
107,안성,2019-01,2종,27694
107,안성,2019-01,3종,49937
107,안성,2019-01,4종,20295
107,안성,2019-01,5종,15066
107,안성,2019-01,6종,62762
108,천안,2019-01,1종,1494906
108,천안,2019-01,2종,34927
108,천안,2019-01,3종,94368
108,천안,2019-01,4종,38252
108,천안,2019-01,5종,32843
108,천안,2019-01,6종,72298
109,계룡,2019-01,1종,118225
109,계룡,2019-01,2종,9305
109,계룡,2019-01,3종,10615
109,계룡,2019-01,4종,14422
109,계룡,2019-01,5종,6380
109,계룡,2019-01,6종,7180
110,독립기념관,2019-01,1종,307925
110,독립기념관,2019-01,2종,13921
110,독립기념관,2019-01,3종,21724
110,독립기념관,2019-01,4종,25879
110,독립기념관,2019-01,5종,18193
110,독립기념관,2019-01,6종,12889
111,청주,2019-01,1종,481942
111,청주,2019-01,2종,14224
111,청주,2019-01,3종,50045
111,청주,2019-01,4종,20123
111,청주,2019-01,5종,21686
111,청주,2019-01,6종,22218
112,남청주,2019-01,1종,471141
112,남청주,2019-01,2종,35077
112,남청주,2019-01,3종,33165
112,남청주,2019-01,4종,43164
112,남청주,2019-01,5종,45486
112,남청주,2019-01,6종,19186
113,신탄진,2019-01,1종,730402
113,신탄진,2019-01,2종,34621
113,신탄진,2019-01,3종,35962
113,신탄진,2019-01,4종,65140
113,신탄진,2019-01,5종,81506
113,신탄진,2019-01,6종,41566
114,남대전,2019-01,1종,354594
114,남대전,2019-01,2종,12019
114,남대전,2019-01,3종,13463
114,남대전,2019-01,4종,16111
114,남대전,2019-01,5종,8011
114,남대전,2019-01,6종,17714
115,대전,2019-01,1종,1225814
115,대전,2019-01,2종,31412
115,대전,2019-01,3종,69959
115,대전,2019-01,4종,15686
115,대전,2019-01,5종,11907
115,대전,2019-01,6종,67435
116,옥천,2019-01,1종,384481
116,옥천,2019-01,2종,17360
116,옥천,2019-01,3종,19870
116,옥천,2019-01,4종,34153
116,옥천,2019-01,5종,26325
116,옥천,2019-01,6종,21677
117,금강,2019-01,1종,32530
117,금강,2019-01,2종,783
117,금강,2019-01,3종,1347
117,금강,2019-01,4종,2767
117,금강,2019-01,5종,1077
117,금강,2019-01,6종,1949
118,영동,2019-01,1종,75634
118,영동,2019-01,2종,2679
118,영동,2019-01,3종,4109
118,영동,2019-01,4종,3386
118,영동,2019-01,5종,6662
118,영동,2019-01,6종,3693
119,판암,2019-01,1종,508739
119,판암,2019-01,2종,13115
119,판암,2019-01,3종,10669
119,판암,2019-01,4종,6879
119,판암,2019-01,5종,5369
119,판암,2019-01,6종,29308
120,황간,2019-01,1종,68855
120,황간,2019-01,2종,1980
120,황간,2019-01,3종,3880
120,황간,2019-01,4종,4233
120,황간,2019-01,5종,6926
120,황간,2019-01,6종,2811
121,추풍령,2019-01,1종,35852
121,추풍령,2019-01,2종,901
121,추풍령,2019-01,3종,1762
121,추풍령,2019-01,4종,1397
121,추풍령,2019-01,5종,1407
121,추풍령,2019-01,6종,1953
122,김천,2019-01,1종,182075
122,김천,2019-01,2종,5261
122,김천,2019-01,3종,9944
122,김천,2019-01,4종,9390
122,김천,2019-01,5종,8535
122,김천,2019-01,6종,8201
123,구미,2019-01,1종,800020
123,구미,2019-01,2종,17712
123,구미,2019-01,3종,33985
123,구미,2019-01,4종,21201
123,구미,2019-01,5종,15355
123,구미,2019-01,6종,36680
124,상주,2019-01,1종,86309
124,상주,2019-01,2종,2924
124,상주,2019-01,3종,5164
124,상주,2019-01,4종,3446
124,상주,2019-01,5종,4871
124,상주,2019-01,6종,2994
125,남구미,2019-01,1종,528995
125,남구미,2019-01,2종,19341
125,남구미,2019-01,3종,32263
125,남구미,2019-01,4종,25566
125,남구미,2019-01,5종,39236
125,남구미,2019-01,6종,27928
126,왜관,2019-01,1종,607178
126,왜관,2019-01,2종,36554
126,왜관,2019-01,3종,32931
126,왜관,2019-01,4종,25454
126,왜관,2019-01,5종,33714
126,왜관,2019-01,6종,28141
127,서대구,2019-01,1종,1791814
127,서대구,2019-01,2종,69593
127,서대구,2019-01,3종,95258
127,서대구,2019-01,4종,59131
127,서대구,2019-01,5종,55271
127,서대구,2019-01,6종,77359
128,금왕꽃동네,2019-01,1종,193222
128,금왕꽃동네,2019-01,2종,11698
128,금왕꽃동네,2019-01,3종,19019
128,금왕꽃동네,2019-01,4종,15684
128,금왕꽃동네,2019-01,5종,22352
128,금왕꽃동네,2019-01,6종,9341
129,북대구,2019-01,1종,1847123
129,북대구,2019-01,2종,53089
129,북대구,2019-01,3종,54863
129,북대구,2019-01,4종,27864
129,북대구,2019-01,5종,34391
129,북대구,2019-01,6종,78743
130,동김천,2019-01,1종,227125
130,동김천,2019-01,2종,6681
130,동김천,2019-01,3종,14615
130,동김천,2019-01,4종,11632
130,동김천,2019-01,5종,15693
130,동김천,2019-01,6종,9700
131,경산,2019-01,1종,825548
131,경산,2019-01,2종,61660
131,경산,2019-01,3종,58979
131,경산,2019-01,4종,47302
131,경산,2019-01,5종,41689
131,경산,2019-01,6종,42163
132,영천,2019-01,1종,394088
132,영천,2019-01,2종,20005
132,영천,2019-01,3종,28727
132,영천,2019-01,4종,23410
132,영천,2019-01,5종,33612
132,영천,2019-01,6종,16503
133,서경주,2019-01,1종,145619
133,서경주,2019-01,2종,5995
133,서경주,2019-01,3종,11538
133,서경주,2019-01,4종,9012
133,서경주,2019-01,5종,17776
133,서경주,2019-01,6종,4650
134,선산,2019-01,1종,78011
134,선산,2019-01,2종,3059
134,선산,2019-01,3종,3981
134,선산,2019-01,4종,3754
134,선산,2019-01,5종,4836
134,선산,2019-01,6종,2905
135,경주,2019-01,1종,725078
135,경주,2019-01,2종,18283
135,경주,2019-01,3종,59814
135,경주,2019-01,4종,35496
135,경주,2019-01,5종,58111
135,경주,2019-01,6종,26898
136,음성,2019-01,1종,169163
136,음성,2019-01,2종,9069
136,음성,2019-01,3종,12437
136,음성,2019-01,4종,12350
136,음성,2019-01,5종,14336
136,음성,2019-01,6종,7094
137,통도사,2019-01,1종,254932
137,통도사,2019-01,2종,12360
137,통도사,2019-01,3종,18795
137,통도사,2019-01,4종,14848
137,통도사,2019-01,5종,22508
137,통도사,2019-01,6종,13454
138,양산,2019-01,1종,785373
138,양산,2019-01,2종,68326
138,양산,2019-01,3종,57890
138,양산,2019-01,4종,68890
138,양산,2019-01,5종,67782
138,양산,2019-01,6종,39969
139,서울산,2019-01,1종,477047
139,서울산,2019-01,2종,17803
139,서울산,2019-01,3종,23774
139,서울산,2019-01,4종,13839
139,서울산,2019-01,5종,19409
139,서울산,2019-01,6종,25349
140,부산,2019-01,1종,1831204
140,부산,2019-01,2종,52172
140,부산,2019-01,3종,51014
140,부산,2019-01,4종,35891
140,부산,2019-01,5종,54946
140,부산,2019-01,6종,99309
142,군북,2019-01,1종,386152
142,군북,2019-01,2종,12339
142,군북,2019-01,3종,17302
142,군북,2019-01,4종,11978
142,군북,2019-01,5종,22770
142,군북,2019-01,6종,23739
143,장지,2019-01,1종,108613
143,장지,2019-01,2종,3916
143,장지,2019-01,3종,6008
143,장지,2019-01,4종,4439
143,장지,2019-01,5종,17739
143,장지,2019-01,6종,7382
144,함안,2019-01,1종,244465
144,함안,2019-01,2종,10034
144,함안,2019-01,3종,10686
144,함안,2019-01,4종,8554
144,함안,2019-01,5종,25436
144,함안,2019-01,6종,16216
145,산인,2019-01,1종,821235
145,산인,2019-01,2종,17466
145,산인,2019-01,3종,39917
145,산인,2019-01,4종,15049
145,산인,2019-01,5종,24058
145,산인,2019-01,6종,42725
146,동창원,2019-01,1종,632226
146,동창원,2019-01,2종,20552
146,동창원,2019-01,3종,19308
146,동창원,2019-01,4종,17431
146,동창원,2019-01,5종,31771
146,동창원,2019-01,6종,40706
147,진례,2019-01,1종,463447
147,진례,2019-01,2종,29045
147,진례,2019-01,3종,28033
147,진례,2019-01,4종,24595
147,진례,2019-01,5종,31516
147,진례,2019-01,6종,29326
148,서김해,2019-01,1종,820109
148,서김해,2019-01,2종,25933
148,서김해,2019-01,3종,27746
148,서김해,2019-01,4종,21329
148,서김해,2019-01,5종,24534
148,서김해,2019-01,6종,53187
149,동김해,2019-01,1종,1125868
149,동김해,2019-01,2종,35791
149,동김해,2019-01,3종,33217
149,동김해,2019-01,4종,15696
149,동김해,2019-01,5종,12663
149,동김해,2019-01,6종,81424
150,북부산,2019-01,1종,1725291
150,북부산,2019-01,2종,30941
150,북부산,2019-01,3종,34137
150,북부산,2019-01,4종,16452
150,북부산,2019-01,5종,37990
150,북부산,2019-01,6종,110197
151,북대전,2019-01,1종,689791
151,북대전,2019-01,2종,14641
151,북대전,2019-01,3종,29916
151,북대전,2019-01,4종,17540
151,북대전,2019-01,5종,18649
151,북대전,2019-01,6종,38150
152,유성,2019-01,1종,1072975
152,유성,2019-01,2종,21123
152,유성,2019-01,3종,37228
152,유성,2019-01,4종,18997
152,유성,2019-01,5종,13636
152,유성,2019-01,6종,49216
153,서대전,2019-01,1종,859206
153,서대전,2019-01,2종,20443
153,서대전,2019-01,3종,22718
153,서대전,2019-01,4종,21182
153,서대전,2019-01,5종,14879
153,서대전,2019-01,6종,48978
154,안영,2019-01,1종,441822
154,안영,2019-01,2종,15272
154,안영,2019-01,3종,12990
154,안영,2019-01,4종,7735
154,안영,2019-01,5종,8439
154,안영,2019-01,6종,22584
155,논산,2019-01,1종,263998
155,논산,2019-01,2종,12888
155,논산,2019-01,3종,21597
155,논산,2019-01,4종,18293
155,논산,2019-01,5종,17452
155,논산,2019-01,6종,9290
156,익산,2019-01,1종,276273
156,익산,2019-01,2종,16505
156,익산,2019-01,3종,27942
156,익산,2019-01,4종,24767
156,익산,2019-01,5종,32143
156,익산,2019-01,6종,7924
157,삼례,2019-01,1종,103360
157,삼례,2019-01,2종,4413
157,삼례,2019-01,3종,8174
157,삼례,2019-01,4종,7085
157,삼례,2019-01,5종,10304
157,삼례,2019-01,6종,3239
158,전주,2019-01,1종,392399
158,전주,2019-01,2종,12920
158,전주,2019-01,3종,45045
158,전주,2019-01,4종,19203
158,전주,2019-01,5종,29701
158,전주,2019-01,6종,11430
159,서전주,2019-01,1종,324343
159,서전주,2019-01,2종,10882
159,서전주,2019-01,3종,14493
159,서전주,2019-01,4종,12997
159,서전주,2019-01,5종,9737
159,서전주,2019-01,6종,9426
160,김제,2019-01,1종,118473
160,김제,2019-01,2종,6384
160,김제,2019-01,3종,9903
160,김제,2019-01,4종,7632
160,김제,2019-01,5종,6836
160,김제,2019-01,6종,3553
161,금산사,2019-01,1종,30312
161,금산사,2019-01,2종,1313
161,금산사,2019-01,3종,1458
161,금산사,2019-01,4종,847
161,금산사,2019-01,5종,1868
161,금산사,2019-01,6종,838
162,태인,2019-01,1종,77056
162,태인,2019-01,2종,3800
162,태인,2019-01,3종,9087
162,태인,2019-01,4종,7603
162,태인,2019-01,5종,6088
162,태인,2019-01,6종,2418
163,정읍,2019-01,1종,211615
163,정읍,2019-01,2종,8685
163,정읍,2019-01,3종,16654
163,정읍,2019-01,4종,13801
163,정읍,2019-01,5종,12790
163,정읍,2019-01,6종,6032
164,무주,2019-01,1종,175792
164,무주,2019-01,2종,2610
164,무주,2019-01,3종,5843
164,무주,2019-01,4종,2878
164,무주,2019-01,5종,2850
164,무주,2019-01,6종,5594
165,백양사,2019-01,1종,46499
165,백양사,2019-01,2종,942
165,백양사,2019-01,3종,2158
165,백양사,2019-01,4종,1510
165,백양사,2019-01,5종,1032
165,백양사,2019-01,6종,1663
166,장성,2019-01,1종,158202
166,장성,2019-01,2종,10398
166,장성,2019-01,3종,14694
166,장성,2019-01,4종,12500
166,장성,2019-01,5종,14579
166,장성,2019-01,6종,5753
167,광주,2019-01,1종,992112
167,광주,2019-01,2종,34255
167,광주,2019-01,3종,81257
167,광주,2019-01,4종,60099
167,광주,2019-01,5종,41023
167,광주,2019-01,6종,29147
168,덕유산,2019-01,1종,100821
168,덕유산,2019-01,2종,1268
168,덕유산,2019-01,3종,2879
168,덕유산,2019-01,4종,904
168,덕유산,2019-01,5종,818
168,덕유산,2019-01,6종,2089
169,장수,2019-01,1종,104394
169,장수,2019-01,2종,2337
169,장수,2019-01,3종,3795
169,장수,2019-01,4종,2681
169,장수,2019-01,5종,1856
169,장수,2019-01,6종,3003
170,서상,2019-01,1종,42780
170,서상,2019-01,2종,1574
170,서상,2019-01,3종,4459
170,서상,2019-01,4종,3428
170,서상,2019-01,5종,3132
170,서상,2019-01,6종,1694
171,마성,2019-01,1종,416767
171,마성,2019-01,2종,10475
171,마성,2019-01,3종,17071
171,마성,2019-01,4종,7650
171,마성,2019-01,5종,5289
171,마성,2019-01,6종,21974
172,용인,2019-01,1종,829631
172,용인,2019-01,2종,51711
172,용인,2019-01,3종,42059
172,용인,2019-01,4종,29058
172,용인,2019-01,5종,26678
172,용인,2019-01,6종,60696
173,양지,2019-01,1종,860812
173,양지,2019-01,2종,83371
173,양지,2019-01,3종,69418
173,양지,2019-01,4종,71862
173,양지,2019-01,5종,60087
173,양지,2019-01,6종,49853
174,춘천,2019-01,1종,835515
174,춘천,2019-01,2종,17481
174,춘천,2019-01,3종,26901
174,춘천,2019-01,4종,9683
174,춘천,2019-01,5종,6891
174,춘천,2019-01,6종,48716
175,덕평,2019-01,1종,412300
175,덕평,2019-01,2종,45699
175,덕평,2019-01,3종,40467
175,덕평,2019-01,4종,48376
175,덕평,2019-01,5종,36329
175,덕평,2019-01,6종,25414
176,이천,2019-01,1종,535717
176,이천,2019-01,2종,30320
176,이천,2019-01,3종,49374
176,이천,2019-01,4종,52796
176,이천,2019-01,5종,43944
176,이천,2019-01,6종,28401
177,여주,2019-01,1종,220980
177,여주,2019-01,2종,11055
177,여주,2019-01,3종,34723
177,여주,2019-01,4종,34994
177,여주,2019-01,5종,16939
177,여주,2019-01,6종,11475
178,문막,2019-01,1종,230941
178,문막,2019-01,2종,16608
178,문막,2019-01,3종,31864
178,문막,2019-01,4종,13138
178,문막,2019-01,5종,15096
178,문막,2019-01,6종,11868
179,홍천,2019-01,1종,359099
179,홍천,2019-01,2종,8999
179,홍천,2019-01,3종,17803
179,홍천,2019-01,4종,7763
179,홍천,2019-01,5종,5236
179,홍천,2019-01,6종,23126
180,원주,2019-01,1종,307525
180,원주,2019-01,2종,15668
180,원주,2019-01,3종,20820
180,원주,2019-01,4종,15807
180,원주,2019-01,5종,14161
180,원주,2019-01,6종,16001
181,새말,2019-01,1종,180001
181,새말,2019-01,2종,6842
181,새말,2019-01,3종,10234
181,새말,2019-01,4종,6609
181,새말,2019-01,5종,3773
181,새말,2019-01,6종,7523
182,둔내,2019-01,1종,157625
182,둔내,2019-01,2종,2578
182,둔내,2019-01,3종,7060
182,둔내,2019-01,4종,1912
182,둔내,2019-01,5종,1343
182,둔내,2019-01,6종,5552
183,면온,2019-01,1종,126195
183,면온,2019-01,2종,1385
183,면온,2019-01,3종,5238
183,면온,2019-01,4종,785
183,면온,2019-01,5종,1862
183,면온,2019-01,6종,4164
184,대관령,2019-01,1종,254786
184,대관령,2019-01,2종,3926
184,대관령,2019-01,3종,14831
184,대관령,2019-01,4종,1404
184,대관령,2019-01,5종,1011
184,대관령,2019-01,6종,9850
185,평창,2019-01,1종,113633
185,평창,2019-01,2종,2383
185,평창,2019-01,3종,9414
185,평창,2019-01,4종,1622
185,평창,2019-01,5종,4286
185,평창,2019-01,6종,4578
186,속사,2019-01,1종,42975
186,속사,2019-01,2종,759
186,속사,2019-01,3종,1939
186,속사,2019-01,4종,468
186,속사,2019-01,5종,502
186,속사,2019-01,6종,1397
187,진부,2019-01,1종,167610
187,진부,2019-01,2종,3038
187,진부,2019-01,3종,8064
187,진부,2019-01,4종,1296
187,진부,2019-01,5종,937
187,진부,2019-01,6종,5994
188,서충주,2019-01,1종,128067
188,서충주,2019-01,2종,6249
188,서충주,2019-01,3종,11477
188,서충주,2019-01,4종,10963
188,서충주,2019-01,5종,16131
188,서충주,2019-01,6종,5531
189,강릉,2019-01,1종,595730
189,강릉,2019-01,2종,14081
189,강릉,2019-01,3종,39156
189,강릉,2019-01,4종,8988
189,강릉,2019-01,5종,13297
189,강릉,2019-01,6종,28574
190,동서울,2019-01,1종,3203522
190,동서울,2019-01,2종,155546
190,동서울,2019-01,3종,212765
190,동서울,2019-01,4종,137947
190,동서울,2019-01,5종,88653
190,동서울,2019-01,6종,154434
191,경기광주,2019-01,1종,704873
191,경기광주,2019-01,2종,37320
191,경기광주,2019-01,3종,32683
191,경기광주,2019-01,4종,21387
191,경기광주,2019-01,5종,12741
191,경기광주,2019-01,6종,52495
192,곤지암,2019-01,1종,682050
192,곤지암,2019-01,2종,59377
192,곤지암,2019-01,3종,42062
192,곤지암,2019-01,4종,45766
192,곤지암,2019-01,5종,30023
192,곤지암,2019-01,6종,40262
193,일죽,2019-01,1종,357708
193,일죽,2019-01,2종,29751
193,일죽,2019-01,3종,40047
193,일죽,2019-01,4종,41949
193,일죽,2019-01,5종,28219
193,일죽,2019-01,6종,15884
194,서이천,2019-01,1종,442284
194,서이천,2019-01,2종,61194
194,서이천,2019-01,3종,51665
194,서이천,2019-01,4종,42424
194,서이천,2019-01,5종,17650
194,서이천,2019-01,6종,26867
195,대소,2019-01,1종,238112
195,대소,2019-01,2종,28298
195,대소,2019-01,3종,42125
195,대소,2019-01,4종,40970
195,대소,2019-01,5종,28036
195,대소,2019-01,6종,11322
196,진천,2019-01,1종,270067
196,진천,2019-01,2종,16454
196,진천,2019-01,3종,24161
196,진천,2019-01,4종,21769
196,진천,2019-01,5종,31002
196,진천,2019-01,6종,13103
197,증평,2019-01,1종,314093
197,증평,2019-01,2종,16594
197,증평,2019-01,3종,26530
197,증평,2019-01,4종,24391
197,증평,2019-01,5종,24312
197,증평,2019-01,6종,12948
198,서청주,2019-01,1종,709107
198,서청주,2019-01,2종,27860
198,서청주,2019-01,3종,39115
198,서청주,2019-01,4종,30528
198,서청주,2019-01,5종,21540
198,서청주,2019-01,6종,33738
199,오창,2019-01,1종,448621
199,오창,2019-01,2종,14638
199,오창,2019-01,3종,25032
199,오창,2019-01,4종,21194
199,오창,2019-01,5종,19365
199,오창,2019-01,6종,19648
200,금산,2019-01,1종,135545
200,금산,2019-01,2종,2961
200,금산,2019-01,3종,5920
200,금산,2019-01,4종,4600
200,금산,2019-01,5종,8565
200,금산,2019-01,6종,6391
201,칠곡,2019-01,1종,662950
201,칠곡,2019-01,2종,18987
201,칠곡,2019-01,3종,20782
201,칠곡,2019-01,4종,9621
201,칠곡,2019-01,5종,12415
201,칠곡,2019-01,6종,32068
202,다부,2019-01,1종,110104
202,다부,2019-01,2종,5301
202,다부,2019-01,3종,4804
202,다부,2019-01,4종,3548
202,다부,2019-01,5종,10295
202,다부,2019-01,6종,4078
203,가산,2019-01,1종,531473
203,가산,2019-01,2종,18333
203,가산,2019-01,3종,20008
203,가산,2019-01,4종,16232
203,가산,2019-01,5종,30464
203,가산,2019-01,6종,21607
204,추부,2019-01,1종,170000
204,추부,2019-01,2종,7005
204,추부,2019-01,3종,8384
204,추부,2019-01,4종,7273
204,추부,2019-01,5종,4922
204,추부,2019-01,6종,9052
205,군위,2019-01,1종,150352
205,군위,2019-01,2종,4227
205,군위,2019-01,3종,5140
205,군위,2019-01,4종,3809
205,군위,2019-01,5종,6107
205,군위,2019-01,6종,6660
206,의성,2019-01,1종,160909
206,의성,2019-01,2종,3047
206,의성,2019-01,3종,4499
206,의성,2019-01,4종,2419
206,의성,2019-01,5종,6143
206,의성,2019-01,6종,5156
207,남안동,2019-01,1종,289842
207,남안동,2019-01,2종,7430
207,남안동,2019-01,3종,7886
207,남안동,2019-01,4종,5388
207,남안동,2019-01,5종,8145
207,남안동,2019-01,6종,10089
208,서안동,2019-01,1종,242147
208,서안동,2019-01,2종,6232
208,서안동,2019-01,3종,17753
208,서안동,2019-01,4종,6460
208,서안동,2019-01,5종,10977
208,서안동,2019-01,6종,7228
209,예천,2019-01,1종,21229
209,예천,2019-01,2종,437
209,예천,2019-01,3종,446
209,예천,2019-01,4종,239
209,예천,2019-01,5종,604
209,예천,2019-01,6종,804
210,영주,2019-01,1종,175651
210,영주,2019-01,2종,4277
210,영주,2019-01,3종,9876
210,영주,2019-01,4종,5728
210,영주,2019-01,5종,15324
210,영주,2019-01,6종,5061
211,풍기,2019-01,1종,202583
211,풍기,2019-01,2종,4028
211,풍기,2019-01,3종,13723
211,풍기,2019-01,4종,6116
211,풍기,2019-01,5종,8118
211,풍기,2019-01,6종,6640
212,북수원,2019-01,1종,1235603
212,북수원,2019-01,2종,34863
212,북수원,2019-01,3종,49394
212,북수원,2019-01,4종,25987
212,북수원,2019-01,5종,39305
212,북수원,2019-01,6종,73717
213,부곡,2019-01,1종,355065
213,부곡,2019-01,2종,8212
213,부곡,2019-01,3종,7516
213,부곡,2019-01,4종,11550
213,부곡,2019-01,5종,68458
213,부곡,2019-01,6종,24788
214,동군포,2019-01,1종,281230
214,동군포,2019-01,2종,21867
214,동군포,2019-01,3종,19466
214,동군포,2019-01,4종,46377
214,동군포,2019-01,5종,25636
214,동군포,2019-01,6종,19956
215,군포,2019-01,1종,745537
215,군포,2019-01,2종,28652
215,군포,2019-01,3종,29817
215,군포,2019-01,4종,14972
215,군포,2019-01,5종,19619
215,군포,2019-01,6종,48924
216,횡성,2019-01,1종,167951
216,횡성,2019-01,2종,5337
216,횡성,2019-01,3종,6675
216,횡성,2019-01,4종,4715
216,횡성,2019-01,5종,4239
216,횡성,2019-01,6종,8936
217,북원주,2019-01,1종,72450
217,북원주,2019-01,2종,4375
217,북원주,2019-01,3종,2913
217,북원주,2019-01,4종,2281
217,북원주,2019-01,5종,1474
217,북원주,2019-01,6종,4284
218,남원주,2019-01,1종,661735
218,남원주,2019-01,2종,14250
218,남원주,2019-01,3종,27783
218,남원주,2019-01,4종,8661
218,남원주,2019-01,5종,8458
218,남원주,2019-01,6종,33437
219,신림,2019-01,1종,100831
219,신림,2019-01,2종,2465
219,신림,2019-01,3종,2131
219,신림,2019-01,4종,2030
219,신림,2019-01,5종,6215
219,신림,2019-01,6종,4110
220,덕평휴게소,2019-01,1종,13138
220,덕평휴게소,2019-01,2종,384
220,덕평휴게소,2019-01,3종,212
220,덕평휴게소,2019-01,4종,44
220,덕평휴게소,2019-01,5종,80
220,덕평휴게소,2019-01,6종,856
221,생초,2019-01,1종,49161
221,생초,2019-01,2종,1428
221,생초,2019-01,3종,3261
221,생초,2019-01,4종,3317
221,생초,2019-01,5종,9179
221,생초,2019-01,6종,1562
222,산청,2019-01,1종,53129
222,산청,2019-01,2종,1609
