영업소코드,영업소명,연월,차종,교통량
64,청계,2025-01,2종,82310
64,청계,2025-01,3종,104955
64,청계,2025-01,4종,53345
64,청계,2025-01,5종,75843
64,청계,2025-01,6종,214139
65,판교,2025-01,1종,2195802
65,판교,2025-01,2종,19828
65,판교,2025-01,3종,137633
65,판교,2025-01,4종,12097
65,판교,2025-01,5종,17213
65,판교,2025-01,6종,86480
66,하남,2025-01,1종,861651
66,하남,2025-01,2종,16160
66,하남,2025-01,3종,7895
66,하남,2025-01,4종,7406
66,하남,2025-01,5종,6421
66,하남,2025-01,6종,44884
67,시흥,2025-01,1종,3995691
67,시흥,2025-01,2종,96782
67,시흥,2025-01,3종,84651
67,시흥,2025-01,4종,91554
67,시흥,2025-01,5종,83388
67,시흥,2025-01,6종,204762
68,김포,2025-01,1종,4762413
68,김포,2025-01,2종,121552
68,김포,2025-01,3종,82264
68,김포,2025-01,4종,88202
68,김포,2025-01,5종,115813
68,김포,2025-01,6종,288029
69,대왕판교,2025-01,1종,222944
69,대왕판교,2025-01,2종,1632
69,대왕판교,2025-01,3종,1527
69,대왕판교,2025-01,4종,34
69,대왕판교,2025-01,5종,16
69,대왕판교,2025-01,6종,8274
73,초이(개),2025-01,1종,89541
73,초이(개),2025-01,2종,2605
73,초이(개),2025-01,3종,2168
73,초이(개),2025-01,4종,12166
73,초이(개),2025-01,5종,7577
73,초이(개),2025-01,6종,6941
74,덕소삼패,2025-01,1종,368372
74,덕소삼패,2025-01,2종,5934
74,덕소삼패,2025-01,3종,3724
74,덕소삼패,2025-01,4종,5373
74,덕소삼패,2025-01,5종,13600
74,덕소삼패,2025-01,6종,24968
91,대동(개),2025-01,1종,94892
91,대동(개),2025-01,2종,3362
91,대동(개),2025-01,3종,2339
91,대동(개),2025-01,4종,10490
91,대동(개),2025-01,5종,7002
91,대동(개),2025-01,6종,4612
92,내서,2025-01,1종,202726
92,내서,2025-01,2종,4783
92,내서,2025-01,3종,7780
92,내서,2025-01,4종,4202
92,내서,2025-01,5종,6901
92,내서,2025-01,6종,13150
101,서울,2025-01,1종,5141651
101,서울,2025-01,2종,174794
101,서울,2025-01,3종,490419
101,서울,2025-01,4종,110162
101,서울,2025-01,5종,53548
101,서울,2025-01,6종,185896
102,동수원,2025-01,1종,2065855
102,동수원,2025-01,2종,21334
102,동수원,2025-01,3종,62170
102,동수원,2025-01,4종,7847
102,동수원,2025-01,5종,7386
102,동수원,2025-01,6종,101228
103,수원신갈,2025-01,1종,2198103
103,수원신갈,2025-01,2종,69582
103,수원신갈,2025-01,3종,130863
103,수원신갈,2025-01,4종,51481
103,수원신갈,2025-01,5종,24609
103,수원신갈,2025-01,6종,98730
104,지곡,2025-01,1종,45714
104,지곡,2025-01,2종,735
104,지곡,2025-01,3종,1711
104,지곡,2025-01,4종,2453
104,지곡,2025-01,5종,3076
104,지곡,2025-01,6종,1464
105,기흥,2025-01,1종,990188
105,기흥,2025-01,2종,11944
105,기흥,2025-01,3종,32277
105,기흥,2025-01,4종,9304
105,기흥,2025-01,5종,7009
105,기흥,2025-01,6종,47554
106,오산,2025-01,1종,1205225
106,오산,2025-01,2종,81500
106,오산,2025-01,3종,73122
106,오산,2025-01,4종,55727
106,오산,2025-01,5종,27864
106,오산,2025-01,6종,67800
107,안성,2025-01,1종,1147595
107,안성,2025-01,2종,24449
107,안성,2025-01,3종,39096
107,안성,2025-01,4종,16976
107,안성,2025-01,5종,9614
107,안성,2025-01,6종,65221
108,천안,2025-01,1종,1641293
108,천안,2025-01,2종,31581
108,천안,2025-01,3종,78220
108,천안,2025-01,4종,30087
108,천안,2025-01,5종,32878
108,천안,2025-01,6종,75706
109,계룡,2025-01,1종,216831
109,계룡,2025-01,2종,10618
109,계룡,2025-01,3종,10975
109,계룡,2025-01,4종,13301
109,계룡,2025-01,5종,7323
109,계룡,2025-01,6종,12147
110,독립기념관,2025-01,1종,327176
110,독립기념관,2025-01,2종,14988
110,독립기념관,2025-01,3종,20575
110,독립기념관,2025-01,4종,32136
110,독립기념관,2025-01,5종,26138
110,독립기념관,2025-01,6종,13952
111,청주,2025-01,1종,560299
111,청주,2025-01,2종,13465
111,청주,2025-01,3종,37252
111,청주,2025-01,4종,21007
111,청주,2025-01,5종,26162
111,청주,2025-01,6종,22254
112,남청주,2025-01,1종,445805
112,남청주,2025-01,2종,25296
112,남청주,2025-01,3종,22312
112,남청주,2025-01,4종,44014
112,남청주,2025-01,5종,43803
112,남청주,2025-01,6종,17387
113,신탄진,2025-01,1종,743018
113,신탄진,2025-01,2종,24498
113,신탄진,2025-01,3종,21787
113,신탄진,2025-01,4종,42384
113,신탄진,2025-01,5종,59604
113,신탄진,2025-01,6종,35089
114,남대전,2025-01,1종,389086
114,남대전,2025-01,2종,13085
114,남대전,2025-01,3종,20624
114,남대전,2025-01,4종,40077
114,남대전,2025-01,5종,11268
114,남대전,2025-01,6종,19624
115,대전,2025-01,1종,1427370
115,대전,2025-01,2종,27093
115,대전,2025-01,3종,45474
115,대전,2025-01,4종,14665
115,대전,2025-01,5종,11371
115,대전,2025-01,6종,70864
116,옥천,2025-01,1종,454669
116,옥천,2025-01,2종,15073
116,옥천,2025-01,3종,14114
116,옥천,2025-01,4종,28579
116,옥천,2025-01,5종,26198
116,옥천,2025-01,6종,22770
117,금강,2025-01,1종,33492
117,금강,2025-01,2종,716
117,금강,2025-01,3종,1147
117,금강,2025-01,4종,2518
117,금강,2025-01,5종,1000
117,금강,2025-01,6종,1975
118,영동,2025-01,1종,109824
118,영동,2025-01,2종,2498
118,영동,2025-01,3종,3246
118,영동,2025-01,4종,4181
118,영동,2025-01,5종,8975
118,영동,2025-01,6종,4326
119,판암,2025-01,1종,613935
119,판암,2025-01,2종,10376
119,판암,2025-01,3종,8576
119,판암,2025-01,4종,4333
119,판암,2025-01,5종,5168
119,판암,2025-01,6종,32942
120,황간,2025-01,1종,96295
120,황간,2025-01,2종,1591
120,황간,2025-01,3종,2641
120,황간,2025-01,4종,4577
120,황간,2025-01,5종,6658
120,황간,2025-01,6종,3666
121,추풍령,2025-01,1종,46100
121,추풍령,2025-01,2종,741
121,추풍령,2025-01,3종,1138
121,추풍령,2025-01,4종,1438
121,추풍령,2025-01,5종,2685
121,추풍령,2025-01,6종,1993
122,김천,2025-01,1종,245618
122,김천,2025-01,2종,4234
122,김천,2025-01,3종,6461
122,김천,2025-01,4종,7444
122,김천,2025-01,5종,6487
122,김천,2025-01,6종,10932
123,구미,2025-01,1종,767006
123,구미,2025-01,2종,11829
123,구미,2025-01,3종,23222
123,구미,2025-01,4종,17752
123,구미,2025-01,5종,11982
123,구미,2025-01,6종,34134
124,상주,2025-01,1종,100578
124,상주,2025-01,2종,2390
124,상주,2025-01,3종,3446
124,상주,2025-01,4종,4659
124,상주,2025-01,5종,5284
124,상주,2025-01,6종,3136
125,남구미,2025-01,1종,584349
125,남구미,2025-01,2종,16172
125,남구미,2025-01,3종,25548
125,남구미,2025-01,4종,25391
125,남구미,2025-01,5종,33416
125,남구미,2025-01,6종,28133
126,왜관,2025-01,1종,667624
126,왜관,2025-01,2종,31887
126,왜관,2025-01,3종,26671
126,왜관,2025-01,4종,29837
126,왜관,2025-01,5종,33449
126,왜관,2025-01,6종,27586
127,서대구,2025-01,1종,1792051
127,서대구,2025-01,2종,46003
127,서대구,2025-01,3종,55902
127,서대구,2025-01,4종,42638
127,서대구,2025-01,5종,34027
127,서대구,2025-01,6종,74337
128,금왕꽃동네,2025-01,1종,264378
128,금왕꽃동네,2025-01,2종,13535
128,금왕꽃동네,2025-01,3종,18659
128,금왕꽃동네,2025-01,4종,28393
128,금왕꽃동네,2025-01,5종,29400
128,금왕꽃동네,2025-01,6종,11041
129,북대구,2025-01,1종,1695938
129,북대구,2025-01,2종,38917
129,북대구,2025-01,3종,41205
129,북대구,2025-01,4종,21699
129,북대구,2025-01,5종,20255
129,북대구,2025-01,6종,67258
130,동김천,2025-01,1종,338601
130,동김천,2025-01,2종,6973
130,동김천,2025-01,3종,14393
130,동김천,2025-01,4종,13812
130,동김천,2025-01,5종,22346
130,동김천,2025-01,6종,14834
131,경산,2025-01,1종,871832
131,경산,2025-01,2종,52954
131,경산,2025-01,3종,48485
131,경산,2025-01,4종,49193
131,경산,2025-01,5종,43529
131,경산,2025-01,6종,43024
132,영천,2025-01,1종,379436
132,영천,2025-01,2종,12020
132,영천,2025-01,3종,24427
132,영천,2025-01,4종,21697
132,영천,2025-01,5종,27081
132,영천,2025-01,6종,13850
133,서경주,2025-01,1종,220898
133,서경주,2025-01,2종,5263
133,서경주,2025-01,3종,8527
133,서경주,2025-01,4종,8179
133,서경주,2025-01,5종,18645
133,서경주,2025-01,6종,7312
134,선산,2025-01,1종,92360
134,선산,2025-01,2종,2304
134,선산,2025-01,3종,3644
134,선산,2025-01,4종,4340
134,선산,2025-01,5종,3805
134,선산,2025-01,6종,3463
135,경주,2025-01,1종,899720
135,경주,2025-01,2종,14877
135,경주,2025-01,3종,43521
135,경주,2025-01,4종,30167
135,경주,2025-01,5종,43000
135,경주,2025-01,6종,34341
136,음성,2025-01,1종,287239
136,음성,2025-01,2종,8357
136,음성,2025-01,3종,11098
136,음성,2025-01,4종,17050
136,음성,2025-01,5종,21638
136,음성,2025-01,6종,9607
137,통도사,2025-01,1종,346047
137,통도사,2025-01,2종,14352
137,통도사,2025-01,3종,16917
137,통도사,2025-01,4종,16070
137,통도사,2025-01,5종,21405
137,통도사,2025-01,6종,17332
138,양산,2025-01,1종,777473
138,양산,2025-01,2종,58760
138,양산,2025-01,3종,45834
138,양산,2025-01,4종,59868
138,양산,2025-01,5종,64263
138,양산,2025-01,6종,37122
139,서울산,2025-01,1종,556468
139,서울산,2025-01,2종,13324
139,서울산,2025-01,3종,18321
139,서울산,2025-01,4종,13523
139,서울산,2025-01,5종,15361
139,서울산,2025-01,6종,29838
140,부산,2025-01,1종,1826825
140,부산,2025-01,2종,39656
140,부산,2025-01,3종,35615
140,부산,2025-01,4종,27298
140,부산,2025-01,5종,37527
140,부산,2025-01,6종,83759
142,군북,2025-01,1종,431371
142,군북,2025-01,2종,8739
142,군북,2025-01,3종,13215
142,군북,2025-01,4종,11159
142,군북,2025-01,5종,24317
142,군북,2025-01,6종,22023
143,장지,2025-01,1종,112514
143,장지,2025-01,2종,3150
143,장지,2025-01,3종,5307
143,장지,2025-01,4종,5258
143,장지,2025-01,5종,23461
143,장지,2025-01,6종,6926
144,함안,2025-01,1종,281526
144,함안,2025-01,2종,7049
144,함안,2025-01,3종,8333
144,함안,2025-01,4종,8190
144,함안,2025-01,5종,17889
144,함안,2025-01,6종,14929
145,산인,2025-01,1종,970881
145,산인,2025-01,2종,14140
145,산인,2025-01,3종,30817
145,산인,2025-01,4종,13740
145,산인,2025-01,5종,18066
145,산인,2025-01,6종,41568
146,동창원,2025-01,1종,535030
146,동창원,2025-01,2종,12747
146,동창원,2025-01,3종,11673
146,동창원,2025-01,4종,11952
146,동창원,2025-01,5종,16566
146,동창원,2025-01,6종,32613
147,진례,2025-01,1종,427224
147,진례,2025-01,2종,26205
147,진례,2025-01,3종,26280
147,진례,2025-01,4종,23896
147,진례,2025-01,5종,35813
147,진례,2025-01,6종,26785
148,서김해,2025-01,1종,865206
148,서김해,2025-01,2종,20127
148,서김해,2025-01,3종,20731
148,서김해,2025-01,4종,17463
148,서김해,2025-01,5종,21599
148,서김해,2025-01,6종,50157
149,동김해,2025-01,1종,1021625
149,동김해,2025-01,2종,24027
149,동김해,2025-01,3종,24375
149,동김해,2025-01,4종,13963
149,동김해,2025-01,5종,13724
149,동김해,2025-01,6종,67299
150,북부산,2025-01,1종,1742115
150,북부산,2025-01,2종,22478
150,북부산,2025-01,3종,21750
150,북부산,2025-01,4종,10918
150,북부산,2025-01,5종,35194
150,북부산,2025-01,6종,96668
151,북대전,2025-01,1종,775429
151,북대전,2025-01,2종,10165
151,북대전,2025-01,3종,22129
151,북대전,2025-01,4종,14089
151,북대전,2025-01,5종,19748
151,북대전,2025-01,6종,35769
152,유성,2025-01,1종,1132176
152,유성,2025-01,2종,17532
152,유성,2025-01,3종,30941
152,유성,2025-01,4종,22594
152,유성,2025-01,5종,18500
152,유성,2025-01,6종,46474
153,서대전,2025-01,1종,955315
153,서대전,2025-01,2종,15575
153,서대전,2025-01,3종,16343
153,서대전,2025-01,4종,19006
153,서대전,2025-01,5종,19466
153,서대전,2025-01,6종,47161
154,안영,2025-01,1종,486326
154,안영,2025-01,2종,10977
154,안영,2025-01,3종,11715
154,안영,2025-01,4종,9308
154,안영,2025-01,5종,12056
154,안영,2025-01,6종,23391
155,논산,2025-01,1종,256785
155,논산,2025-01,2종,8650
155,논산,2025-01,3종,14545
155,논산,2025-01,4종,14956
155,논산,2025-01,5종,14244
155,논산,2025-01,6종,8741
156,익산,2025-01,1종,297716
156,익산,2025-01,2종,16209
156,익산,2025-01,3종,24663
156,익산,2025-01,4종,33703
156,익산,2025-01,5종,33921
156,익산,2025-01,6종,7943
157,삼례,2025-01,1종,114250
157,삼례,2025-01,2종,3090
157,삼례,2025-01,3종,4569
157,삼례,2025-01,4종,6205
157,삼례,2025-01,5종,8574
157,삼례,2025-01,6종,3060
158,전주,2025-01,1종,447417
158,전주,2025-01,2종,12133
158,전주,2025-01,3종,34970
158,전주,2025-01,4종,18100
158,전주,2025-01,5종,30777
158,전주,2025-01,6종,12155
159,서전주,2025-01,1종,373601
159,서전주,2025-01,2종,10899
159,서전주,2025-01,3종,11650
159,서전주,2025-01,4종,13911
159,서전주,2025-01,5종,11165
159,서전주,2025-01,6종,9556
160,김제,2025-01,1종,134902
160,김제,2025-01,2종,5207
160,김제,2025-01,3종,6660
160,김제,2025-01,4종,9628
160,김제,2025-01,5종,6187
160,김제,2025-01,6종,3460
161,금산사,2025-01,1종,39704
161,금산사,2025-01,2종,4170
161,금산사,2025-01,3종,1785
161,금산사,2025-01,4종,2335
161,금산사,2025-01,5종,2668
161,금산사,2025-01,6종,1110
162,태인,2025-01,1종,103969
162,태인,2025-01,2종,3584
162,태인,2025-01,3종,6249
162,태인,2025-01,4종,9315
162,태인,2025-01,5종,7009
162,태인,2025-01,6종,2749
163,정읍,2025-01,1종,241904
163,정읍,2025-01,2종,5497
163,정읍,2025-01,3종,10920
163,정읍,2025-01,4종,12074
163,정읍,2025-01,5종,12228
163,정읍,2025-01,6종,5968
164,무주,2025-01,1종,211826
164,무주,2025-01,2종,2133
164,무주,2025-01,3종,4930
164,무주,2025-01,4종,3241
164,무주,2025-01,5종,2995
164,무주,2025-01,6종,6208
165,백양사,2025-01,1종,66667
165,백양사,2025-01,2종,1620
165,백양사,2025-01,3종,1304
165,백양사,2025-01,4종,2675
165,백양사,2025-01,5종,890
165,백양사,2025-01,6종,1975
166,장성,2025-01,1종,169411
166,장성,2025-01,2종,11541
166,장성,2025-01,3종,8851
166,장성,2025-01,4종,9563
166,장성,2025-01,5종,6611
166,장성,2025-01,6종,5474
167,광주,2025-01,1종,969260
167,광주,2025-01,2종,21964
167,광주,2025-01,3종,43469
167,광주,2025-01,4종,25724
167,광주,2025-01,5종,16495
167,광주,2025-01,6종,24864
168,덕유산,2025-01,1종,115963
168,덕유산,2025-01,2종,1056
168,덕유산,2025-01,3종,1732
168,덕유산,2025-01,4종,1053
168,덕유산,2025-01,5종,554
168,덕유산,2025-01,6종,2357
169,장수,2025-01,1종,124866
169,장수,2025-01,2종,2064
169,장수,2025-01,3종,2779
169,장수,2025-01,4종,3281
169,장수,2025-01,5종,1796
169,장수,2025-01,6종,3176
170,서상,2025-01,1종,59629
170,서상,2025-01,2종,1024
170,서상,2025-01,3종,2867
170,서상,2025-01,4종,3453
170,서상,2025-01,5종,2248
170,서상,2025-01,6종,2031
171,마성,2025-01,1종,362254
171,마성,2025-01,2종,5669
171,마성,2025-01,3종,15435
171,마성,2025-01,4종,5243
171,마성,2025-01,5종,2141
171,마성,2025-01,6종,14848
172,용인,2025-01,1종,883644
172,용인,2025-01,2종,31744
172,용인,2025-01,3종,21633
172,용인,2025-01,4종,20621
172,용인,2025-01,5종,14891
172,용인,2025-01,6종,54129
173,양지,2025-01,1종,934295
173,양지,2025-01,2종,73991
173,양지,2025-01,3종,50074
173,양지,2025-01,4종,69920
173,양지,2025-01,5종,53508
173,양지,2025-01,6종,42235
174,춘천,2025-01,1종,931387
174,춘천,2025-01,2종,15908
174,춘천,2025-01,3종,18332
174,춘천,2025-01,4종,9227
174,춘천,2025-01,5종,7334
174,춘천,2025-01,6종,44346
175,덕평,2025-01,1종,426592
175,덕평,2025-01,2종,35561
175,덕평,2025-01,3종,24568
175,덕평,2025-01,4종,39188
175,덕평,2025-01,5종,27171
175,덕평,2025-01,6종,21365
176,이천,2025-01,1종,555478
176,이천,2025-01,2종,30447
176,이천,2025-01,3종,49684
176,이천,2025-01,4종,51447
176,이천,2025-01,5종,43372
176,이천,2025-01,6종,25737
177,여주,2025-01,1종,272472
177,여주,2025-01,2종,11127
177,여주,2025-01,3종,25626
177,여주,2025-01,4종,29857
177,여주,2025-01,5종,17355
177,여주,2025-01,6종,11684
178,문막,2025-01,1종,261492
178,문막,2025-01,2종,16144
178,문막,2025-01,3종,19708
178,문막,2025-01,4종,12993
178,문막,2025-01,5종,17908
178,문막,2025-01,6종,12231
179,홍천,2025-01,1종,411074
179,홍천,2025-01,2종,7559
179,홍천,2025-01,3종,11679
179,홍천,2025-01,4종,6618
179,홍천,2025-01,5종,7176
179,홍천,2025-01,6종,20783
180,원주,2025-01,1종,362257
180,원주,2025-01,2종,16754
180,원주,2025-01,3종,13303
180,원주,2025-01,4종,16005
180,원주,2025-01,5종,12884
180,원주,2025-01,6종,17725
181,새말,2025-01,1종,203982
181,새말,2025-01,2종,6654
181,새말,2025-01,3종,7733
181,새말,2025-01,4종,6899
181,새말,2025-01,5종,4915
181,새말,2025-01,6종,7142
182,둔내,2025-01,1종,195220
182,둔내,2025-01,2종,2340
182,둔내,2025-01,3종,4261
182,둔내,2025-01,4종,1643
182,둔내,2025-01,5종,1559
182,둔내,2025-01,6종,6332
183,면온,2025-01,1종,130293
183,면온,2025-01,2종,964
183,면온,2025-01,3종,1991
183,면온,2025-01,4종,581
183,면온,2025-01,5종,1313
183,면온,2025-01,6종,3556
184,대관령,2025-01,1종,357389
184,대관령,2025-01,2종,3808
184,대관령,2025-01,3종,10203
184,대관령,2025-01,4종,1081
184,대관령,2025-01,5종,1438
184,대관령,2025-01,6종,11312
185,평창,2025-01,1종,118790
185,평창,2025-01,2종,1635
185,평창,2025-01,3종,5216
185,평창,2025-01,4종,1579
185,평창,2025-01,5종,2799
185,평창,2025-01,6종,3681
186,속사,2025-01,1종,46304
186,속사,2025-01,2종,568
186,속사,2025-01,3종,1326
186,속사,2025-01,4종,560
186,속사,2025-01,5종,653
186,속사,2025-01,6종,1236
187,진부,2025-01,1종,188988
187,진부,2025-01,2종,2341
187,진부,2025-01,3종,5122
187,진부,2025-01,4종,1322
187,진부,2025-01,5종,1813
187,진부,2025-01,6종,5760
188,서충주,2025-01,1종,151150
188,서충주,2025-01,2종,5375
188,서충주,2025-01,3종,10497
188,서충주,2025-01,4종,14475
188,서충주,2025-01,5종,14406
188,서충주,2025-01,6종,5807
189,강릉,2025-01,1종,694416
189,강릉,2025-01,2종,14207
189,강릉,2025-01,3종,26709
189,강릉,2025-01,4종,8748
189,강릉,2025-01,5종,13781
189,강릉,2025-01,6종,29010
190,동서울,2025-01,1종,2989473
190,동서울,2025-01,2종,111183
190,동서울,2025-01,3종,112305
190,동서울,2025-01,4종,91652
190,동서울,2025-01,5종,66916
190,동서울,2025-01,6종,117046
191,경기광주,2025-01,1종,602687
191,경기광주,2025-01,2종,25740
191,경기광주,2025-01,3종,19760
191,경기광주,2025-01,4종,12555
191,경기광주,2025-01,5종,10887
191,경기광주,2025-01,6종,33789
192,곤지암,2025-01,1종,700928
192,곤지암,2025-01,2종,52507
192,곤지암,2025-01,3종,30414
192,곤지암,2025-01,4종,46581
192,곤지암,2025-01,5종,29735
192,곤지암,2025-01,6종,33834
193,일죽,2025-01,1종,332318
193,일죽,2025-01,2종,21098
193,일죽,2025-01,3종,25523
193,일죽,2025-01,4종,47657
193,일죽,2025-01,5종,25626
193,일죽,2025-01,6종,11678
194,서이천,2025-01,1종,412451
194,서이천,2025-01,2종,47027
194,서이천,2025-01,3종,30874
194,서이천,2025-01,4종,43409
194,서이천,2025-01,5종,22496
194,서이천,2025-01,6종,19894
195,대소,2025-01,1종,230586
195,대소,2025-01,2종,20627
195,대소,2025-01,3종,30530
195,대소,2025-01,4종,42790
195,대소,2025-01,5종,29696
195,대소,2025-01,6종,9765
196,진천,2025-01,1종,286828
196,진천,2025-01,2종,14950
196,진천,2025-01,3종,17540
196,진천,2025-01,4종,27143
196,진천,2025-01,5종,30251
196,진천,2025-01,6종,12394
197,증평,2025-01,1종,302033
197,증평,2025-01,2종,12326
197,증평,2025-01,3종,16860
197,증평,2025-01,4종,27326
197,증평,2025-01,5종,26713
197,증평,2025-01,6종,10803
198,서청주,2025-01,1종,578738
198,서청주,2025-01,2종,19759
198,서청주,2025-01,3종,22683
198,서청주,2025-01,4종,23410
198,서청주,2025-01,5종,21891
198,서청주,2025-01,6종,23985
199,오창,2025-01,1종,477873
199,오창,2025-01,2종,11415
199,오창,2025-01,3종,19075
199,오창,2025-01,4종,18920
199,오창,2025-01,5종,20639
199,오창,2025-01,6종,18953
200,금산,2025-01,1종,162485
200,금산,2025-01,2종,2219
200,금산,2025-01,3종,6207
200,금산,2025-01,4종,4033
200,금산,2025-01,5종,7698
200,금산,2025-01,6종,7038
201,칠곡,2025-01,1종,502908
201,칠곡,2025-01,2종,11705
201,칠곡,2025-01,3종,10877
201,칠곡,2025-01,4종,6458
201,칠곡,2025-01,5종,6182
201,칠곡,2025-01,6종,25444
202,다부,2025-01,1종,125334
202,다부,2025-01,2종,5651
202,다부,2025-01,3종,3902
202,다부,2025-01,4종,4307
202,다부,2025-01,5종,6441
202,다부,2025-01,6종,4558
203,가산,2025-01,1종,562028
203,가산,2025-01,2종,14273
203,가산,2025-01,3종,14630
203,가산,2025-01,4종,13869
203,가산,2025-01,5종,28840
203,가산,2025-01,6종,21909
204,추부,2025-01,1종,209197
204,추부,2025-01,2종,5176
204,추부,2025-01,3종,5831
204,추부,2025-01,4종,6498
204,추부,2025-01,5종,6016
204,추부,2025-01,6종,9383
205,군위,2025-01,1종,212908
205,군위,2025-01,2종,3826
205,군위,2025-01,3종,5441
205,군위,2025-01,4종,3835
205,군위,2025-01,5종,4409
205,군위,2025-01,6종,7722
206,의성,2025-01,1종,178005
206,의성,2025-01,2종,2466
206,의성,2025-01,3종,3148
206,의성,2025-01,4종,2199
206,의성,2025-01,5종,2955
206,의성,2025-01,6종,5395
207,남안동,2025-01,1종,322161
207,남안동,2025-01,2종,5904
207,남안동,2025-01,3종,6083
207,남안동,2025-01,4종,5266
207,남안동,2025-01,5종,7799
207,남안동,2025-01,6종,9762
208,서안동,2025-01,1종,296973
208,서안동,2025-01,2종,5752
208,서안동,2025-01,3종,14185
208,서안동,2025-01,4종,8057
208,서안동,2025-01,5종,8300
208,서안동,2025-01,6종,7528
209,예천,2025-01,1종,28049
209,예천,2025-01,2종,471
209,예천,2025-01,3종,553
209,예천,2025-01,4종,745
209,예천,2025-01,5종,888
209,예천,2025-01,6종,764
210,영주,2025-01,1종,247305
210,영주,2025-01,2종,4336
210,영주,2025-01,3종,8439
210,영주,2025-01,4종,7002
210,영주,2025-01,5종,16654
210,영주,2025-01,6종,6399
211,풍기,2025-01,1종,255736
211,풍기,2025-01,2종,3431
211,풍기,2025-01,3종,8417
211,풍기,2025-01,4종,6087
211,풍기,2025-01,5종,8809
211,풍기,2025-01,6종,6916
212,북수원,2025-01,1종,1128096
212,북수원,2025-01,2종,24698
212,북수원,2025-01,3종,31206
212,북수원,2025-01,4종,16685
212,북수원,2025-01,5종,18001
212,북수원,2025-01,6종,52782
213,부곡,2025-01,1종,350798
213,부곡,2025-01,2종,8460
213,부곡,2025-01,3종,5465
213,부곡,2025-01,4종,9121
213,부곡,2025-01,5종,49072
213,부곡,2025-01,6종,20117
214,동군포,2025-01,1종,266679
214,동군포,2025-01,2종,13660
214,동군포,2025-01,3종,12045
214,동군포,2025-01,4종,24586
214,동군포,2025-01,5종,20190
214,동군포,2025-01,6종,15147
215,군포,2025-01,1종,691698
215,군포,2025-01,2종,16559
215,군포,2025-01,3종,14686
215,군포,2025-01,4종,8074
215,군포,2025-01,5종,9707
215,군포,2025-01,6종,36515
216,횡성,2025-01,1종,196239
