영업소코드,영업소명,연도,차종,교통량
11,인천,2022,1종,50568791
11,인천,2022,2종,1223332
11,인천,2022,3종,727362
11,인천,2022,4종,809345
11,인천,2022,5종,1557041
11,인천,2022,6종,3569897
12,서영암(개),2022,1종,888902
12,서영암(개),2022,2종,11254
12,서영암(개),2022,3종,14847
12,서영암(개),2022,4종,14670
12,서영암(개),2022,5종,35481
12,서영암(개),2022,6종,33038
13,순천만,2022,1종,2216624
13,순천만,2022,2종,53195
13,순천만,2022,3종,61309
13,순천만,2022,4종,43148
13,순천만,2022,5종,131841
13,순천만,2022,6종,82436
25,동부산,2022,1종,6203298
25,동부산,2022,2종,31522
25,동부산,2022,3종,51682
25,동부산,2022,4종,30861
25,동부산,2022,5종,80235
25,동부산,2022,6종,149977
29,가락(개),2022,1종,11056322
29,가락(개),2022,2종,232048
29,가락(개),2022,3종,236772
29,가락(개),2022,4종,243966
29,가락(개),2022,5종,1427911
29,가락(개),2022,6종,775247
53,남인천,2022,1종,25150176
53,남인천,2022,2종,526330
53,남인천,2022,3종,466694
53,남인천,2022,4종,312470
53,남인천,2022,5종,634431
53,남인천,2022,6종,1620781
56,일로,2022,1종,441492
56,일로,2022,2종,9425
56,일로,2022,3종,6696
56,일로,2022,4종,11086
56,일로,2022,5종,34602
56,일로,2022,6종,21223
57,다사,2022,1종,538291
57,다사,2022,2종,9294
57,다사,2022,3종,8275
57,다사,2022,4종,3792
57,다사,2022,5종,5444
57,다사,2022,6종,38343
58,지천,2022,1종,392036
58,지천,2022,2종,7629
58,지천,2022,3종,6829
58,지천,2022,4종,4036
58,지천,2022,5종,9898
58,지천,2022,6종,18967
61,성남,2022,1종,59078529
61,성남,2022,2종,1689985
61,성남,2022,3종,1583107
61,성남,2022,4종,1388219
61,성남,2022,5종,1169823
61,성남,2022,6종,3162741
62,구리남양주,2022,1종,61185396
62,구리남양주,2022,2종,1962759
62,구리남양주,2022,3종,1565193
62,구리남양주,2022,4종,1695602
62,구리남양주,2022,5종,1363721
62,구리남양주,2022,6종,3603420
63,토평,2022,1종,8623014
63,토평,2022,2종,258260
63,토평,2022,3종,163686
63,토평,2022,4종,210680
63,토평,2022,5종,221563
63,토평,2022,6종,523475
64,청계,2022,1종,52657050
64,청계,2022,2종,1216591
64,청계,2022,3종,1308464
64,청계,2022,4종,718031
64,청계,2022,5종,856129
64,청계,2022,6종,3022855
65,판교,2022,1종,28058509
65,판교,2022,2종,308013
65,판교,2022,3종,1453325
65,판교,2022,4종,113734
65,판교,2022,5종,119977
65,판교,2022,6종,1226328
66,하남,2022,1종,11422423
66,하남,2022,2종,285786
66,하남,2022,3종,147725
66,하남,2022,4종,157980
66,하남,2022,5종,161088
66,하남,2022,6종,643622
67,시흥,2022,1종,48710604
67,시흥,2022,2종,1296792
67,시흥,2022,3종,1138316
67,시흥,2022,4종,1171998
67,시흥,2022,5종,1106201
67,시흥,2022,6종,2813912
68,김포,2022,1종,58500019
68,김포,2022,2종,1687354
68,김포,2022,3종,1161806
68,김포,2022,4종,1113285
68,김포,2022,5종,1688803
68,김포,2022,6종,3835938
69,대왕판교,2022,1종,2349983
69,대왕판교,2022,2종,23191
69,대왕판교,2022,3종,6678
69,대왕판교,2022,4종,330
69,대왕판교,2022,5종,195
69,대왕판교,2022,6종,92828
74,덕소삼패,2022,1종,5053966
74,덕소삼패,2022,2종,98502
74,덕소삼패,2022,3종,68903
74,덕소삼패,2022,4종,89478
74,덕소삼패,2022,5종,147724
74,덕소삼패,2022,6종,343349
91,대동(개),2022,1종,1195224
91,대동(개),2022,2종,56796
91,대동(개),2022,3종,47528
91,대동(개),2022,4종,217326
91,대동(개),2022,5종,98738
91,대동(개),2022,6종,64347
92,내서,2022,1종,2627488
92,내서,2022,2종,76774
92,내서,2022,3종,116455
92,내서,2022,4종,57432
92,내서,2022,5종,140285
92,내서,2022,6종,194550
101,서울,2022,1종,62871477
101,서울,2022,2종,1751235
101,서울,2022,3종,5766308
101,서울,2022,4종,1591681
101,서울,2022,5종,817300
101,서울,2022,6종,2517119
102,동수원,2022,1종,25940291
102,동수원,2022,2종,326047
102,동수원,2022,3종,764186
102,동수원,2022,4종,125031
102,동수원,2022,5종,130735
102,동수원,2022,6종,1312170
103,수원신갈,2022,1종,27520588
103,수원신갈,2022,2종,983930
103,수원신갈,2022,3종,1694257
103,수원신갈,2022,4종,761374
103,수원신갈,2022,5종,370433
103,수원신갈,2022,6종,1264092
104,지곡,2022,1종,532413
104,지곡,2022,2종,16434
104,지곡,2022,3종,24971
104,지곡,2022,4종,32574
104,지곡,2022,5종,36982
104,지곡,2022,6종,16780
105,기흥,2022,1종,9307224
105,기흥,2022,2종,167784
105,기흥,2022,3종,290726
