영업소코드,영업소명,연도,차종,교통량
2,하남감북4,2026,1종,6845687
2,하남감북4,2026,2종,165461
2,하남감북4,2026,3종,118395
2,하남감북4,2026,4종,114001
2,하남감북4,2026,5종,204594
2,하남감북4,2026,6종,373005
3,강동고덕,2026,1종,1500300
3,강동고덕,2026,2종,26180
3,강동고덕,2026,3종,36561
3,강동고덕,2026,4종,16896
3,강동고덕,2026,5종,19646
3,강동고덕,2026,6종,92229
11,인천,2026,1종,28731704
11,인천,2026,2종,668287
11,인천,2026,3종,447810
11,인천,2026,4종,560852
11,인천,2026,5종,775095
11,인천,2026,6종,1835453
12,서영암(개),2026,1종,652060
12,서영암(개),2026,2종,5833
12,서영암(개),2026,3종,10981
12,서영암(개),2026,4종,12897
12,서영암(개),2026,5종,18597
12,서영암(개),2026,6종,22584
13,순천만,2026,1종,1297707
13,순천만,2026,2종,25949
13,순천만,2026,3종,35260
13,순천만,2026,4종,23522
13,순천만,2026,5종,61976
13,순천만,2026,6종,47352
25,동부산,2026,1종,3311841
25,동부산,2026,2종,24403
25,동부산,2026,3종,43169
25,동부산,2026,4종,7549
25,동부산,2026,5종,17595
25,동부산,2026,6종,292320
29,가락(개),2026,1종,6948732
29,가락(개),2026,2종,133485
29,가락(개),2026,3종,155757
29,가락(개),2026,4종,143448
29,가락(개),2026,5종,652962
29,가락(개),2026,6종,455588
53,남인천,2026,1종,15770914
53,남인천,2026,2종,314146
53,남인천,2026,3종,303962
53,남인천,2026,4종,205780
53,남인천,2026,5종,363316
53,남인천,2026,6종,871075
56,일로,2026,1종,230409
56,일로,2026,2종,4703
56,일로,2026,3종,3467
56,일로,2026,4종,4288
56,일로,2026,5종,11707
56,일로,2026,6종,10025
57,다사,2026,1종,696190
57,다사,2026,2종,10357
57,다사,2026,3종,9576
57,다사,2026,4종,9407
57,다사,2026,5종,6061
57,다사,2026,6종,48207
58,지천,2026,1종,413353
58,지천,2026,2종,10119
58,지천,2026,3종,8131
58,지천,2026,4종,6426
58,지천,2026,5종,7917
58,지천,2026,6종,22041
59,하남감북3,2026,1종,242168
59,하남감북3,2026,2종,10215
59,하남감북3,2026,3종,8757
59,하남감북3,2026,4종,11666
59,하남감북3,2026,5종,7703
59,하남감북3,2026,6종,12659
61,성남,2026,1종,33855439
61,성남,2026,2종,808382
61,성남,2026,3종,822220
61,성남,2026,4종,637585
61,성남,2026,5종,618001
61,성남,2026,6종,1640158
62,구리남양주,2026,1종,35912868
62,구리남양주,2026,2종,935547
62,구리남양주,2026,3종,720765
62,구리남양주,2026,4종,723729
62,구리남양주,2026,5종,579344
62,구리남양주,2026,6종,1931303
63,토평,2026,1종,2716332
63,토평,2026,2종,57456
63,토평,2026,3종,38751
63,토평,2026,4종,35837
63,토평,2026,5종,27338
63,토평,2026,6종,169842
64,청계,2026,1종,31141676
64,청계,2026,2종,646552
64,청계,2026,3종,795686
64,청계,2026,4종,432380
64,청계,2026,5종,505437
64,청계,2026,6종,1563783
65,판교,2026,1종,16129073
65,판교,2026,2종,144909
65,판교,2026,3종,1002689
65,판교,2026,4종,109636
65,판교,2026,5종,80172
65,판교,2026,6종,610403
66,하남,2026,1종,6261176
66,하남,2026,2종,114378
66,하남,2026,3종,58855
66,하남,2026,4종,62841
66,하남,2026,5종,75755
66,하남,2026,6종,314668
67,시흥,2026,1종,28743240
67,시흥,2026,2종,738836
67,시흥,2026,3종,622645
67,시흥,2026,4종,731065
67,시흥,2026,5종,672662
67,시흥,2026,6종,1442584
68,김포,2026,1종,34339882
68,김포,2026,2종,930551
68,김포,2026,3종,629931
68,김포,2026,4종,698609
68,김포,2026,5종,917310
68,김포,2026,6종,2043224
69,대왕판교,2026,1종,1582986
69,대왕판교,2026,2종,11703
69,대왕판교,2026,3종,22490
69,대왕판교,2026,4종,160
69,대왕판교,2026,5종,100
69,대왕판교,2026,6종,53864
73,초이(개),2026,1종,1111853
73,초이(개),2026,2종,27574
73,초이(개),2026,3종,21856
73,초이(개),2026,4종,97213
73,초이(개),2026,5종,82088
73,초이(개),2026,6종,80394
74,덕소삼패,2026,1종,2816284
74,덕소삼패,2026,2종,52814
74,덕소삼패,2026,3종,31287
74,덕소삼패,2026,4종,32426
74,덕소삼패,2026,5종,50637
74,덕소삼패,2026,6종,180267
91,대동(개),2026,1종,810949
91,대동(개),2026,2종,29492
91,대동(개),2026,3종,25355
91,대동(개),2026,4종,69742
91,대동(개),2026,5종,46852
91,대동(개),2026,6종,43840
92,내서,2026,1종,1518358
92,내서,2026,2종,36798
92,내서,2026,3종,57216
92,내서,2026,4종,28303
92,내서,2026,5종,54383
92,내서,2026,6종,108155
101,서울,2026,1종,36020502
101,서울,2026,2종,866547
101,서울,2026,3종,3584584
101,서울,2026,4종,761010
101,서울,2026,5종,384353
101,서울,2026,6종,1326393
102,동수원,2026,1종,15291618
102,동수원,2026,2종,158851
102,동수원,2026,3종,453289
102,동수원,2026,4종,50584
102,동수원,2026,5종,53214
102,동수원,2026,6종,723121
103,수원신갈,2026,1종,16244464
103,수원신갈,2026,2종,757877
103,수원신갈,2026,3종,1184799
103,수원신갈,2026,4종,701264
103,수원신갈,2026,5종,186642
103,수원신갈,2026,6종,693540
104,지곡,2026,1종,308102
104,지곡,2026,2종,7727
