영업소코드,영업소명,연도,차종,교통량
11,인천,2014,1종,41782669
11,인천,2014,2종,1366814
11,인천,2014,3종,990731
11,인천,2014,4종,680079
11,인천,2014,5종,1279452
11,인천,2014,6종,3883118
12,서영암(개),2014,1종,394399
12,서영암(개),2014,2종,7612
12,서영암(개),2014,3종,8679
12,서영암(개),2014,4종,4031
12,서영암(개),2014,5종,6534
12,서영암(개),2014,6종,24647
13,순천만,2014,1종,1418114
13,순천만,2014,2종,51117
13,순천만,2014,3종,57094
13,순천만,2014,4종,32100
13,순천만,2014,5종,97273
13,순천만,2014,6종,65479
29,가락(개),2014,1종,1884191
29,가락(개),2014,2종,59421
29,가락(개),2014,3종,55769
29,가락(개),2014,4종,65883
29,가락(개),2014,5종,341076
29,가락(개),2014,6종,159081
53,남인천,2014,1종,19752517
53,남인천,2014,2종,512022
53,남인천,2014,3종,656433
53,남인천,2014,4종,235290
53,남인천,2014,5종,699667
53,남인천,2014,6종,1679677
56,일로,2014,1종,452744
56,일로,2014,2종,16640
56,일로,2014,3종,10672
56,일로,2014,4종,9670
56,일로,2014,5종,19593
56,일로,2014,6종,26263
61,성남,2014,1종,46450316
61,성남,2014,2종,1810638
61,성남,2014,3종,1825513
61,성남,2014,4종,974504
61,성남,2014,5종,1067401
61,성남,2014,6종,3283753
62,구리남양주,2014,1종,59872838
62,구리남양주,2014,2종,2470078
62,구리남양주,2014,3종,2243419
62,구리남양주,2014,4종,1497143
62,구리남양주,2014,5종,1257320
62,구리남양주,2014,6종,4494772
63,토평,2014,1종,5967912
63,토평,2014,2종,188596
63,토평,2014,3종,100974
63,토평,2014,4종,145923
63,토평,2014,5종,133090
63,토평,2014,6종,483500
64,청계,2014,1종,53582120
64,청계,2014,2종,1766636
64,청계,2014,3종,1803314
64,청계,2014,4종,568600
64,청계,2014,5종,1017601
64,청계,2014,6종,4133544
65,판교,2014,1종,34275596
65,판교,2014,2종,540144
65,판교,2014,3종,2118700
65,판교,2014,4종,198000
65,판교,2014,5종,186996
65,판교,2014,6종,2056359
66,하남,2014,1종,9954590
66,하남,2014,2종,339844
66,하남,2014,3종,199156
66,하남,2014,4종,94714
66,하남,2014,5종,109479
66,하남,2014,6종,776458
67,시흥,2014,1종,46138174
67,시흥,2014,2종,1642554
67,시흥,2014,3종,1471646
67,시흥,2014,4종,815608
67,시흥,2014,5종,826993
67,시흥,2014,6종,3604716
68,김포,2014,1종,55427837
68,김포,2014,2종,2204976
68,김포,2014,3종,1778261
68,김포,2014,4종,919441
68,김포,2014,5종,1303266
68,김포,2014,6종,4586579
69,대왕판교,2014,1종,2364940
69,대왕판교,2014,2종,18269
69,대왕판교,2014,3종,2648
69,대왕판교,2014,4종,392
69,대왕판교,2014,5종,160
69,대왕판교,2014,6종,142027
74,덕소삼패,2014,1종,3572471
74,덕소삼패,2014,2종,99144
74,덕소삼패,2014,3종,46931
74,덕소삼패,2014,4종,110265
74,덕소삼패,2014,5종,144182
74,덕소삼패,2014,6종,289918
91,대동(개),2014,1종,1609903
91,대동(개),2014,2종,114214
91,대동(개),2014,3종,69359
91,대동(개),2014,4종,232789
91,대동(개),2014,5종,126240
91,대동(개),2014,6종,109745
92,내서,2014,1종,2579027
92,내서,2014,2종,96824
92,내서,2014,3종,125523
92,내서,2014,4종,42028
92,내서,2014,5종,81709
92,내서,2014,6종,243245
101,서울,2014,1종,63480427
101,서울,2014,2종,2280845
101,서울,2014,3종,6934214
101,서울,2014,4종,1117112
101,서울,2014,5종,648388
101,서울,2014,6종,3089655
102,동수원,2014,1종,25051175
102,동수원,2014,2종,485713
102,동수원,2014,3종,1032276
102,동수원,2014,4종,210262
102,동수원,2014,5종,196065
102,동수원,2014,6종,1602225
103,수원신갈,2014,1종,28849531
103,수원신갈,2014,2종,1160704
103,수원신갈,2014,3종,1910871
103,수원신갈,2014,4종,519792
103,수원신갈,2014,5종,318040
103,수원신갈,2014,6종,1641926
104,지곡,2014,1종,492675
104,지곡,2014,2종,17825
104,지곡,2014,3종,24984
104,지곡,2014,4종,21381
104,지곡,2014,5종,24773
104,지곡,2014,6종,18331
105,기흥,2014,1종,4851134
105,기흥,2014,2종,296516
105,기흥,2014,3종,182887
105,기흥,2014,4종,135020
105,기흥,2014,5종,146424
105,기흥,2014,6종,262945
106,오산,2014,1종,13346532
106,오산,2014,2종,1106078
106,오산,2014,3종,1226457
106,오산,2014,4종,541606
106,오산,2014,5종,362073
106,오산,2014,6종,881051
107,안성,2014,1종,9734157
107,안성,2014,2종,392048
107,안성,2014,3종,642141
107,안성,2014,4종,196236
107,안성,2014,5종,144140
107,안성,2014,6종,634854
108,천안,2014,1종,17069554
108,천안,2014,2종,562288
108,천안,2014,3종,1261281
108,천안,2014,4종,445762
108,천안,2014,5종,372470
108,천안,2014,6종,867332
109,계룡,2014,1종,1580431
109,계룡,2014,2종,116929
109,계룡,2014,3종,141537
109,계룡,2014,4종,100533
109,계룡,2014,5종,53413
109,계룡,2014,6종,99633
110,독립기념관,2014,1종,3922046
110,독립기념관,2014,2종,243624
110,독립기념관,2014,3종,292996
110,독립기념관,2014,4종,296613
110,독립기념관,2014,5종,200754
110,독립기념관,2014,6종,170650
111,청주,2014,1종,5657044
111,청주,2014,2종,241478
111,청주,2014,3종,585874
111,청주,2014,4종,176396
111,청주,2014,5종,225269
111,청주,2014,6종,284866
112,남청주,2014,1종,5893570
112,남청주,2014,2종,496639
112,남청주,2014,3종,487126
112,남청주,2014,4종,545094
112,남청주,2014,5종,455287
112,남청주,2014,6종,267354
113,신탄진,2014,1종,8973892
113,신탄진,2014,2종,530640
113,신탄진,2014,3종,412633
