영업소코드,영업소명,연월,차종,교통량
11,인천,2010-01,1종,3236249
11,인천,2010-01,2종,133653
11,인천,2010-01,3종,62359
11,인천,2010-01,4종,56631
11,인천,2010-01,5종,121215
11,인천,2010-01,6종,225573
53,남인천,2010-01,1종,1842120
53,남인천,2010-01,2종,60605
53,남인천,2010-01,3종,76347
53,남인천,2010-01,4종,24640
53,남인천,2010-01,5종,85318
53,남인천,2010-01,6종,110950
56,일로,2010-01,1종,24133
56,일로,2010-01,2종,944
56,일로,2010-01,3종,503
56,일로,2010-01,4종,273
56,일로,2010-01,5종,536
56,일로,2010-01,6종,1206
61,성남,2010-01,1종,3173137
61,성남,2010-01,2종,160445
61,성남,2010-01,3종,124173
61,성남,2010-01,4종,49581
61,성남,2010-01,5종,52710
61,성남,2010-01,6종,161787
62,구리남양주,2010-01,1종,4146024
62,구리남양주,2010-01,2종,221852
62,구리남양주,2010-01,3종,130016
62,구리남양주,2010-01,4종,72878
62,구리남양주,2010-01,5종,69355
62,구리남양주,2010-01,6종,219177
63,토평,2010-01,1종,389062
63,토평,2010-01,2종,17647
63,토평,2010-01,3종,6339
63,토평,2010-01,4종,5509
63,토평,2010-01,5종,9947
63,토평,2010-01,6종,21039
64,청계,2010-01,1종,3902057
64,청계,2010-01,2종,165162
64,청계,2010-01,3종,124984
64,청계,2010-01,4종,34335
64,청계,2010-01,5종,75206
64,청계,2010-01,6종,218119
65,판교,2010-01,1종,2314618
65,판교,2010-01,2종,47149
65,판교,2010-01,3종,152041
65,판교,2010-01,4종,18960
65,판교,2010-01,5종,21706
65,판교,2010-01,6종,97041
66,하남,2010-01,1종,607241
66,하남,2010-01,2종,25249
66,하남,2010-01,3종,10289
66,하남,2010-01,4종,6389
66,하남,2010-01,5종,14935
66,하남,2010-01,6종,31408
67,시흥,2010-01,1종,3337151
67,시흥,2010-01,2종,161981
67,시흥,2010-01,3종,93123
67,시흥,2010-01,4종,57035
67,시흥,2010-01,5종,69205
67,시흥,2010-01,6종,189331
68,김포,2010-01,1종,3857571
68,김포,2010-01,2종,198105
68,김포,2010-01,3종,94252
68,김포,2010-01,4종,60253
68,김포,2010-01,5종,95143
68,김포,2010-01,6종,224057
69,대왕판교,2010-01,1종,198390
69,대왕판교,2010-01,2종,1129
69,대왕판교,2010-01,3종,301
69,대왕판교,2010-01,4종,60
69,대왕판교,2010-01,5종,22
69,대왕판교,2010-01,6종,8818
74,덕소삼패,2010-01,1종,159430
74,덕소삼패,2010-01,2종,4112
74,덕소삼패,2010-01,3종,1633
74,덕소삼패,2010-01,4종,1813
74,덕소삼패,2010-01,5종,5733
74,덕소삼패,2010-01,6종,8675
91,대동(개),2010-01,1종,141686
91,대동(개),2010-01,2종,11318
91,대동(개),2010-01,3종,3719
91,대동(개),2010-01,4종,13569
91,대동(개),2010-01,5종,6832
91,대동(개),2010-01,6종,8938
92,내서,2010-01,1종,259793
92,내서,2010-01,2종,12314
92,내서,2010-01,3종,8949
92,내서,2010-01,4종,3242
92,내서,2010-01,5종,6701
92,내서,2010-01,6종,19074
101,서울,2010-01,1종,4122158
101,서울,2010-01,2종,199883
101,서울,2010-01,3종,471789
101,서울,2010-01,4종,70108
101,서울,2010-01,5종,43755
101,서울,2010-01,6종,157003
102,동수원,2010-01,1종,1657199
102,동수원,2010-01,2종,41036
102,동수원,2010-01,3종,67029
102,동수원,2010-01,4종,14201
102,동수원,2010-01,5종,39680
102,동수원,2010-01,6종,78368
103,수원신갈,2010-01,1종,1966775
103,수원신갈,2010-01,2종,101696
103,수원신갈,2010-01,3종,122573
103,수원신갈,2010-01,4종,28994
103,수원신갈,2010-01,5종,22858
103,수원신갈,2010-01,6종,89300
104,지곡,2010-01,1종,34842
104,지곡,2010-01,2종,1793
104,지곡,2010-01,3종,1175
104,지곡,2010-01,4종,962
104,지곡,2010-01,5종,1653
104,지곡,2010-01,6종,1180
105,기흥,2010-01,1종,303212
105,기흥,2010-01,2종,39284
105,기흥,2010-01,3종,17137
105,기흥,2010-01,4종,10063
105,기흥,2010-01,5종,8024
105,기흥,2010-01,6종,15112
106,오산,2010-01,1종,936785
106,오산,2010-01,2종,86751
106,오산,2010-01,3종,71533
106,오산,2010-01,4종,32556
106,오산,2010-01,5종,24796
106,오산,2010-01,6종,45363
107,안성,2010-01,1종,757611
107,안성,2010-01,2종,49584
107,안성,2010-01,3종,53631
107,안성,2010-01,4종,19536
107,안성,2010-01,5종,17124
107,안성,2010-01,6종,34886
108,천안,2010-01,1종,1126516
108,천안,2010-01,2종,60778
108,천안,2010-01,3종,83832
108,천안,2010-01,4종,38921
108,천안,2010-01,5종,39561
108,천안,2010-01,6종,42388
109,계룡,2010-01,1종,134977
109,계룡,2010-01,2종,10177
109,계룡,2010-01,3종,8853
109,계룡,2010-01,4종,6232
109,계룡,2010-01,5종,3897
109,계룡,2010-01,6종,7368
110,독립기념관,2010-01,1종,274490
110,독립기념관,2010-01,2종,30476
110,독립기념관,2010-01,3종,22297
110,독립기념관,2010-01,4종,26000
110,독립기념관,2010-01,5종,19878
110,독립기념관,2010-01,6종,9832
111,청주,2010-01,1종,409501
111,청주,2010-01,2종,23371
111,청주,2010-01,3종,44588
111,청주,2010-01,4종,12576
111,청주,2010-01,5종,16825
111,청주,2010-01,6종,15348
112,남청주,2010-01,1종,398344
112,남청주,2010-01,2종,39555
112,남청주,2010-01,3종,27815
112,남청주,2010-01,4종,34616
112,남청주,2010-01,5종,29340
112,남청주,2010-01,6종,15307
113,신탄진,2010-01,1종,609873
113,신탄진,2010-01,2종,56509
113,신탄진,2010-01,3종,25544
113,신탄진,2010-01,4종,41917
113,신탄진,2010-01,5종,42215
113,신탄진,2010-01,6종,25877
114,남대전,2010-01,1종,221709
114,남대전,2010-01,2종,11413
114,남대전,2010-01,3종,5730
114,남대전,2010-01,4종,3843
114,남대전,2010-01,5종,5535
114,남대전,2010-01,6종,9156
115,대전,2010-01,1종,1104669
115,대전,2010-01,2종,42824
115,대전,2010-01,3종,75946
115,대전,2010-01,4종,16776
115,대전,2010-01,5종,18019
115,대전,2010-01,6종,46881
116,옥천,2010-01,1종,299738
116,옥천,2010-01,2종,26645
116,옥천,2010-01,3종,11046
116,옥천,2010-01,4종,29913
116,옥천,2010-01,5종,10869
116,옥천,2010-01,6종,15208
117,금강,2010-01,1종,26314
117,금강,2010-01,2종,1677
117,금강,2010-01,3종,531
117,금강,2010-01,4종,2540
117,금강,2010-01,5종,667
117,금강,2010-01,6종,1485
118,영동,2010-01,1종,77956
118,영동,2010-01,2종,5101
118,영동,2010-01,3종,3223
118,영동,2010-01,4종,2688
118,영동,2010-01,5종,5647
118,영동,2010-01,6종,2953
119,판암,2010-01,1종,366095
119,판암,2010-01,2종,13216
119,판암,2010-01,3종,5305
119,판암,2010-01,4종,6365
119,판암,2010-01,5종,6434
119,판암,2010-01,6종,17526
120,황간,2010-01,1종,60935
120,황간,2010-01,2종,2799
120,황간,2010-01,3종,3743
120,황간,2010-01,4종,3881
120,황간,2010-01,5종,2461
120,황간,2010-01,6종,2149
121,추풍령,2010-01,1종,32421
121,추풍령,2010-01,2종,1667
121,추풍령,2010-01,3종,1045
121,추풍령,2010-01,4종,870
121,추풍령,2010-01,5종,1036
121,추풍령,2010-01,6종,1422
122,김천,2010-01,1종,226783
122,김천,2010-01,2종,13323
122,김천,2010-01,3종,10909
122,김천,2010-01,4종,9470
122,김천,2010-01,5종,12518
122,김천,2010-01,6종,8874
123,구미,2010-01,1종,689743
123,구미,2010-01,2종,22352
123,구미,2010-01,3종,30053
123,구미,2010-01,4종,14861
123,구미,2010-01,5종,13105
123,구미,2010-01,6종,29611
124,상주,2010-01,1종,127747
124,상주,2010-01,2종,13459
124,상주,2010-01,3종,9152
124,상주,2010-01,4종,12052
124,상주,2010-01,5종,10648
124,상주,2010-01,6종,4191
125,남구미,2010-01,1종,475150
125,남구미,2010-01,2종,25568
125,남구미,2010-01,3종,25631
125,남구미,2010-01,4종,17960
125,남구미,2010-01,5종,40316
125,남구미,2010-01,6종,21755
126,왜관,2010-01,1종,561558
126,왜관,2010-01,2종,49330
126,왜관,2010-01,3종,21194
126,왜관,2010-01,4종,15382
126,왜관,2010-01,5종,31490
126,왜관,2010-01,6종,23561
127,서대구,2010-01,1종,2190240
127,서대구,2010-01,2종,160298
127,서대구,2010-01,3종,101331
127,서대구,2010-01,4종,58172
127,서대구,2010-01,5종,94222
127,서대구,2010-01,6종,86911
129,북대구,2010-01,1종,1520988
129,북대구,2010-01,2종,63053
129,북대구,2010-01,3종,38494
129,북대구,2010-01,4종,17573
129,북대구,2010-01,5종,24603
129,북대구,2010-01,6종,56498
131,경산,2010-01,1종,677626
131,경산,2010-01,2종,81581
131,경산,2010-01,3종,28766
131,경산,2010-01,4종,31523
131,경산,2010-01,5종,32464
131,경산,2010-01,6종,31664
132,영천,2010-01,1종,302625
132,영천,2010-01,2종,29126
132,영천,2010-01,3종,23151
132,영천,2010-01,4종,13559
132,영천,2010-01,5종,45030
132,영천,2010-01,6종,10272
133,서경주,2010-01,1종,135781
133,서경주,2010-01,2종,9772
133,서경주,2010-01,3종,7080
133,서경주,2010-01,4종,5221
133,서경주,2010-01,5종,25432
133,서경주,2010-01,6종,4521
134,선산,2010-01,1종,84004
134,선산,2010-01,2종,6825
134,선산,2010-01,3종,3570
134,선산,2010-01,4종,4169
134,선산,2010-01,5종,4398
134,선산,2010-01,6종,2954
135,경주,2010-01,1종,827319
135,경주,2010-01,2종,49121
135,경주,2010-01,3종,70327
135,경주,2010-01,4종,27506
135,경주,2010-01,5종,97874
135,경주,2010-01,6종,27156
137,통도사,2010-01,1종,320363
137,통도사,2010-01,2종,23428
137,통도사,2010-01,3종,15870
137,통도사,2010-01,4종,10710
137,통도사,2010-01,5종,14706
137,통도사,2010-01,6종,15388
138,양산,2010-01,1종,713042
138,양산,2010-01,2종,97071
138,양산,2010-01,3종,38169
138,양산,2010-01,4종,42296
138,양산,2010-01,5종,53541
138,양산,2010-01,6종,37338
139,서울산,2010-01,1종,388272
139,서울산,2010-01,2종,28361
139,서울산,2010-01,3종,21172
139,서울산,2010-01,4종,9152
139,서울산,2010-01,5종,14465
139,서울산,2010-01,6종,17980
140,부산,2010-01,1종,1460793
140,부산,2010-01,2종,73435
140,부산,2010-01,3종,43324
140,부산,2010-01,4종,31985
140,부산,2010-01,5종,65954
140,부산,2010-01,6종,79087
142,군북,2010-01,1종,229010
142,군북,2010-01,2종,12059
142,군북,2010-01,3종,8036
142,군북,2010-01,4종,6819
142,군북,2010-01,5종,23513
142,군북,2010-01,6종,11806
143,장지,2010-01,1종,80978
143,장지,2010-01,2종,6352
143,장지,2010-01,3종,2843
143,장지,2010-01,4종,2997
143,장지,2010-01,5종,15302
143,장지,2010-01,6종,4185
144,함안,2010-01,1종,282871
144,함안,2010-01,2종,17142
144,함안,2010-01,3종,9592
144,함안,2010-01,4종,6422
144,함안,2010-01,5종,14580
144,함안,2010-01,6종,16532
145,산인,2010-01,1종,602323
145,산인,2010-01,2종,21933
145,산인,2010-01,3종,27715
145,산인,2010-01,4종,12177
145,산인,2010-01,5종,20288
145,산인,2010-01,6종,33000
146,동창원,2010-01,1종,557990
146,동창원,2010-01,2종,37317
146,동창원,2010-01,3종,15149
146,동창원,2010-01,4종,12543
146,동창원,2010-01,5종,31899
146,동창원,2010-01,6종,34121
147,진례,2010-01,1종,431111
147,진례,2010-01,2종,42639
147,진례,2010-01,3종,16597
147,진례,2010-01,4종,15293
147,진례,2010-01,5종,20622
147,진례,2010-01,6종,26061
148,서김해,2010-01,1종,633932
148,서김해,2010-01,2종,26671
148,서김해,2010-01,3종,14708
148,서김해,2010-01,4종,10753
148,서김해,2010-01,5종,20154
148,서김해,2010-01,6종,41830
149,동김해,2010-01,1종,1099760
149,동김해,2010-01,2종,41615
149,동김해,2010-01,3종,18521
149,동김해,2010-01,4종,12158
149,동김해,2010-01,5종,19660
149,동김해,2010-01,6종,82459
150,북부산,2010-01,1종,2391781
150,북부산,2010-01,2종,92555
150,북부산,2010-01,3종,63533
150,북부산,2010-01,4종,40843
150,북부산,2010-01,5종,116203
150,북부산,2010-01,6종,146019
