영업소코드,영업소명,연도,차종,교통량
11,인천,2017,1종,46531213
11,인천,2017,2종,1353875
11,인천,2017,3종,962351
11,인천,2017,4종,764115
11,인천,2017,5종,1859914
11,인천,2017,6종,4050329
12,서영암(개),2017,1종,644070
12,서영암(개),2017,2종,10601
12,서영암(개),2017,3종,14201
12,서영암(개),2017,4종,10672
12,서영암(개),2017,5종,15332
12,서영암(개),2017,6종,32487
13,순천만,2017,1종,1826049
13,순천만,2017,2종,54918
13,순천만,2017,3종,59923
13,순천만,2017,4종,42516
13,순천만,2017,5종,101285
13,순천만,2017,6종,85987
25,동부산,2017,1종,2942096
25,동부산,2017,2종,22512
25,동부산,2017,3종,36841
25,동부산,2017,4종,8860
25,동부산,2017,5종,18975
25,동부산,2017,6종,123984
29,가락(개),2017,1종,9859366
29,가락(개),2017,2종,258440
29,가락(개),2017,3종,269483
29,가락(개),2017,4종,257957
29,가락(개),2017,5종,1420282
29,가락(개),2017,6종,768498
53,남인천,2017,1종,24333422
53,남인천,2017,2종,572739
53,남인천,2017,3종,760019
53,남인천,2017,4종,283875
53,남인천,2017,5종,708845
53,남인천,2017,6종,2009716
56,일로,2017,1종,498096
56,일로,2017,2종,28292
56,일로,2017,3종,10710
56,일로,2017,4종,12266
56,일로,2017,5종,22520
56,일로,2017,6종,30146
61,성남,2017,1종,49225810
61,성남,2017,2종,1807368
61,성남,2017,3종,1819077
61,성남,2017,4종,1263691
61,성남,2017,5종,1203352
61,성남,2017,6종,3332137
62,구리남양주,2017,1종,61434065
62,구리남양주,2017,2종,2260186
62,구리남양주,2017,3종,2174622
62,구리남양주,2017,4종,1849921
62,구리남양주,2017,5종,1664500
62,구리남양주,2017,6종,4451899
63,토평,2017,1종,5766666
63,토평,2017,2종,189830
63,토평,2017,3종,124221
63,토평,2017,4종,172932
63,토평,2017,5종,166765
63,토평,2017,6종,468710
64,청계,2017,1종,55019630
64,청계,2017,2종,1578227
64,청계,2017,3종,1749713
64,청계,2017,4종,679209
64,청계,2017,5종,1054338
64,청계,2017,6종,3928632
65,판교,2017,1종,35030377
65,판교,2017,2종,461980
65,판교,2017,3종,1966885
65,판교,2017,4종,160627
65,판교,2017,5종,189758
65,판교,2017,6종,1964096
66,하남,2017,1종,11488040
66,하남,2017,2종,343215
66,하남,2017,3종,200428
66,하남,2017,4종,118405
66,하남,2017,5종,268670
66,하남,2017,6종,855368
67,시흥,2017,1종,47405614
67,시흥,2017,2종,1409433
67,시흥,2017,3종,1482951
67,시흥,2017,4종,1034689
67,시흥,2017,5종,1122025
67,시흥,2017,6종,3410491
68,김포,2017,1종,57546856
68,김포,2017,2종,1894626
68,김포,2017,3종,1701167
68,김포,2017,4종,1045275
68,김포,2017,5종,1714504
68,김포,2017,6종,4486812
69,대왕판교,2017,1종,3074165
69,대왕판교,2017,2종,28008
69,대왕판교,2017,3종,1200
69,대왕판교,2017,4종,295
69,대왕판교,2017,5종,155
69,대왕판교,2017,6종,167733
74,덕소삼패,2017,1종,4353278
74,덕소삼패,2017,2종,88298
74,덕소삼패,2017,3종,71347
74,덕소삼패,2017,4종,118963
74,덕소삼패,2017,5종,198217
74,덕소삼패,2017,6종,370314
91,대동(개),2017,1종,1555093
91,대동(개),2017,2종,102859
91,대동(개),2017,3종,68867
91,대동(개),2017,4종,338662
91,대동(개),2017,5종,179200
91,대동(개),2017,6종,101685
92,내서,2017,1종,2501768
